,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,06,17 11 07 02 00 00.0,.408613123000D-03,.181898940355D-11,.000000000000D+00,.540000000000D+02,-.207187500000D+02,.410552815458D-08,-.307761195187D+01,-.101886689663D-05,.602017506026D-03,.115521252155D-04,.515378005028D+04,.180000000000D+06,-.521540641785D-07,.876768161599D+00,-.113621354103D-06,.968728535020D+00,.163375000000D+03,-.123351831658D+01,-.766067624077D-08,.467519474063D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.540000000000D+02,.172806000000D+06,.000000000000D+00
1,19,17 11 07 02 00 00.0,-.477034132928D-03,.216004991671D-11,.000000000000D+00,.600000000000D+02,-.135718750000D+03,.397087968879D-08,.184266505190D+01,-.735931098461D-05,.985911465250D-02,.852346420288D-05,.515368806076D+04,.180000000000D+06,-.111758708954D-06,-.710350828735D-01,-.189989805222D-06,.979032288373D+00,.229875000000D+03,.108869907321D+01,-.783711216146D-08,-.326442169055D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.600000000000D+02,.172806000000D+06,.000000000000D+00
2,12,17 11 07 02 00 00.0,.365919899195D-03,-.159161572810D-11,.000000000000D+00,.110000000000D+02,.215625000000D+02,.430732227440D-08,.171148491856D+01,.976026058197D-06,.656109466217D-02,.800937414169D-06,.515369336510D+04,.180000000000D+06,-.210478901863D-06,-.115354318186D+01,-.707805156708D-07,.987980803195D+00,.378468750000D+03,.910964755304D+00,-.836427697714D-08,.160720980388D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.110000000000D+02,.172806000000D+06,.000000000000D+00
3,17,17 11 07 02 00 00.0,-.146240461618D-03,.238742359215D-11,.000000000000D+00,.550000000000D+02,-.124468750000D+03,.406374069968D-08,-.114049266523D+01,-.640749931335D-05,.120984981768D-01,.781938433647D-05,.515371091461D+04,.180000000000D+06,-.633299350739D-07,-.118448396800D+00,.296160578728D-06,.981653840497D+00,.240562500000D+03,-.183428490709D+01,-.800747640068D-08,-.334299639208D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.550000000000D+02,.172806000000D+06,.000000000000D+00
4,02,17 11 07 02 00 00.0,.287315342575D-03,-.954969436862D-11,.000000000000D+00,.490000000000D+02,-.332500000000D+02,.432553731885D-08,-.290515804848D+01,-.168755650520D-05,.172191859456D-01,.124387443066D-04,.515362252235D+04,.180000000000D+06,.115483999252D-06,.828254032539D+00,-.109896063805D-06,.948012588050D+00,.127031250000D+03,-.194185261368D+01,-.756995817629D-08,.569666586043D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.490000000000D+02,.172806000000D+06,.000000000000D+00
5,24,17 11 07 02 00 00.0,-.419160351157D-04,-.454747350886D-12,.000000000000D+00,.900000000000D+01,.148531250000D+03,.461090634847D-08,-.302987875482D+01,.755302608013D-05,.620801304467D-02,.104606151581D-04,.515368091583D+04,.180000000000D+06,-.633299350739D-07,-.229838118924D+01,-.894069671631D-07,.943813024229D+00,.170468750000D+03,.474574250025D+00,-.801711965950D-08,.917895376884D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.900000000000D+01,.172806000000D+06,.000000000000D+00
6,28,17 11 07 02 00 00.0,.660417601466D-03,.329691829393D-11,.000000000000D+00,.127000000000D+03,.134375000000D+02,.437161066656D-08,-.222102423023D+00,.772997736931D-06,.199960098835D-01,.168569386005D-05,.515366090393D+04,.180000000000D+06,-.214204192162D-06,-.113023542243D+01,.540167093277D-07,.987274008954D+00,.363312500000D+03,-.155542030730D+01,-.866821820894D-08,-.214294640518D-11,.100000000000D+01,.197400000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.127000000000D+03,.172806000000D+06,.000000000000D+00
7,05,17 11 07 02 00 00.0,-.235452316701D-04,.125055521494D-11,.000000000000D+00,.710000000000D+02,.768750000000D+01,.529057751665D-08,-.389351489184D+00,.562518835068D-06,.527506344952D-02,.529550015926D-05,.515357338142D+04,.180000000000D+06,.502914190292D-07,.190903558245D+01,.558793544769D-07,.946824376727D+00,.268218750000D+03,.619535912855D+00,-.848892502637D-08,.230009580822D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.710000000000D+02,.172866000000D+06,.000000000000D+00
8,13,17 11 07 02 00 00.0,-.936472788453D-04,-.341060513165D-12,.000000000000D+00,.410000000000D+02,.130312500000D+02,.429553606918D-08,-.266509696453D+01,.551342964172D-06,.359246565495D-02,.106710940599D-04,.515365794182D+04,.180000000000D+06,.651925802231D-07,.309174238586D+01,.447034835815D-07,.969467245745D+00,.176531250000D+03,.169278321814D+01,-.770210653794D-08,-.498949354672D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.410000000000D+02,.172986000000D+06,.000000000000D+00
9,20,17 11 07 02 00 00.0,.492012593895D-03,.113686837722D-11,.000000000000D+00,.530000000000D+02,.175625000000D+02,.566523597982D-08,-.216206787823D+01,.109896063805D-05,.464192952495D-02,.520050525665D-05,.515374212646D+04,.180000000000D+06,.577419996262D-07,.182533432078D+01,.577419996262D-07,.927074665204D+00,.255656250000D+03,.170637650079D+01,-.855285626079D-08,.353586156854D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.530000000000D+02,.175596000000D+06,.000000000000D+00
10,25,17 11 07 02 00 00.0,-.485355965793D-03,-.625277607469D-11,.000000000000D+00,.150000000000D+02,.411875000000D+02,.465697969618D-08,.127877893485D+01,.210292637348D-05,.664744910318D-02,.709667801857D-06,.515373034477D+04,.180000000000D+06,-.949949026108D-07,-.121085323461D+01,.838190317154D-07,.975754415608D+00,.373312500000D+03,.811921969752D+00,-.860071539718D-08,.285726187357D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.150000000000D+02,.177186000000D+06,.000000000000D+00
