,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,02,17 11 01 02 00 00.0,.292277429253D-03,-.954969436862D-11,.000000000000D+00,.610000000000D+02,.371875000000D+01,.500163690968D-08,-.312123797131D+01,.255182385445D-06,.172140288632D-01,.326894223690D-05,.515360997772D+04,.266400000000D+06,.195577740669D-06,.952991187931D+00,-.201165676117D-06,.947740034708D+00,.305968750000D+03,-.194362360036D+01,-.824677208259D-08,.156077929844D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.610000000000D+02,.259206000000D+06,.000000000000D+00
1,05,17 11 01 02 00 00.0,-.241799280047D-04,.125055521494D-11,.000000000000D+00,.330000000000D+02,-.664375000000D+02,.475448375762D-08,-.608435660587D+00,-.333599746227D-05,.526301469654D-02,.912323594093D-05,.515358527565D+04,.266400000000D+06,.502914190292D-07,.203382805223D+01,.763684511185D-07,.947009002840D+00,.194062500000D+03,.619221817028D+00,-.826713007344D-08,-.318584698903D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.330000000000D+02,.259206000000D+06,.000000000000D+00
2,13,17 11 01 02 00 00.0,-.934409908950D-04,-.454747350886D-12,.000000000000D+00,.680000000000D+02,.803437500000D+02,.430196490839D-08,-.288684273106D+01,.402517616749D-05,.357432605233D-02,.980310142040D-05,.515366216850D+04,.266400000000D+06,.167638063431D-07,-.306700694712D+01,.204890966415D-07,.969524981270D+00,.193843750000D+03,.169965955339D+01,-.788247119371D-08,.404302555110D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.680000000000D+02,.259206000000D+06,.000000000000D+00
3,19,17 11 01 02 00 00.0,-.478134956211D-03,.204636307899D-11,.000000000000D+00,.660000000000D+02,.418750000000D+02,.399552357245D-08,.162960408581D+01,.197999179363D-05,.988036126364D-02,.100042670965D-04,.515368710327D+04,.266400000000D+06,-.193715095520D-06,.533628130382D-01,-.145286321640D-06,.978953707728D+00,.202312500000D+03,.108803582565D+01,-.785389857497D-08,.270011247052D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.660000000000D+02,.259206000000D+06,.000000000000D+00
4,24,17 11 01 02 00 00.0,-.416520051658D-04,-.568434188608D-12,.000000000000D+00,.610000000000D+02,.277500000000D+02,.536522348309D-08,.304023942300D+01,.143609941006D-05,.617474678438D-02,.332668423653D-05,.515366616440D+04,.266400000000D+06,-.856816768646D-07,-.217354174954D+01,-.856816768646D-07,.943657469224D+00,.307562500000D+03,.472484645636D+00,-.856535678149D-08,.821462788651D-10,.100000000000D+01,.197300000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,.279396772385D-08,.610000000000D+02,.259206000000D+06,.000000000000D+00
5,12,17 11 01 02 00 00.0,.366756226867D-03,-.159161572810D-11,.000000000000D+00,.470000000000D+02,-.535625000000D+02,.387623288923D-08,.149966750891D+01,-.287033617496D-05,.655596039724D-02,.983290374279D-05,.515369973183D+04,.266400000000D+06,-.162050127983D-06,-.102891194028D+01,.558793544769D-07,.988150795738D+00,.205250000000D+03,.909100965487D+00,-.779496754883D-08,-.449304429619D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.470000000000D+02,.259206000000D+06,.000000000000D+00
6,06,17 11 01 02 00 00.0,.407628715038D-03,.193267624127D-11,.000000000000D+00,.770000000000D+02,-.350000000000D+01,.464555064869D-08,.301150105564D+01,-.484287738800D-07,.593151198700D-03,.373274087906D-05,.515377115822D+04,.266400000000D+06,.745058059692D-08,.100138559909D+01,-.298023223877D-07,.968463689794D+00,.312781250000D+03,-.124991646523D+01,-.828998816843D-08,.110004582132D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.770000000000D+02,.259206000000D+06,.000000000000D+00
7,30,17 11 01 02 00 00.0,.131043139845D-03,-.250111042988D-11,.000000000000D+00,.600000000000D+02,.165000000000D+02,.545272712797D-08,.210879682381D+01,.890344381332D-06,.302489323076D-02,.279955565929D-05,.515360593224D+04,.266400000000D+06,-.111758708954D-07,-.208071348534D+01,.111758708954D-06,.946225882312D+00,.319687500000D+03,-.305365881882D+01,-.873072081242D-08,.407159816984D-10,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.372529029846D-08,.600000000000D+02,.259206000000D+06,.000000000000D+00
8,17,17 11 01 02 00 00.0,-.147471204400D-03,.227373675443D-11,.000000000000D+00,.650000000000D+02,.484375000000D+02,.394980738247D-08,-.135106175372D+01,.263005495071D-05,.120462927734D-01,.994279980659D-05,.515370944405D+04,.266400000000D+06,.109896063805D-06,.593855941055D-02,.284984707832D-06,.981599519423D+00,.201562500000D+03,-.183634966820D+01,-.780175354578D-08,.262510934634D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.650000000000D+02,.259206000000D+06,.000000000000D+00
9,28,17 11 01 02 00 00.0,.658764038235D-03,.306954461848D-11,.000000000000D+00,.900000000000D+02,-.599687500000D+02,.402766776853D-08,-.435817020911D+00,-.311061739922D-05,.199698162032D-01,.982731580734D-05,.515366253090D+04,.266400000000D+06,-.251457095146D-06,-.100560404626D+01,.800937414169D-07,.987449686397D+00,.209031250000D+03,-.155683822456D+01,-.817748348215D-08,-.356443418728D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.200000000000D+01,.000000000000D+00,-.111758708954D-07,.900000000000D+02,.259206000000D+06,.000000000000D+00
