,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,12,17 11 09 02 00 00.0,.365637242794D-03,-.159161572810D-11,.000000000000D+00,.630000000000D+02,.920000000000D+02,.403623955415D-08,.178306436788D+01,.458583235741D-05,.656175881159D-02,.502541661263D-05,.515369603157D+04,.352800000000D+06,-.158324837685D-06,-.115495297992D+01,-.745058059692D-07,.988006171657D+00,.296062500000D+03,.910610334141D+00,-.804962101331D-08,.145006040084D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.630000000000D+02,.345606000000D+06,.000000000000D+00
1,24,17 11 09 02 00 00.0,-.419854186475D-04,-.454747350886D-12,.000000000000D+00,.270000000000D+02,.670625000000D+02,.475591238856D-08,-.295949401364D+01,.335834920406D-05,.622662901878D-02,.105611979961D-04,.515367464066D+04,.352800000000D+06,-.670552253723D-07,-.229977873682D+01,-.137835741043D-06,.943784788448D+00,.167968750000D+03,.475790910715D+00,-.800533345427D-08,-.301083969927D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.270000000000D+02,.345606000000D+06,.000000000000D+00
2,17,17 11 09 02 00 00.0,-.145811587572D-03,.250111042988D-11,.000000000000D+00,.200000000000D+02,-.710000000000D+02,.430982237854D-08,-.107038782563D+01,-.353902578354D-05,.121090753237D-01,.431388616562D-05,.515370791054D+04,.352800000000D+06,-.614672899246D-07,-.119839342235D+00,.229105353355D-06,.981619676971D+00,.308375000000D+03,-.183343958914D+01,-.825891544555D-08,-.206437170365D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.200000000000D+02,.345606000000D+06,.000000000000D+00
3,28,17 11 09 02 00 00.0,.660978723317D-03,.329691829393D-11,.000000000000D+00,.860000000000D+02,.661250000000D+02,.418910306439D-08,-.151204836894D+00,.355020165443D-05,.199938492151D-01,.470690429211D-05,.515366169548D+04,.352800000000D+06,-.275671482086D-06,-.113164904749D+01,.689178705215D-07,.987297836964D+00,.307250000000D+03,-.155463633389D+01,-.840820737844D-08,.100004165575D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.860000000000D+02,.345606000000D+06,.000000000000D+00
4,06,17 11 09 02 00 00.0,.408924184740D-03,.181898940355D-11,.000000000000D+00,.710000000000D+02,-.852500000000D+02,.411017120513D-08,-.300333467388D+01,-.436604022980D-05,.613620155491D-03,.100415199995D-04,.515378402901D+04,.352800000000D+06,.186264514923D-08,.875427047542D+00,-.670552253723D-07,.968780862137D+00,.192156250000D+03,-.123788529967D+01,-.777675250439D-08,.832177520677D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.710000000000D+02,.345606000000D+06,.000000000000D+00
5,02,17 11 09 02 00 00.0,.285654794425D-03,-.966338120634D-11,.000000000000D+00,.600000000000D+02,-.105031250000D+03,.435982446133D-08,-.283363654680D+01,-.532343983650D-05,.172386894701D-01,.104382634163D-04,.515362705421D+04,.352800000000D+06,.197440385818D-06,.826871500346D+00,-.102445483208D-06,.948060606873D+00,.165531250000D+03,-.194099437231D+01,-.772853621027D-08,.158935191717D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.600000000000D+02,.345606000000D+06,.000000000000D+00
6,05,17 11 09 02 00 00.0,-.233342871070D-04,.125055521494D-11,.000000000000D+00,.330000000000D+02,.540625000000D+01,.496699260946D-08,-.318191000584D+00,.420957803726D-06,.528492860030D-02,.855512917042D-05,.515358141708D+04,.352800000000D+06,.484287738800D-07,.190760186860D+01,.875443220139D-07,.946880074407D+00,.205687500000D+03,.621482818363D+00,-.827177312398D-08,.474305471012D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.330000000000D+02,.345606000000D+06,.000000000000D+00
7,13,17 11 09 02 00 00.0,-.937292352319D-04,-.454747350886D-12,.000000000000D+00,.670000000000D+02,.531250000000D+01,.457019036677D-08,-.259049498456D+01,.197440385818D-06,.358673895244D-02,.775232911110D-05,.515365200424D+04,.352800000000D+06,.409781932831D-07,.309037777148D+01,.260770320892D-07,.969382557417D+00,.232375000000D+03,.169001756566D+01,-.788675708652D-08,-.274654297597D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.670000000000D+02,.345606000000D+06,.000000000000D+00
8,19,17 11 09 02 00 00.0,-.476664397866D-03,.216004991671D-11,.000000000000D+00,.740000000000D+02,-.838125000000D+02,.422481883781D-08,.191281153786D+01,-.467337667942D-05,.985391170252D-02,.446103513241D-05,.515368477631D+04,.352800000000D+06,-.109896063805D-06,-.724251710391D-01,-.242143869400D-06,.978999665300D+00,.307093750000D+03,.108987501650D+01,-.809105131048D-08,-.230366738556D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.740000000000D+02,.345606000000D+06,.000000000000D+00
9,20,17 11 09 02 00 00.0,.492205843329D-03,.113686837722D-11,.000000000000D+00,.620000000000D+02,.384375000000D+01,.529843498680D-08,-.209233484658D+01,.396743416786D-06,.465152668767D-02,.870786607265D-05,.515375057220D+04,.352800000000D+06,.596046447754D-07,.182386429584D+01,.968575477600D-07,.927139334960D+00,.187906250000D+03,.170735752780D+01,-.830391732006D-08,.514664294977D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.620000000000D+02,.347766000000D+06,.000000000000D+00
10,25,17 11 09 02 00 00.0,-.486442353576D-03,-.625277607469D-11,.000000000000D+00,.240000000000D+02,.944687500000D+02,.433196615806D-08,.135019854866D+01,.487081706524D-05,.665258395020D-02,.534206628799D-05,.515373482132D+04,.352800000000D+06,-.800937414169D-07,-.121228388803D+01,.100582838058D-06,.975782222755D+00,.283187500000D+03,.811221426560D+00,-.826248702289D-08,.110361739867D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.240000000000D+02,.349506000000D+06,.000000000000D+00
11,12,17 11 09 04 00 00.0,.365625135601D-03,-.159161572810D-11,.000000000000D+00,.710000000000D+02,.870937500000D+02,.395516474849D-08,.283316097554D+01,.435858964920D-05,.656184658874D-02,.480562448502D-05,.515369650650D+04,.360000000000D+06,.260770320892D-07,-.115501023708D+01,-.912696123123D-07,.988008012008D+00,.299000000000D+03,.910676541425D+00,-.788282835144D-08,.148220459691D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.710000000000D+02,.352806000000D+06,.000000000000D+00
12,20,17 11 09 04 00 00.0,.492214225233D-03,.113686837722D-11,.000000000000D+00,.630000000000D+02,.837500000000D+01,.528021994235D-08,-.104220447330D+01,.547617673874D-06,.465184357017D-02,.911764800549D-05,.515375047684D+04,.360000000000D+06,-.540167093277D-07,.182380401484D+01,.968575477600D-07,.927142556306D+00,.186500000000D+03,.170736710114D+01,-.841356474446D-08,.516092925913D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.630000000000D+02,.352806000000D+06,.000000000000D+00
13,24,17 11 09 04 00 00.0,-.419886782765D-04,-.454747350886D-12,.000000000000D+00,.280000000000D+02,.555625000000D+02,.485555939640D-08,-.190966781760D+01,.265613198280D-05,.622869294602D-02,.953301787376D-05,.515366899109D+04,.360000000000D+06,.931322574615D-07,-.229983736765D+01,-.912696123123D-07,.943782888117D+00,.187156250000D+03,.476148769736D+00,-.807283626603D-08,-.178221709364D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.280000000000D+02,.352806000000D+06,.000000000000D+00
14,17,17 11 09 04 00 00.0,-.145793892443D-03,.250111042988D-11,.000000000000D+00,.640000000000D+02,-.539375000000D+02,.426303471536D-08,-.201252279651D-01,-.278837978840D-05,.121111342451D-01,.429525971413D-05,.515371255875D+04,.360000000000D+06,-.968575477600D-07,-.119899687606D+00,.689178705215D-07,.981618029725D+00,.309593750000D+03,-.183354504797D+01,-.836141971526D-08,-.168221292806D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.640000000000D+02,.352806000000D+06,.000000000000D+00
15,02,17 11 09 04 00 00.0,.285585410893D-03,-.966338120634D-11,.000000000000D+00,.610000000000D+02,-.730937500000D+02,.464376486002D-08,-.178366388780D+01,-.380352139473D-05,.172425538767D-01,.925175845623D-05,.515361658478D+04,.360000000000D+06,.422820448875D-06,.826816351260D+00,.391155481339D-07,.948061244705D+00,.191781250000D+03,-.194075505793D+01,-.785425573271D-08,.492877673191D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.610000000000D+02,.352806000000D+06,.000000000000D+00
16,05,17 11 09 04 00 00.0,-.233259052038D-04,.125055521494D-11,.000000000000D+00,.910000000000D+02,.115937500000D+02,.488984653888D-08,.732036086207D+00,.752508640289D-06,.528580136597D-02,.856071710587D-05,.515358307457D+04,.360000000000D+06,-.130385160446D-06,.190754326703D+01,.124797224998D-06,.946883478618D+00,.206843750000D+03,.621494937176D+00,-.817498337801D-08,.361443627006D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.910000000000D+02,.352806000000D+06,.000000000000D+00
17,19,17 11 09 04 00 00.0,-.476648565382D-03,.216004991671D-11,.000000000000D+00,.750000000000D+02,-.713750000000D+02,.423624788530D-08,.296287938894D+01,-.372901558876D-05,.985227921046D-02,.374577939510D-05,.515368834686D+04,.360000000000D+06,.614672899246D-07,-.724828421956D-01,-.214204192162D-06,.978998396950D+00,.313812500000D+03,.108997837167D+01,-.799961893052D-08,-.224652214809D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.750000000000D+02,.352806000000D+06,.000000000000D+00
