,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
20,20,17 11 29 04 00 00.0,.494115520269D-03,.102318153949D-11,.000000000000D+00,.460000000000D+02,-.664687500000D+02,.534700843865D-08,-.358502967830D+00,-.332295894623D-05,.465266546234D-02,.725500285625D-05,.515375677490D+04,.273600000000D+06,-.163912773132D-06,.144793213664D+01,.149011611938D-07,.927159640263D+00,.223218750000D+03,.172946230483D+01,-.853142679674D-08,-.223223583873D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.460000000000D+02,.266406000000D+06,.000000000000D+00
21,15,17 11 29 04 00 00.0,-.357307028025D-03,-.113686837722D-12,.000000000000D+00,.930000000000D+02,.321250000000D+02,.513414242907D-08,-.136777497835D+00,.182352960110D-05,.997267290950D-02,.107213854790D-04,.515365526009D+04,.273600000000D+06,.838190317154D-07,.252030932751D+01,.100582838058D-06,.928760842137D+00,.155750000000D+03,.640266339789D+00,-.842642242289D-08,.889322758148D-10,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.930000000000D+02,.266406000000D+06,.000000000000D+00
22,24,17 11 29 04 00 00.0,-.427998602390D-04,-.454747350886D-12,.000000000000D+00,.760000000000D+02,.579375000000D+02,.522271754715D-08,-.119879153649D+01,.295042991638D-05,.636545906309D-02,.415556132793D-05,.515366317940D+04,.273600000000D+06,.109896063805D-06,-.267547618837D+01,-.614672899246D-07,.943706178545D+00,.288531250000D+03,.482724389008D+00,-.853892710916D-08,.223580741607D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.760000000000D+02,.266466000000D+06,.000000000000D+00
23,21,17 11 29 04 00 00.0,-.457691028714D-03,.363797880709D-11,.000000000000D+00,.540000000000D+02,.756250000000D+01,.505378193887D-08,.312487458085D+01,.318512320518D-06,.241297838511D-01,.464916229248D-05,.515356069565D+04,.273600000000D+06,.415369868279D-06,.459402685040D+00,-.465661287308D-07,.941878468676D+00,.275187500000D+03,-.162149203537D+01,-.809569436102D-08,.197508227010D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.540000000000D+02,.272286000000D+06,.000000000000D+00
24,18,17 11 29 06 00 00.0,.633127056062D-03,.341060513165D-12,.000000000000D+00,.780000000000D+02,-.735937500000D+02,.525807616283D-08,-.302489122528D+01,-.374019145966D-05,.181995874736D-01,.721961259842D-05,.515363930702D+04,.280800000000D+06,.184401869774D-06,.149897718713D+01,-.949949026108D-07,.925749631542D+00,.218875000000D+03,-.177035678557D+01,-.812712424163D-08,-.286797660559D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.780000000000D+02,.273606000000D+06,.000000000000D+00
25,21,17 11 29 06 00 00.0,-.457664951682D-03,.363797880709D-11,.000000000000D+00,.550000000000D+02,.178437500000D+02,.503128100162D-08,-.210809315582D+01,.110082328320D-05,.241309774574D-01,.432878732681D-05,.515355798340D+04,.280800000000D+06,.366941094398D-06,.459344026414D+00,.176951289177D-06,.941880528465D+00,.279437500000D+03,-.162145500159D+01,-.809676583423D-08,.299298181256D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.550000000000D+02,.273606000000D+06,.000000000000D+00
26,29,17 11 29 06 00 00.0,.532073900104D-03,-.500222085975D-11,.000000000000D+00,.540000000000D+02,-.153125000000D+01,.393980696592D-08,.300584674707D+01,-.633299350739D-07,.429746694863D-03,.102762132883D-04,.515377288628D+04,.280800000000D+06,-.298023223877D-07,-.484464434974D+00,-.987201929092D-07,.982939388537D+00,.189843750000D+03,.952826393135D+00,-.774853704338D-08,.190722230061D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.102445483208D-07,.540000000000D+02,.273606000000D+06,.000000000000D+00
27,25,17 11 29 06 00 00.0,-.497359782457D-03,-.625277607469D-11,.000000000000D+00,.570000000000D+02,-.606562500000D+02,.432946605392D-08,-.211874893554D+01,-.318326056004D-05,.673632626422D-02,.664405524731D-05,.515371901894D+04,.280800000000D+06,.558793544769D-07,-.158759620884D+01,-.115483999252D-06,.975603663363D+00,.259593750000D+03,.805005494956D+00,-.798640409436D-08,-.232866842696D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.570000000000D+02,.273606000000D+06,.000000000000D+00
28,13,17 11 29 06 00 00.0,-.943820923567D-04,-.341060513165D-12,.000000000000D+00,.810000000000D+02,.603125000000D+02,.414195824347D-08,.245188038346D+00,.309571623802D-05,.363839569036D-02,.112876296043D-04,.515366734695D+04,.280800000000D+06,.000000000000D+00,.271540032287D+01,-.353902578354D-07,.969219247483D+00,.165343750000D+03,.167237695045D+01,-.791782980939D-08,.218937691062D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.810000000000D+02,.273606000000D+06,.000000000000D+00
29,20,17 11 29 06 00 00.0,.494123436511D-03,.102318153949D-11,.000000000000D+00,.470000000000D+02,-.717187500000D+02,.546737059507D-08,.691548990111D+00,-.377185642719D-05,.465279712807D-02,.738538801670D-05,.515375713539D+04,.280800000000D+06,.540167093277D-07,.144787161426D+01,-.149011611938D-06,.927157009937D+00,.225343750000D+03,.172954650308D+01,-.861714465295D-08,-.436803908922D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.470000000000D+02,.273606000000D+06,.000000000000D+00
