,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,28,17 11 18 02 00 00.0,.663465820253D-03,.329691829393D-11,.000000000000D+00,.410000000000D+02,-.584375000000D+02,.439982612756D-08,.168508980950D+00,-.302121043205D-05,.200031504501D-01,.275298953056D-05,.515365954208D+04,.525600000000D+06,-.271946191788D-06,-.125820106686D+01,-.465661287308D-07,.987139174720D+00,.344437500000D+03,-.155204246603D+01,-.860357265905D-08,-.320013329840D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.410000000000D+02,.518406000000D+06,.000000000000D+00
1,24,17 11 18 02 00 00.0,-.423463061452D-04,-.454747350886D-12,.000000000000D+00,.330000000000D+02,.125125000000D+03,.487913180685D-08,-.263673090837D+01,.633485615253D-05,.630114087835D-02,.719539821148D-05,.515367276955D+04,.525600000000D+06,-.335276126862D-07,-.242677118817D+01,-.171363353729D-06,.943788441354D+00,.232968750000D+03,.476050855166D+00,-.824891502899D-08,.396802242692D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.330000000000D+02,.518406000000D+06,.000000000000D+00
2,20,17 11 18 02 00 00.0,.493071042001D-03,.113686837722D-11,.000000000000D+00,.250000000000D+02,-.578125000000D+01,.565844998287D-08,-.178398743847D+01,-.502914190292D-07,.465773651376D-02,.397302210331D-05,.515374687004D+04,.525600000000D+06,.558793544769D-08,.169685072581D+01,.894069671631D-07,.927034187724D+00,.282000000000D+03,.171664396061D+01,-.864250285208D-08,-.292869342041D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.250000000000D+02,.518406000000D+06,.000000000000D+00
3,02,17 11 18 02 00 00.0,.278135761619D-03,-.966338120634D-11,.000000000000D+00,.210000000000D+02,.254687500000D+02,.463697886307D-08,-.250992211615D+01,.136718153954D-05,.172940870980D-01,.913627445698D-05,.515362199020D+04,.525600000000D+06,.227242708206D-06,.699944820334D+00,-.763684511185D-07,.948222500702D+00,.194656250000D+03,-.193847646208D+01,-.771889295145D-08,.690743057935D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.210000000000D+02,.518406000000D+06,.000000000000D+00
4,12,17 11 18 02 00 00.0,.364353880286D-03,-.170530256582D-11,.000000000000D+00,.930000000000D+02,-.515000000000D+02,.421517557898D-08,.210418772777D+01,-.286474823952D-05,.659489305690D-02,.176392495632D-05,.515368706512D+04,.525600000000D+06,-.912696123123D-07,-.128150101870D+01,-.875443220139D-07,.987846836472D+00,.359406250000D+03,.909979134729D+00,-.812676708390D-08,-.231438211759D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.125728547573D-07,.930000000000D+02,.518406000000D+06,.000000000000D+00
5,06,17 11 18 02 00 00.0,.410230830312D-03,.159161572810D-11,.000000000000D+00,.260000000000D+02,.290312500000D+02,.434803825610D-08,-.264121990761D+01,.151991844177D-05,.642855768092D-03,.896304845810D-05,.515378282356D+04,.525600000000D+06,.763684511185D-07,.748691259322D+00,-.353902578354D-07,.968929541427D+00,.213562500000D+03,-.128487092657D+01,-.783032616451D-08,.558594696283D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.260000000000D+02,.518406000000D+06,.000000000000D+00
6,17,17 11 18 02 00 00.0,-.143855810165D-03,.261479726760D-11,.000000000000D+00,.260000000000D+02,-.927500000000D+02,.389266214500D-08,-.753070147640D+00,-.479072332382D-05,.121493197512D-01,.112988054752D-04,.515371971321D+04,.525600000000D+06,-.102445483208D-06,-.246354316138D+00,.150874257088D-06,.981754818417D+00,.175625000000D+03,-.183175721725D+01,-.787425656582D-08,-.137862885400D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.260000000000D+02,.518406000000D+06,.000000000000D+00
7,05,17 11 18 02 00 00.0,-.224094837904D-04,.113686837722D-11,.000000000000D+00,.790000000000D+02,-.177500000000D+02,.522878922863D-08,.472393217645D-02,-.821426510811D-06,.528798822779D-02,.454112887383D-05,.515358174896D+04,.525600000000D+06,.633299350739D-07,.178078336846D+01,.800937414169D-07,.946761662892D+00,.282968750000D+03,.626756965732D+00,-.848106755622D-08,-.145720355552D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.790000000000D+02,.518406000000D+06,.000000000000D+00
8,19,17 11 18 02 00 00.0,-.475015956908D-03,.216004991671D-11,.000000000000D+00,.260000000000D+02,-.104312500000D+03,.379694387224D-08,.223006901384D+01,-.562705099583D-05,.982540892437D-02,.116694718599D-04,.515369206429D+04,.525600000000D+06,.279396772385D-07,-.198963731569D+00,-.186264514923D-06,.979149980133D+00,.163468750000D+03,.109347914048D+01,-.752495630178D-08,-.137505727665D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.260000000000D+02,.518406000000D+06,.000000000000D+00
9,13,17 11 18 02 00 00.0,-.940533354878D-04,-.341060513165D-12,.000000000000D+00,.230000000000D+02,.315937500000D+02,.404338270883D-08,-.225546914404D+01,.162795186043D-05,.360722711775D-02,.122692435980D-04,.515366552925D+04,.525600000000D+06,.465661287308D-07,.296382608858D+01,.000000000000D+00,.969418186787D+00,.145062500000D+03,.167782499928D+01,-.763103214883D-08,-.300012496725D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.230000000000D+02,.518526000000D+06,.000000000000D+00
