,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,02,17 11 13 02 00 00.0,.282318331301D-03,-.966338120634D-11,.000000000000D+00,.410000000000D+02,-.266875000000D+02,.498663628485D-08,-.269037618456D+01,-.127218663692D-05,.172643357655D-01,.390596687794D-05,.515361692429D+04,.936000000000D+05,.178813934326D-06,.703564634108D+00,-.651925802231D-07,.948053394686D+00,.295718750000D+03,-.193932346678D+01,-.820319883902D-08,.146077513286D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.410000000000D+02,.864060000000D+05,.000000000000D+00
1,28,17 11 13 02 00 00.0,.662073493004D-03,.318323145621D-11,.000000000000D+00,.101000000000D+03,-.191562500000D+02,.402052461385D-08,-.908726528679D-02,-.981613993645D-06,.199824322481D-01,.947900116444D-05,.515366412354D+04,.936000000000D+05,-.255182385445D-06,-.125476124029D+01,-.167638063431D-07,.987287359544D+00,.216593750000D+03,-.155359930053D+01,-.816033991091D-08,-.319656172105D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.200000000000D+01,.000000000000D+00,-.111758708954D-07,.101000000000D+03,.864060000000D+05,.000000000000D+00
2,05,17 11 13 02 00 00.0,-.229212455451D-04,.113686837722D-11,.000000000000D+00,.980000000000D+02,-.655625000000D+02,.474948354934D-08,-.173807076288D+00,-.328570604324D-05,.528744270559D-02,.100973993540D-04,.515359127426D+04,.936000000000D+05,.726431608200D-07,.178438526002D+01,.484287738800D-07,.946919368387D+00,.175406250000D+03,.622875545632D+00,-.824320050525D-08,-.179293182566D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.980000000000D+02,.864060000000D+05,.000000000000D+00
3,12,17 11 13 02 00 00.0,.365070533007D-03,-.159161572810D-11,.000000000000D+00,.950000000000D+02,-.286875000000D+02,.382337354457D-08,.192550390435D+01,-.161118805408D-05,.658217468299D-02,.997073948383D-05,.515369578743D+04,.936000000000D+05,-.162050127983D-06,-.127806013590D+01,-.115483999252D-06,.987993669559D+00,.200375000000D+03,.910470332881D+00,-.773317926081D-08,-.343228582562D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.950000000000D+02,.864060000000D+05,.000000000000D+00
4,06,17 11 13 02 00 00.0,.409523956478D-03,.170530256582D-11,.000000000000D+00,.660000000000D+02,-.294687500000D+02,.461447792581D-08,-.285159257447D+01,-.146776437759D-05,.624555279501D-03,.460632145405D-05,.515377857971D+04,.936000000000D+05,-.372529029846D-08,.752209741149D+00,-.353902578354D-07,.968770258907D+00,.297437500000D+03,-.124964761453D+01,-.824177187431D-08,-.714315468392D-11,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.660000000000D+02,.864060000000D+05,.000000000000D+00
5,24,17 11 13 02 00 00.0,-.421591103077D-04,-.454747350886D-12,.000000000000D+00,.750000000000D+02,.265937500000D+02,.530736393015D-08,-.281524386150D+01,.127963721752D-05,.625492900144D-02,.469572842121D-05,.515366367340D+04,.936000000000D+05,-.614672899246D-07,-.242308366469D+01,-.102445483208D-06,.943688240243D+00,.281750000000D+03,.475105012797D+00,-.849606818106D-08,.139291516336D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.750000000000D+02,.864060000000D+05,.000000000000D+00
6,17,17 11 13 02 00 00.0,-.144954305142D-03,.250111042988D-11,.000000000000D+00,.440000000000D+02,.456250000000D+02,.413267214238D-08,-.929109174635D+00,.245869159698D-05,.121292369440D-01,.811927020550D-05,.515371385002D+04,.936000000000D+05,-.372529029846D-07,-.243046476958D+00,.225380063057D-06,.981675064513D+00,.238156250000D+03,-.183277087026D+01,-.810712340852D-08,.253224833545D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.440000000000D+02,.864060000000D+05,.000000000000D+00
7,19,17 11 13 02 00 00.0,-.475934240967D-03,.216004991671D-11,.000000000000D+00,.117000000000D+03,.385937500000D+02,.411052836286D-08,.205342455820D+01,.166706740856D-05,.983068114147D-02,.803545117378D-05,.515368622208D+04,.936000000000D+05,.186264514923D-07,-.195642942640D+00,-.217929482460D-06,.979053576757D+00,.235906250000D+03,.109200865765D+01,-.788211403597D-08,.245724521127D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.117000000000D+03,.864060000000D+05,.000000000000D+00
8,13,17 11 13 02 00 00.0,-.938973389566D-04,-.454747350886D-12,.000000000000D+00,.710000000000D+02,.639062500000D+02,.439589739249D-08,-.243912592780D+01,.326335430145D-05,.360084720887D-02,.908784568310D-05,.515365839195D+04,.936000000000D+05,.838190317154D-07,.296718704046D+01,.186264514923D-08,.969400134378D+00,.206406250000D+03,.168237875605D+01,-.790604360416D-08,.368586781690D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.710000000000D+02,.864060000000D+05,.000000000000D+00
9,20,17 11 13 02 00 00.0,.492591410875D-03,.113686837722D-11,.000000000000D+00,.430000000000D+02,-.723750000000D+02,.517164399116D-08,-.195447923225D+01,-.351294875145D-05,.464719324373D-02,.899471342564D-05,.515375799561D+04,.936000000000D+05,.540167093277D-07,.170056935092D+01,.614672899246D-07,.927173416563D+00,.183250000000D+03,.171054250673D+01,-.838070623291D-08,-.193936649668D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.430000000000D+02,.867360000000D+05,.000000000000D+00
