,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,06,17 11 05 02 00 00.0,.408291351050D-03,.193267624127D-11,.000000000000D+00,.660000000000D+02,.474687500000D+02,.438732560686D-08,.313267325523D+01,.255741178989D-05,.598265789449D-03,.923685729504D-05,.515377409554D+04,.720000000000D+04,-.596046447754D-07,.878119109391D+00,-.558793544769D-07,.968617746771D+00,.207906250000D+03,-.123063985702D+01,-.789461455667D-08,.639312344211D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.660000000000D+02,.600000000000D+01,.000000000000D+00
1,05,17 11 05 02 00 00.0,-.237547792494D-04,.125055521494D-11,.000000000000D+00,.138000000000D+03,-.307812500000D+02,.532379318593D-08,-.462444668117D+00,-.144727528095D-05,.526599213481D-02,.461935997009D-05,.515357372856D+04,.720000000000D+04,.260770320892D-07,.191050507342D+01,.502914190292D-07,.946833615055D+00,.280437500000D+03,.619405130904D+00,-.858142887953D-08,-.265368196508D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.138000000000D+03,.600000000000D+01,.000000000000D+00
2,13,17 11 05 02 00 00.0,-.935802236199D-04,-.454747350886D-12,.000000000000D+00,.710000000000D+02,.530000000000D+02,.405016870578D-08,-.273881172858D+01,.260025262833D-05,.359132757876D-02,.130124390125D-04,.515366424561D+04,.720000000000D+04,.614672899246D-07,.309307574791D+01,.111758708954D-07,.969556622725D+00,.132062500000D+03,.169483316428D+01,-.760781689611D-08,-.270011247052D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.710000000000D+02,.600000000000D+01,.000000000000D+00
3,17,17 11 05 02 00 00.0,-.146658159792D-03,.238742359215D-11,.000000000000D+00,.420000000000D+02,-.933437500000D+02,.380194408052D-08,-.121018047223D+01,-.483542680740D-05,.120802156162D-01,.119898468256D-04,.515371458244D+04,.720000000000D+04,.372529029846D-08,-.117109892589D+00,.324100255966D-06,.981684462298D+00,.161781250000D+03,-.183546250640D+01,-.773460789175D-08,-.161078138122D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.420000000000D+02,.600000000000D+01,.000000000000D+00
4,12,17 11 05 02 00 00.0,.366196967661D-03,-.159161572810D-11,.000000000000D+00,.830000000000D+02,-.800312500000D+02,.434589530970D-08,.164096794568D+01,-.427104532719D-05,.656386243645D-02,.191107392311D-05,.515369244385D+04,.720000000000D+04,-.253319740295D-06,-.115210222072D+01,.558793544769D-08,.987997849116D+00,.357156250000D+03,.910195636365D+00,-.835356224511D-08,-.343942898031D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.830000000000D+02,.600000000000D+01,.000000000000D+00
5,02,17 11 05 02 00 00.0,.288968905807D-03,-.954969436862D-11,.000000000000D+00,.400000000000D+02,.502187500000D+02,.467805200250D-08,-.297731993961D+01,.260770320892D-05,.172100894852D-01,.955536961555D-05,.515361286163D+04,.720000000000D+04,.126659870148D-06,.829643700847D+00,-.894069671631D-07,.947904434516D+00,.184281250000D+03,-.194217092125D+01,-.779925344164D-08,.746102506736D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.400000000000D+02,.600000000000D+01,.000000000000D+00
6,19,17 11 05 02 00 00.0,-.477403867990D-03,.216004991671D-11,.000000000000D+00,.128000000000D+03,-.997187500000D+02,.374587031625D-08,.177171859261D+01,-.544451177120D-05,.986446766183D-02,.128019601107D-04,.515369147491D+04,.720000000000D+04,-.987201929092D-07,-.696975617432D-01,-.184401869774D-06,.979055425885D+00,.148687500000D+03,.108841609073D+01,-.761067415798D-08,-.119290683221D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.128000000000D+03,.600000000000D+01,.000000000000D+00
7,28,17 11 05 02 00 00.0,.659869518131D-03,.318323145621D-11,.000000000000D+00,.106000000000D+03,-.699375000000D+02,.438411118726D-08,-.293217804007D+00,-.365450978279D-05,.199911760865D-01,.264309346676D-05,.515366115952D+04,.720000000000D+04,-.206753611565D-06,-.112879265458D+01,.130385160446D-07,.987294441531D+00,.344468750000D+03,-.155606226941D+01,-.868393314924D-08,-.281440294547D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.200000000000D+01,.000000000000D+00,-.111758708954D-07,.106000000000D+03,.600000000000D+01,.000000000000D+00
8,30,17 11 05 01 59 44.0,.130164902657D-03,-.250111042988D-11,.000000000000D+00,.370000000000D+02,.130406250000D+03,.503020952842D-08,.225235145495D+01,.684149563313D-05,.303412636276D-02,.537000596523D-05,.515361555481D+04,.718400000000D+04,-.931322574615D-07,-.220413130660D+01,.108033418655D-06,.946322317872D+00,.269687500000D+03,-.305420032526D+01,-.851249743683D-08,.421803284086D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.372529029846D-08,.370000000000D+02,.156000000000D+03,.000000000000D+00
9,20,17 11 05 02 00 00.0,.491814687848D-03,.113686837722D-11,.000000000000D+00,.410000000000D+02,-.204375000000D+02,.577952645476D-08,-.223301505436D+01,-.894069671631D-06,.463738979306D-02,.380538403988D-05,.515374136353D+04,.720000000000D+04,.111758708954D-07,.182684627441D+01,.502914190292D-07,.927066608914D+00,.282093750000D+03,.170648321481D+01,-.871107713704D-08,-.139291516336D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.410000000000D+02,.294600000000D+04,.000000000000D+00
