,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,12,17 11 10 02 00 00.0,.365495681763D-03,-.159161572810D-11,.000000000000D+00,.890000000000D+02,.872812500000D+02,.390409119250D-08,.181890625727D+01,.434182584286D-05,.656563788652D-02,.764057040215D-05,.515369698334D+04,.439200000000D+06,-.160187482834D-06,-.115563739444D+01,-.707805156708D-07,.988018152956D+00,.245062500000D+03,.910350073700D+00,-.787961393183D-08,.721458623076D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.890000000000D+02,.432006000000D+06,.000000000000D+00
1,05,17 11 10 02 00 00.0,-.232309103012D-04,.125055521494D-11,.000000000000D+00,.810000000000D+02,-.120000000000D+02,.480984320642D-08,-.282537779347D+00,-.491738319397D-06,.528729730286D-02,.100415199995D-04,.515358614540D+04,.439200000000D+06,.409781932831D-07,.190689888819D+01,.875443220139D-07,.946910001322D+00,.176843750000D+03,.622313461785D+00,-.819355558019D-08,.405016870578D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.810000000000D+02,.432006000000D+06,.000000000000D+00
2,17,17 11 10 02 00 00.0,-.145596452057D-03,.250111042988D-11,.000000000000D+00,.250000000000D+02,-.285312500000D+02,.434875257157D-08,-.103510437742D+01,-.131130218506D-05,.121135936351D-01,.397115945816D-05,.515370803070D+04,.439200000000D+06,-.409781932831D-07,-.120544920791D+00,.210478901863D-06,.981617236824D+00,.315843750000D+03,-.183322609672D+01,-.830463163553D-08,-.664313385605D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.250000000000D+02,.432006000000D+06,.000000000000D+00
3,28,17 11 10 02 00 00.0,.661250669509D-03,.318323145621D-11,.000000000000D+00,.400000000000D+02,.642500000000D+02,.409267047615D-08,-.115761996443D+00,.343844294548D-05,.199903199682D-01,.671669840813D-05,.515366254044D+04,.439200000000D+06,-.292435288429D-06,-.113233532576D+01,.502914190292D-07,.987309906038D+00,.269468750000D+03,-.155427626587D+01,-.827355891265D-08,.450018745087D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.400000000000D+02,.432006000000D+06,.000000000000D+00
4,19,17 11 10 02 00 00.0,-.476482324302D-03,.216004991671D-11,.000000000000D+00,.260000000000D+02,-.401875000000D+02,.428017828661D-08,.194776607966D+01,-.241212546825D-05,.984918198083D-02,.388175249100D-05,.515368413925D+04,.439200000000D+06,-.800937414169D-07,-.731318438577D-01,-.262632966042D-06,.978996449806D+00,.317875000000D+03,.109060992364D+01,-.813569602725D-08,-.953611150304D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.260000000000D+02,.432006000000D+06,.000000000000D+00
5,13,17 11 10 02 00 00.0,-.937706790864D-04,-.454747350886D-12,.000000000000D+00,.220000000000D+02,.163750000000D+02,.462590697331D-08,-.255261002328D+01,.787898898125D-06,.358684209641D-02,.706873834133D-05,.515365117073D+04,.439200000000D+06,.409781932831D-07,.308968452240D+01,.745058059692D-08,.969363671145D+00,.245531250000D+03,.168808610418D+01,-.795211695188D-08,-.603596570791D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.220000000000D+02,.432006000000D+06,.000000000000D+00
6,02,17 11 10 02 00 00.0,.284821726382D-03,-.966338120634D-11,.000000000000D+00,.200000000000D+02,-.110031250000D+03,.451911681078D-08,-.279798299641D+01,-.555440783501D-05,.172477266751D-01,.826269388199D-05,.515362572098D+04,.439200000000D+06,.219792127609D-06,.826165558986D+00,-.782310962677D-07,.948062028829D+00,.208406250000D+03,-.194045027943D+01,-.789461455667D-08,.203579908492D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.200000000000D+02,.432006000000D+06,.000000000000D+00
7,06,17 11 10 02 00 00.0,.409077387303D-03,.170530256582D-11,.000000000000D+00,.230000000000D+02,-.935312500000D+02,.422374736460D-08,-.296719127122D+01,-.478699803352D-05,.618905760348D-03,.835768878460D-05,.515378397179D+04,.439200000000D+06,.111758708954D-07,.874743121636D+00,-.298023223877D-07,.968783261323D+00,.224562500000D+03,-.123906911200D+01,-.792354433314D-08,-.596453416107D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.230000000000D+02,.432006000000D+06,.000000000000D+00
8,24,17 11 10 02 00 00.0,-.420310534537D-04,-.454747350886D-12,.000000000000D+00,.330000000000D+02,.321250000000D+02,.493484841339D-08,-.292379385175D+01,.157020986080D-05,.623343943153D-02,.918842852116D-05,.515367002869D+04,.439200000000D+06,-.502914190292D-07,-.230048470744D+01,-.134110450745D-06,.943754191516D+00,.194531250000D+03,.475937067935D+00,-.811890961375D-08,-.350728894981D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.330000000000D+02,.432006000000D+06,.000000000000D+00
9,20,17 11 10 02 00 00.0,.492302235216D-03,.113686837722D-11,.000000000000D+00,.230000000000D+02,-.191562500000D+02,.514771442297D-08,-.205785716633D+01,-.784173607826D-06,.465309864376D-02,.997073948383D-05,.515375506020D+04,.439200000000D+06,.502914190292D-07,.182314349562D+01,.968575477600D-07,.927169605661D+00,.163468750000D+03,.170817033387D+01,-.823820029697D-08,.403588239642D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.230000000000D+02,.433746000000D+06,.000000000000D+00
