,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
10,15,17 11 22 02 00 00.0,-.357245095074D-03,-.113686837722D-12,.000000000000D+00,.660000000000D+02,-.148750000000D+02,.542772608658D-08,-.143588545976D+01,-.853091478348D-06,.995968654752D-02,.633113086224D-05,.515364301872D+04,.266400000000D+06,.178813934326D-06,.264587728286D+01,-.104308128357D-06,.928772429911D+00,.234031250000D+03,.636735145203D+00,-.834499045949D-08,-.264653881039D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.660000000000D+02,.263556000000D+06,.000000000000D+00
11,29,17 11 22 01 59 44.0,.535150989890D-03,-.500222085975D-11,.000000000000D+00,.000000000000D+00,-.993437500000D+02,.398695178683D-08,.616030569494D+00,-.525638461113D-05,.429331208579D-03,.515207648277D-05,.515377714920D+04,.266384000000D+06,-.745058059692D-08,-.359113038317D+00,-.372529029846D-08,.982891050797D+00,.291187500000D+03,.994878077191D+00,-.789818613401D-08,-.250724729406D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.000000000000D+00,.263946000000D+06,.000000000000D+00
12,15,17 11 22 04 00 00.0,-.357246026397D-03,-.113686837722D-12,.000000000000D+00,.680000000000D+02,-.120000000000D+02,.548594279725D-08,-.385715731066D+00,-.484287738800D-06,.995955429971D-02,.664964318275D-05,.515364229965D+04,.273600000000D+06,.856816768646D-07,.264581683655D+01,.109896063805D-06,.928769332914D+00,.232875000000D+03,.636771909797D+00,-.856428530829D-08,-.332513850537D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.680000000000D+02,.266406000000D+06,.000000000000D+00
13,20,17 11 22 04 00 00.0,.493457075208D-03,.113686837722D-11,.000000000000D+00,.480000000000D+02,.114375000000D+02,.539236747089D-08,-.598763895160D+00,.720843672752D-06,.465037510730D-02,.682845711708D-05,.515375053024D+04,.273600000000D+06,-.670552253723D-07,.157340534317D+01,.353902578354D-07,.927088418097D+00,.230593750000D+03,.172298406470D+01,-.842142221461D-08,.420374653149D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.480000000000D+02,.266406000000D+06,.000000000000D+00
14,05,17 11 22 03 59 44.0,-.219983048737D-04,.113686837722D-11,.000000000000D+00,.100000000000D+01,.110937500000D+02,.503663836763D-08,.119740048719D+01,.739470124245D-06,.527683622204D-02,.662356615067D-05,.515358764458D+04,.273584000000D+06,-.447034835815D-07,.165741911633D+01,.204890966415D-07,.946787872532D+00,.246312500000D+03,.628078475224D+00,-.822069956799D-08,.266082511976D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.100000000000D+01,.266406000000D+06,.000000000000D+00
15,29,17 11 22 03 59 44.0,.535115133971D-03,-.500222085975D-11,.000000000000D+00,.210000000000D+02,-.957500000000D+02,.402445334892D-08,.166763440556D+01,-.508315861225D-05,.428734812886D-03,.482983887196D-05,.515377558327D+04,.273584000000D+06,.223517417908D-07,-.359169828796D+00,.931322574615D-08,.982889116820D+00,.297468750000D+03,.993388962638D+00,-.791747265166D-08,-.271797035723D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.210000000000D+02,.266406000000D+06,.000000000000D+00
16,02,17 11 22 04 00 00.0,.274698249996D-03,-.977706804406D-11,.000000000000D+00,.480000000000D+02,-.606875000000D+02,.462019244956D-08,-.131614739388D+01,-.297464430332D-05,.173184629530D-01,.101886689663D-04,.515362822723D+04,.273600000000D+06,.275671482086D-06,.576722952563D+00,.426545739174D-06,.948381645708D+00,.176250000000D+03,-.193741789748D+01,-.797711799327D-08,.129291099779D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.480000000000D+02,.266406000000D+06,.000000000000D+00
17,12,17 11 22 03 59 44.0,.363758299500D-03,-.170530256582D-11,.000000000000D+00,.200000000000D+01,.615625000000D+02,.410909973193D-08,-.298744121734D+01,.313483178616D-05,.660516973585D-02,.279024243355D-05,.515368799210D+04,.273584000000D+06,.204890966415D-07,-.140479854421D+01,-.197440385818D-06,.987846243990D+00,.337093750000D+03,.908975571464D+00,-.800390482333D-08,.170007081477D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.200000000000D+01,.266406000000D+06,.000000000000D+00
18,13,17 11 22 04 00 00.0,-.941767357290D-04,-.341060513165D-12,.000000000000D+00,.158000000000D+03,-.346875000000D+01,.441232664826D-08,-.105805497418D+01,-.152736902237D-06,.362374749966D-02,.811181962490D-05,.515365630913D+04,.273600000000D+06,-.242143869400D-07,.284068052661D+01,.149011611938D-07,.969250610984D+00,.228875000000D+03,.167402332431D+01,-.788532845558D-08,-.410017078857D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.158000000000D+03,.266406000000D+06,.000000000000D+00
19,25,17 11 22 04 00 00.0,-.493534374982D-03,-.625277607469D-11,.000000000000D+00,.141000000000D+03,.666875000000D+02,.432375153018D-08,.286410735295D+01,.335648655891D-05,.671497231815D-02,.314973294735D-05,.515372386742D+04,.273600000000D+06,-.726431608200D-07,-.146230113014D+01,-.108033418655D-06,.975630442078D+00,.325687500000D+03,.807451318434D+00,-.804247785863D-08,.173935816553D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.141000000000D+03,.266406000000D+06,.000000000000D+00
20,24,17 11 22 04 00 00.0,-.425106845796D-04,-.454747350886D-12,.000000000000D+00,.200000000000D+02,.749375000000D+02,.468733810359D-08,-.144419187936D+01,.375322997570D-05,.632535596378D-02,.983849167824D-05,.515367152214D+04,.273600000000D+06,.372529029846D-07,-.255005463894D+01,-.137835741043D-06,.943826889767D+00,.179562500000D+03,.476931248044D+00,-.798318967475D-08,-.571452374714D-10,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.200000000000D+02,.266406000000D+06,.000000000000D+00
21,21,17 11 22 04 00 00.0,-.459864269942D-03,.352429196937D-11,.000000000000D+00,.300000000000D+01,-.697500000000D+02,.452876006961D-08,.287088935924D+01,-.361725687981D-05,.240992885083D-01,.967085361481D-05,.515356910896D+04,.273600000000D+06,.305473804474D-06,.584855611138D+00,-.115483999252D-06,.941832317999D+00,.177937500000D+03,-.162403379116D+01,-.752138472444D-08,.144648882349D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.300000000000D+01,.266466000000D+06,.000000000000D+00
22,18,17 11 22 04 00 00.0,.632920302451D-03,.341060513165D-12,.000000000000D+00,.800000000000D+01,.119687500000D+02,.537879547699D-08,.195615831988D+01,.385567545891D-06,.181845988845D-01,.636652112007D-05,.515363363838D+04,.273600000000D+06,.150874257088D-06,.162451932197D+01,-.454485416412D-06,.925679411475D+00,.235125000000D+03,-.177130146346D+01,-.822677124947D-08,.381444460121D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.800000000000D+01,.268866000000D+06,.000000000000D+00
23,18,17 11 22 06 00 00.0,.632922630757D-03,.341060513165D-12,.000000000000D+00,.580000000000D+02,.117812500000D+02,.531843581991D-08,.300637643167D+01,.627711415291D-06,.181845903862D-01,.639632344246D-05,.515363350677D+04,.280800000000D+06,.219792127609D-06,.162446187025D+01,-.143423676491D-06,.925682514324D+00,.233500000000D+03,-.177130864639D+01,-.802104839458D-08,.309298597814D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.580000000000D+02,.273606000000D+06,.000000000000D+00
24,15,17 11 22 06 00 00.0,-.357246957719D-03,-.113686837722D-12,.000000000000D+00,.690000000000D+02,-.684375000000D+01,.540522514932D-08,.664471557039D+00,-.203028321266D-06,.996028550435D-02,.676140189171D-05,.515364374924D+04,.280800000000D+06,-.968575477600D-07,.264575614739D+01,.169500708580D-06,.928766957135D+00,.231656250000D+03,.636790664407D+00,-.845928093443D-08,-.445018536808D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.690000000000D+02,.273606000000D+06,.000000000000D+00
25,20,17 11 22 06 00 00.0,.493464525789D-03,.113686837722D-11,.000000000000D+00,.490000000000D+02,.111562500000D+02,.546772775281D-08,.451370236354D+00,.625848770142D-06,.465029431507D-02,.703707337379D-05,.515375036621D+04,.280800000000D+06,-.111758708954D-07,.157334533135D+01,-.108033418655D-06,.927090984055D+00,.231156250000D+03,.172299006266D+01,-.844035157452D-08,.295369446180D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.490000000000D+02,.273606000000D+06,.000000000000D+00
26,24,17 11 22 06 00 00.0,-.425139442086D-04,-.454747350886D-12,.000000000000D+00,.210000000000D+02,.757812500000D+02,.471662503779D-08,-.393996391600D+00,.394694507122D-05,.632574164774D-02,.972114503384D-05,.515367208290D+04,.280800000000D+06,.912696123123D-07,-.255011219452D+01,.540167093277D-07,.943825565826D+00,.183906250000D+03,.476919212617D+00,-.812783855710D-08,-.138220043134D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.210000000000D+02,.273606000000D+06,.000000000000D+00
27,05,17 11 22 06 00 00.0,-.219899229705D-04,.113686837722D-11,.000000000000D+00,.200000000000D+01,.139062500000D+02,.508878339683D-08,.225004350126D+01,.646337866783D-06,.527690560557D-02,.666268169880D-05,.515358692551D+04,.280800000000D+06,-.428408384323D-07,.165735974380D+01,-.279396772385D-07,.946789922081D+00,.246156250000D+03,.628007077507D+00,-.819105547605D-08,.279297348141D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.200000000000D+01,.273606000000D+06,.000000000000D+00
28,29,17 11 22 06 00 00.0,.535078346729D-03,-.500222085975D-11,.000000000000D+00,.550000000000D+02,-.982187500000D+02,.409231331842D-08,.271944287608D+01,-.516884028912D-05,.428752042353D-03,.461563467979D-05,.515377598381D+04,.280800000000D+06,-.502914190292D-07,-.359227258572D+00,-.111758708954D-07,.982886820038D+00,.299218750000D+03,.994029036111D+00,-.799319009131D-08,-.266439669710D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.550000000000D+02,.273606000000D+06,.000000000000D+00
29,02,17 11 22 06 00 00.0,.274627935141D-03,-.977706804406D-11,.000000000000D+00,.830000000000D+02,-.552812500000D+02,.474876923387D-08,-.265917814281D+00,-.284612178802D-05,.173190422356D-01,.103674829006D-04,.515362945938D+04,.280800000000D+06,-.113621354103D-06,.576663164564D+00,.214204192162D-06,.948381236091D+00,.177656250000D+03,-.193743721532D+01,-.835570519152D-08,.188579283656D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.830000000000D+02,.273606000000D+06,.000000000000D+00
30,12,17 11 22 06 00 00.0,.363746192306D-03,-.170530256582D-11,.000000000000D+00,.400000000000D+01,.622500000000D+02,.419767485001D-08,-.193504435386D+01,.322237610817D-05,.660599465482D-02,.256672501564D-05,.515368597031D+04,.280800000000D+06,.106170773506D-06,-.140485694097D+01,-.633299350739D-07,.987847945363D+00,.345000000000D+03,.909082875042D+00,-.802712007606D-08,.276082928534D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.400000000000D+01,.273606000000D+06,.000000000000D+00
31,13,17 11 22 06 00 00.0,-.941790640354D-04,-.341060513165D-12,.000000000000D+00,.159000000000D+03,.228125000000D+01,.435589572626D-08,-.771581030876D-02,.484287738800D-07,.362453667913D-02,.823289155960D-05,.515365812492D+04,.280800000000D+06,-.298023223877D-07,.284062378295D+01,-.130385160446D-07,.969247647112D+00,.225218750000D+03,.167387406277D+01,-.788604277105D-08,-.421446126351D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.159000000000D+03,.273606000000D+06,.000000000000D+00
32,25,17 11 22 06 00 00.0,-.493579544127D-03,-.625277607469D-11,.000000000000D+00,.148000000000D+03,.695937500000D+02,.437911097898D-08,-.236896125777D+01,.353716313839D-05,.671476335265D-02,.306963920593D-05,.515372414589D+04,.280800000000D+06,.968575477600D-07,-.146236001991D+01,-.106170773506D-06,.975631861109D+00,.328468750000D+03,.807483599184D+00,-.812176687562D-08,.288583449230D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.148000000000D+03,.273606000000D+06,.000000000000D+00
33,21,17 11 22 06 00 00.0,-.459838658571D-03,.352429196937D-11,.000000000000D+00,.400000000000D+01,-.689687500000D+02,.447697219815D-08,-.236205292119D+01,-.352412462234D-05,.240987620782D-01,.975467264652D-05,.515357000542D+04,.280800000000D+06,.311061739922D-06,.584800833633D+00,.800937414169D-07,.941833971097D+00,.173406250000D+03,-.162403220682D+01,-.752317051311D-08,.266796827444D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.400000000000D+01,.274086000000D+06,.000000000000D+00
34,10,17 11 22 06 00 00.0,.115589704365D-03,.750333128963D-11,.000000000000D+00,.910000000000D+02,.114375000000D+02,.466733727047D-08,-.266585710408D+01,.603497028351D-06,.297421845607D-02,.690296292305D-05,.515366135406D+04,.280800000000D+06,-.372529029846D-08,.167304986497D+01,-.223517417908D-07,.959997278163D+00,.247093750000D+03,-.289208368920D+01,-.793890211571D-08,.331442377334D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.186264514923D-08,.910000000000D+02,.274836000000D+06,.000000000000D+00
35,32,17 11 22 06 00 00.0,-.525207258761D-03,-.284217094304D-11,.000000000000D+00,.770000000000D+02,-.687500000000D+01,.468269505304D-08,.222141167238D+01,-.271946191788D-06,.147469376680D-02,.714138150215D-05,.515360230827D+04,.280800000000D+06,-.596046447754D-07,.271584356803D+01,-.130385160446D-07,.957688573996D+00,.236843750000D+03,-.264035368309D+01,-.802997733793D-08,-.342157109360D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-09,.770000000000D+02,.276966000000D+06,.000000000000D+00
36,26,17 11 22 06 00 00.0,-.353272538632D-03,.140971678775D-10,.000000000000D+00,.990000000000D+02,.688125000000D+02,.481627204563D-08,-.284854965513D+01,.368803739548D-05,.226465251762D-02,.329129397869D-05,.515356564140D+04,.280800000000D+06,-.633299350739D-07,-.148097477764D+01,-.186264514923D-08,.957295827305D+00,.315593750000D+03,-.835562981923D-01,-.830998900154D-08,.215366113720D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.745058059692D-08,.990000000000D+02,.278946000000D+06,.000000000000D+00
37,14,17 11 22 06 00 00.0,-.890805386007D-04,-.795807864051D-12,.000000000000D+00,.400000000000D+01,-.875000000000D+01,.459912014324D-08,.118872590085D+01,-.465661287308D-06,.925378955435D-02,.771507620811D-05,.515371164894D+04,.280800000000D+06,-.184401869774D-06,.279999030434D+01,-.167638063431D-07,.961748635411D+00,.230875000000D+03,-.195047904368D+01,-.810355183117D-08,-.430017911972D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.400000000000D+01,.280416000000D+06,.000000000000D+00
38,18,17 11 22 08 00 00.0,.632925424725D-03,.341060513165D-12,.000000000000D+00,.590000000000D+02,.150625000000D+02,.537200948004D-08,-.222661532465D+01,.808387994766D-06,.181850447552D-01,.633485615253D-05,.515363250923D+04,.288000000000D+06,.305473804474D-06,.162440384507D+01,-.242143869400D-07,.925685055412D+00,.236562500000D+03,-.177129050035D+01,-.804890669784D-08,.356443418728D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.590000000000D+02,.280806000000D+06,.000000000000D+00
39,15,17 11 22 08 00 00.0,-.357247889042D-03,-.113686837722D-12,.000000000000D+00,.940000000000D+02,-.105937500000D+02,.541486840815D-08,.171456960568D+01,-.543892383575D-06,.996072962880D-02,.735186040401D-05,.515364594650D+04,.288000000000D+06,-.178813934326D-06,.264569533681D+01,.540167093277D-07,.928763560239D+00,.224500000000D+03,.636897549591D+00,-.842320800328D-08,-.465019369923D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.940000000000D+02,.280806000000D+06,.000000000000D+00
40,32,17 11 22 08 00 00.0,-.525227282196D-03,-.284217094304D-11,.000000000000D+00,.780000000000D+02,-.571875000000D+01,.461054919074D-08,-.301136776479D+01,-.232830643654D-06,.147501809988D-02,.743195414543D-05,.515360154724D+04,.288000000000D+06,.298023223877D-07,.271578613971D+01,.000000000000D+00,.957686506893D+00,.233718750000D+03,-.264053374343D+01,-.794068790438D-08,-.345728686702D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-09,.780000000000D+02,.280806000000D+06,.000000000000D+00
41,14,17 11 22 08 00 00.0,-.890865921974D-04,-.795807864051D-12,.000000000000D+00,.500000000000D+01,-.581250000000D+01,.446375736198D-08,.223896121802D+01,-.344589352608D-06,.925385311712D-02,.782869756222D-05,.515371030045D+04,.288000000000D+06,.912696123123D-07,.279993262880D+01,-.195577740669D-06,.961747184196D+00,.226625000000D+03,-.195055584249D+01,-.778425281680D-08,-.375729936374D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.500000000000D+01,.280806000000D+06,.000000000000D+00
42,20,17 11 22 08 00 00.0,.493472442031D-03,.113686837722D-11,.000000000000D+00,.520000000000D+02,.115000000000D+02,.555344560901D-08,.150148090998D+01,.387430191040D-06,.465027405880D-02,.675208866596D-05,.515375057220D+04,.288000000000D+06,.596046447754D-07,.157328455295D+01,-.633299350739D-07,.927092950217D+00,.232656250000D+03,.172302061424D+01,-.845249493748D-08,.270011247052D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.520000000000D+02,.280806000000D+06,.000000000000D+00
43,21,17 11 22 08 00 00.0,-.459813047200D-03,.352429196937D-11,.000000000000D+00,.500000000000D+01,-.593750000000D+02,.481162899509D-08,-.131186092834D+01,-.280141830444D-05,.240993617335D-01,.104457139969D-04,.515356737518D+04,.288000000000D+06,-.178813934326D-06,.584745927392D+00,.633299350739D-06,.941832410163D+00,.167843750000D+03,-.162397892003D+01,-.820819904729D-08,.112147528538D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.500000000000D+01,.280806000000D+06,.000000000000D+00
44,24,17 11 22 08 00 00.0,-.425172038376D-04,-.454747350886D-12,.000000000000D+00,.470000000000D+02,.823750000000D+02,.465376527657D-08,.656194054945D+00,.425614416599D-05,.632692314684D-02,.942684710026D-05,.515367431068D+04,.288000000000D+06,.130385160446D-07,-.255017042598D+01,.949949026108D-07,.943824597374D+00,.189625000000D+03,.476910824244D+00,-.809105131048D-08,-.177507393895D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.470000000000D+02,.280806000000D+06,.000000000000D+00
45,29,17 11 22 08 00 00.0,.535042025149D-03,-.500222085975D-11,.000000000000D+00,.570000000000D+02,-.987500000000D+02,.417874549009D-08,-.251316259234D+01,-.498630106449D-05,.428590225056D-03,.492297112942D-05,.515377632904D+04,.288000000000D+06,.540167093277D-07,-.359285453453D+00,.111758708954D-07,.982885035278D+00,.296281250000D+03,.993565200379D+00,-.804104922769D-08,-.185364864048D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.570000000000D+02,.280806000000D+06,.000000000000D+00
46,25,17 11 22 08 00 00.0,-.493624247611D-03,-.625277607469D-11,.000000000000D+00,.149000000000D+03,.671250000000D+02,.439018286874D-08,-.131880027147D+01,.354833900928D-05,.671510759275D-02,.283494591713D-05,.515372411156D+04,.288000000000D+06,.186264514923D-06,-.146241826453D+01,-.372529029846D-08,.975633654646D+00,.333125000000D+03,.807471958745D+00,-.819248410699D-08,.236795577772D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.149000000000D+03,.280806000000D+06,.000000000000D+00
