,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
10,25,17 11 17 02 00 00.0,-.490781385452D-03,-.625277607469D-11,.000000000000D+00,.240000000000D+02,-.617500000000D+02,.456054710795D-08,.163471760770D+01,-.327825546265D-05,.669427122921D-02,.245124101639D-05,.515372433090D+04,.439200000000D+06,-.141561031342D-06,-.133823472122D+01,.484287738800D-07,.975637450919D+00,.340468750000D+03,.809553705801D+00,-.834749056363D-08,-.285726187357D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.240000000000D+02,.433926000000D+06,.000000000000D+00
11,15,17 11 17 02 00 00.0,-.357186421752D-03,-.113686837722D-12,.000000000000D+00,.250000000000D+02,.678125000000D+01,.494663461862D-08,-.161225992071D+01,.158324837685D-06,.993373070378D-02,.115763396025D-04,.515365274429D+04,.439200000000D+06,.115483999252D-06,.276985998068D+01,-.158324837685D-06,.928988403433D+00,.133281250000D+03,.632906283361D+00,-.806783605776D-08,-.214294640518D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.250000000000D+02,.437526000000D+06,.000000000000D+00
12,29,17 11 17 01 59 44.0,.537307467312D-03,-.488853402203D-11,.000000000000D+00,.190000000000D+02,-.719687500000D+02,.373015537594D-08,.440926759695D+00,-.379607081413D-05,.430355081335D-03,.115316361189D-04,.515378072548D+04,.439184000000D+06,-.204890966415D-07,-.235365321716D+00,.223517417908D-07,.982951797008D+00,.169093750000D+03,.995170431129D+00,-.754781439677D-08,-.225009372544D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.190000000000D+02,.437916000000D+06,.000000000000D+00
13,12,17 11 17 03 59 44.0,.364485662431D-03,-.170530256582D-11,.000000000000D+00,.280000000000D+02,-.804375000000D+02,.423231915022D-08,.311607064476D+01,-.419467687607D-05,.659348489717D-02,.306218862534D-05,.515368678474D+04,.446384000000D+06,.000000000000D+00,-.128085448937D+01,-.124797224998D-06,.987866718991D+00,.332000000000D+03,.910256912151D+00,-.806140721854D-08,-.321799118511D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.280000000000D+02,.439206000000D+06,.000000000000D+00
14,15,17 11 17 04 00 00.0,-.357187353075D-03,-.113686837722D-12,.000000000000D+00,.260000000000D+02,.133437500000D+02,.501699469225D-08,-.562137527650D+00,.815838575363D-06,.993367470801D-02,.117626041174D-04,.515365143394D+04,.446400000000D+06,.104308128357D-06,.276980179165D+01,.109896063805D-06,.928985468819D+00,.133906250000D+03,.632981230118D+00,-.831356057888D-08,-.321084803042D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.260000000000D+02,.439206000000D+06,.000000000000D+00
15,25,17 11 17 04 00 00.0,-.490826554596D-03,-.625277607469D-11,.000000000000D+00,.250000000000D+02,-.643125000000D+02,.448518682603D-08,.268485464604D+01,-.341609120369D-05,.669443712104D-02,.247173011303D-05,.515372427940D+04,.446400000000D+06,-.279396772385D-07,-.133829445802D+01,-.726431608200D-07,.975636200124D+00,.339531250000D+03,.809566515112D+00,-.820034157714D-08,-.252510518077D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.250000000000D+02,.439206000000D+06,.000000000000D+00
16,13,17 11 17 04 00 00.0,-.940249301493D-04,-.341060513165D-12,.000000000000D+00,.590000000000D+02,.525000000000D+02,.398909473324D-08,-.124156067215D+01,.272504985332D-05,.360735878348D-02,.122711062431D-04,.515366917229D+04,.446400000000D+06,-.316649675369D-07,.296443394860D+01,.316649675369D-07,.969438734935D+00,.148468750000D+03,.167829556151D+01,-.773639368042D-08,-.136077096729D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.590000000000D+02,.439206000000D+06,.000000000000D+00
17,20,17 11 17 04 00 00.0,.492983963341D-03,.113686837722D-11,.000000000000D+00,.620000000000D+02,-.270937500000D+02,.562487715585D-08,-.767744753502D+00,-.129640102386D-05,.465502089355D-02,.467896461487D-05,.515374631119D+04,.446400000000D+06,-.521540641785D-07,.169753998113D+01,.763684511185D-07,.927050060385D+00,.271593750000D+03,.171518020574D+01,-.869929093181D-08,-.178221709364D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.620000000000D+02,.439206000000D+06,.000000000000D+00
18,29,17 11 17 03 59 44.0,.537272077054D-03,-.488853402203D-11,.000000000000D+00,.200000000000D+02,-.788750000000D+02,.366872424566D-08,.148797208890D+01,-.413879752159D-05,.431475695223D-03,.120215117931D-04,.515378397179D+04,.446384000000D+06,-.204890966415D-07,-.235419635476D+00,.372529029846D-08,.982951580496D+00,.158500000000D+03,.998233436338D+00,-.754710008130D-08,-.314298806093D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.200000000000D+02,.439206000000D+06,.000000000000D+00
19,05,17 11 17 04 00 00.0,-.225021503866D-04,.113686837722D-11,.000000000000D+00,.101000000000D+03,-.315625000000D+02,.516092925913D-08,.101945690616D+01,-.146776437759D-05,.528938858770D-02,.531971454620D-05,.515358373070D+04,.446400000000D+06,-.782310962677D-07,.178145241502D+01,.484287738800D-07,.946783902173D+00,.270468750000D+03,.625736217568D+00,-.841320758672D-08,-.396445084958D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.101000000000D+03,.439206000000D+06,.000000000000D+00
20,02,17 11 17 04 00 00.0,.278905034065D-03,-.966338120634D-11,.000000000000D+00,.610000000000D+02,.461562500000D+02,.495056335369D-08,-.149575447515D+01,.257231295109D-05,.172878256999D-01,.760704278946D-05,.515361725807D+04,.446400000000D+06,.415369868279D-06,.700594297445D+00,.305473804474D-06,.948176235918D+00,.226406250000D+03,-.193864981641D+01,-.814891086342D-08,.468948104999D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.610000000000D+02,.439206000000D+06,.000000000000D+00
21,19,17 11 17 04 00 00.0,-.475184526294D-03,.216004991671D-11,.000000000000D+00,.740000000000D+02,-.582187500000D+02,.379765818771D-08,-.303811413657D+01,-.304915010929D-05,.982283998746D-02,.123474746943D-04,.515369472122D+04,.446400000000D+06,.122934579849D-06,-.198361164390D+00,-.143423676491D-06,.979146938726D+00,.147406250000D+03,.109303930392D+01,-.749709799851D-08,.153577825704D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.740000000000D+02,.439206000000D+06,.000000000000D+00
22,24,17 11 17 04 00 00.0,-.423206947744D-04,-.454747350886D-12,.000000000000D+00,.590000000000D+02,.117125000000D+03,.503306679029D-08,-.162224118401D+01,.589527189732D-05,.629419740289D-02,.537559390068D-05,.515366855431D+04,.446400000000D+06,.465661287308D-07,-.242610763340D+01,-.134110450745D-06,.943762549167D+00,.266187500000D+03,.475903201381D+00,-.839570685775D-08,.492520515456D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.590000000000D+02,.439206000000D+06,.000000000000D+00
23,18,17 11 17 04 00 00.0,.632748473436D-03,.341060513165D-12,.000000000000D+00,.640000000000D+02,-.341562500000D+02,.563416325694D-08,.177542382032D+01,-.209547579288D-05,.181744878646D-01,.451505184174D-05,.515363064384D+04,.446400000000D+06,.260770320892D-07,.174866381121D+01,-.482425093651D-06,.925660441816D+00,.273375000000D+03,-.177170174564D+01,-.860464413225D-08,-.234652631367D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.640000000000D+02,.442026000000D+06,.000000000000D+00
24,15,17 11 17 06 00 00.0,-.357188284397D-03,-.113686837722D-12,.000000000000D+00,.550000000000D+02,.200625000000D+02,.493699135979D-08,.488087743659D+00,.117532908916D-05,.993489671964D-02,.115018337965D-04,.515365379906D+04,.453600000000D+06,-.335276126862D-07,.276974246301D+01,.186264514923D-06,.928983211537D+00,.140375000000D+03,.632952520350D+00,-.824498629392D-08,-.391802034413D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.550000000000D+02,.446406000000D+06,.000000000000D+00
25,12,17 11 17 06 00 00.0,.364473555237D-03,-.170530256582D-11,.000000000000D+00,.290000000000D+02,-.799062500000D+02,.427803534020D-08,-.211459742419D+01,-.409781932831D-05,.659332145005D-02,.324286520481D-05,.515368712044D+04,.453600000000D+06,.100582838058D-06,-.128091350641D+01,.130385160446D-07,.987864823049D+00,.330687500000D+03,.910244708489D+00,-.809355141462D-08,-.188936441390D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.290000000000D+02,.446406000000D+06,.000000000000D+00
26,25,17 11 17 06 00 00.0,-.490871258080D-03,-.625277607469D-11,.000000000000D+00,.260000000000D+02,-.708437500000D+02,.455233248006D-08,-.254815774621D+01,-.369735062122D-05,.669528637081D-02,.257045030594D-05,.515372271729D+04,.453600000000D+06,.875443220139D-07,-.133835406169D+01,-.838190317154D-07,.975634413901D+00,.337593750000D+03,.809544540620D+00,-.825355807954D-08,-.182507602174D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.260000000000D+02,.446406000000D+06,.000000000000D+00
27,18,17 11 17 06 00 00.0,.632751267403D-03,.341060513165D-12,.000000000000D+00,.650000000000D+02,-.344375000000D+02,.552665877895D-08,.282564283765D+01,-.177323818207D-05,.181745289592D-01,.435672700405D-05,.515363048553D+04,.453600000000D+06,.182539224625D-06,.174860437431D+01,-.100582838058D-06,.925659629896D+00,.272750000000D+03,-.177170659814D+01,-.826820154664D-08,-.345371528968D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.650000000000D+02,.446406000000D+06,.000000000000D+00
28,13,17 11 17 06 00 00.0,-.940277241170D-04,-.341060513165D-12,.000000000000D+00,.610000000000D+02,.507500000000D+02,.398623747136D-08,-.191395513603D+00,.255182385445D-05,.360662280582D-02,.118669122458D-04,.515366806412D+04,.453600000000D+06,-.558793544769D-07,.296437827140D+01,-.372529029846D-08,.969437740150D+00,.156187500000D+03,.167830998588D+01,-.773710799589D-08,-.151434879299D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.610000000000D+02,.446406000000D+06,.000000000000D+00
29,24,17 11 17 06 00 00.0,-.423239544034D-04,-.454747350886D-12,.000000000000D+00,.610000000000D+02,.111500000000D+03,.503270963256D-08,-.571931775894D+00,.584498047829D-05,.629485782702D-02,.515766441822D-05,.515367041206D+04,.453600000000D+06,.134110450745D-06,-.242616796853D+01,.502914190292D-07,.943765150235D+00,.271812500000D+03,.475780889727D+00,-.855035615665D-08,.394302138552D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.610000000000D+02,.446406000000D+06,.000000000000D+00
30,20,17 11 17 06 00 00.0,.492991879582D-03,.113686837722D-11,.000000000000D+00,.630000000000D+02,-.271875000000D+02,.567595071184D-08,.282395743168D+00,-.132061541080D-05,.465492531657D-02,.487081706524D-05,.515374612427D+04,.453600000000D+06,-.800937414169D-07,.169747817430D+01,-.100582838058D-06,.927048323901D+00,.272250000000D+03,.171518389961D+01,-.868857619979D-08,-.323942064916D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.630000000000D+02,.446406000000D+06,.000000000000D+00
31,29,17 11 17 06 00 00.0,.537236686796D-03,-.488853402203D-11,.000000000000D+00,.220000000000D+02,-.736875000000D+02,.374551315851D-08,.254272823109D+01,-.391341745853D-05,.431695953012D-03,.122003257275D-04,.515378210640D+04,.453600000000D+06,-.502914190292D-07,-.235474156970D+00,-.130385160446D-07,.982951260117D+00,.152343750000D+03,.995919377891D+00,-.756995817629D-08,-.278583032673D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.220000000000D+02,.446406000000D+06,.000000000000D+00
32,02,17 11 17 06 00 00.0,.278835184872D-03,-.966338120634D-11,.000000000000D+00,.620000000000D+02,.438437500000D+02,.515414326218D-08,-.445528443122D+00,.241026282310D-05,.172876665602D-01,.781379640102D-05,.515361725998D+04,.453600000000D+06,-.838190317154D-07,.700533286446D+00,.229105353355D-06,.948177652022D+00,.227750000000D+03,-.193865655461D+01,-.861964475709D-08,.498949354672D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.620000000000D+02,.446406000000D+06,.000000000000D+00
33,05,17 11 17 06 00 00.0,-.224933028221D-04,.113686837722D-11,.000000000000D+00,.138000000000D+03,-.329062500000D+02,.520521681817D-08,.206966512716D+01,-.178255140781D-05,.528933259193D-02,.541843473911D-05,.515358405876D+04,.453600000000D+06,-.875443220139D-07,.178139177560D+01,-.204890966415D-07,.946781110925D+00,.270906250000D+03,.625768785050D+00,-.838320633705D-08,-.387516141603D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.107102096081D-07,.138000000000D+03,.446406000000D+06,.000000000000D+00
34,21,17 11 17 06 00 00.0,-.461369752884D-03,.352429196937D-11,.000000000000D+00,.670000000000D+02,.465937500000D+02,.490734726785D-08,-.254428198468D+01,.231899321079D-05,.240837896708D-01,.759772956371D-05,.515356442642D+04,.453600000000D+06,.299885869026D-06,.708705508178D+00,.838190317154D-07,.941626551257D+00,.216687500000D+03,-.162484552929D+01,-.779068165602D-08,.621097299767D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.670000000000D+02,.448116000000D+06,.000000000000D+00
35,10,17 11 17 06 00 00.0,.112331937999D-03,.761701812735D-11,.000000000000D+00,.790000000000D+02,-.304375000000D+02,.485020203038D-08,-.284642056073D+01,-.155903398991D-05,.294301309623D-02,.545009970665D-05,.515365940475D+04,.453600000000D+06,.186264514923D-07,.179700652431D+01,-.745058059692D-08,.959993484816D+00,.274656250000D+03,-.289120949178D+01,-.816891169653D-08,-.307869966877D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.186264514923D-08,.790000000000D+02,.450006000000D+06,.000000000000D+00
36,32,17 11 17 06 00 00.0,-.523937866092D-03,-.306954461848D-11,.000000000000D+00,.250000000000D+02,.222812500000D+02,.422553315327D-08,.202533529491D+01,.122562050819D-05,.147285475396D-02,.121556222439D-04,.515361363220D+04,.453600000000D+06,-.558793544769D-07,.283966929912D+01,-.745058059692D-08,.957898586127D+00,.139062500000D+03,-.262566913524D+01,-.782925469131D-08,-.278940190407D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-09,.250000000000D+02,.450966000000D+06,.000000000000D+00
37,26,17 11 17 06 00 00.0,-.359303783625D-03,.138697942020D-10,.000000000000D+00,.270000000000D+02,-.587812500000D+02,.500413701382D-08,-.303109479523D+01,-.293739140034D-05,.222889985889D-02,.193528831005D-05,.515356120110D+04,.453600000000D+06,-.242143869400D-07,-.135687882656D+01,.298023223877D-07,.957295618108D+00,.341718750000D+03,-.841910378661D-01,-.850428280894D-08,-.177507393895D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.745058059692D-08,.270000000000D+02,.453156000000D+06,.000000000000D+00
38,14,17 11 17 06 00 00.0,-.887308269739D-04,-.795807864051D-12,.000000000000D+00,.700000000000D+02,.267812500000D+02,.413624371972D-08,.101042609489D+01,.143982470036D-05,.926251278725D-02,.124666839838D-04,.515372403145D+04,.453600000000D+06,-.156462192535D-06,.292378375762D+01,-.130385160446D-07,.961946923716D+00,.138250000000D+03,-.194950875595D+01,-.792711591048D-08,-.271797035723D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.700000000000D+02,.453336000000D+06,.000000000000D+00
39,21,17 11 17 08 00 00.0,-.461344141513D-03,.352429196937D-11,.000000000000D+00,.680000000000D+02,.496875000000D+02,.508378318855D-08,-.149402960111D+01,.292807817459D-05,.240841070190D-01,.773742794991D-05,.515356420708D+04,.460800000000D+06,.856816768646D-07,.708649512062D+00,.663101673126D-06,.941628378442D+00,.220406250000D+03,-.162484744279D+01,-.830820321287D-08,.444661379074D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.680000000000D+02,.453606000000D+06,.000000000000D+00
40,10,17 11 17 08 00 00.0,.112386886030D-03,.761701812735D-11,.000000000000D+00,.810000000000D+02,-.301250000000D+02,.482627246219D-08,-.179619541815D+01,-.157020986080D-05,.294297432993D-02,.551529228687D-05,.515365958595D+04,.460800000000D+06,-.521540641785D-07,.179694813193D+01,-.279396772385D-07,.959991190961D+00,.273781250000D+03,-.289124290191D+01,-.813748181592D-08,-.362515100209D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.186264514923D-08,.810000000000D+02,.453606000000D+06,.000000000000D+00
41,15,17 11 17 08 00 00.0,-.357189215720D-03,-.113686837722D-12,.000000000000D+00,.960000000000D+02,.164375000000D+02,.496877839814D-08,.153826148514D+01,.940635800362D-06,.993475329597D-02,.117197632790D-04,.515365402603D+04,.460800000000D+06,-.130385160446D-06,.276968351472D+01,.726431608200D-07,.928980015061D+00,.140281250000D+03,.632975021493D+00,-.821462788651D-08,-.457876215239D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.107102096081D-07,.960000000000D+02,.453606000000D+06,.000000000000D+00
42,25,17 11 17 08 00 00.0,-.490916427225D-03,-.625277607469D-11,.000000000000D+00,.270000000000D+02,-.684687500000D+02,.454340353671D-08,-.149803216838D+01,-.350922346115D-05,.669518660288D-02,.257417559624D-05,.515372250938D+04,.460800000000D+06,.109896063805D-06,-.133841356150D+01,-.111758708954D-07,.975633242103D+00,.336593750000D+03,.809569993931D+00,-.826677291570D-08,-.162506769059D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.270000000000D+02,.453606000000D+06,.000000000000D+00
43,18,17 11 17 08 00 00.0,.632753595710D-03,.341060513165D-12,.000000000000D+00,.660000000000D+02,-.330000000000D+02,.554951687394D-08,-.240733135341D+01,-.165030360222D-05,.181743449066D-01,.450573861599D-05,.515363079453D+04,.460800000000D+06,.219792127609D-06,.174854439467D+01,.372529029846D-08,.925657451611D+00,.271531250000D+03,-.177170298620D+01,-.827855912093D-08,-.270011247052D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.660000000000D+02,.453606000000D+06,.000000000000D+00
44,24,17 11 17 08 00 00.0,-.423272140324D-04,-.454747350886D-12,.000000000000D+00,.620000000000D+02,.113343750000D+03,.496949271360D-08,.478260645590D+00,.591389834881D-05,.629526714329D-02,.507012009621D-05,.515367121506D+04,.460800000000D+06,.633299350739D-07,-.242622905706D+01,.162050127983D-06,.943768131662D+00,.273812500000D+03,.475774466053D+00,-.847713882114D-08,.341799951626D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.620000000000D+02,.453606000000D+06,.000000000000D+00
45,20,17 11 17 08 00 00.0,.492999795824D-03,.113686837722D-11,.000000000000D+00,.640000000000D+02,-.315312500000D+02,.574559647001D-08,.133240003778D+01,-.187195837498D-05,.465534813702D-02,.457093119621D-05,.515374758148D+04,.460800000000D+06,.167638063431D-07,.169741562870D+01,-.912696123123D-07,.927045785738D+00,.276062500000D+03,.171532453724D+01,-.870107672048D-08,-.356800576462D-09,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.640000000000D+02,.453606000000D+06,.000000000000D+00
46,29,17 11 17 08 00 00.0,.537201762199D-03,-.488853402203D-11,.000000000000D+00,.230000000000D+02,-.678437500000D+02,.381087302387D-08,-.269142070806D+01,-.343099236488D-05,.431141117588D-03,.120550394058D-04,.515378320503D+04,.460800000000D+06,.465661287308D-07,-.235529263631D+00,-.372529029846D-07,.982951093344D+00,.157218750000D+03,.996991620771D+00,-.762603194055D-08,.385730352932D-10,.100000000000D+01,.197500000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.230000000000D+02,.453606000000D+06,.000000000000D+00
