,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,02,17 11 08 02 00 00.0,.286485534161D-03,-.966338120634D-11,.000000000000D+00,.800000000000D+01,-.773125000000D+02,.428446417942D-08,-.286932571925D+01,-.393018126488D-05,.172285411973D-01,.120140612125D-04,.515362599564D+04,.266400000000D+06,.154599547386D-06,.827565886115D+00,-.115483999252D-06,.948045374970D+00,.134812500000D+03,-.194149165766D+01,-.760495963424D-08,.362157942475D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.800000000000D+01,.259206000000D+06,.000000000000D+00
1,05,17 11 08 02 00 00.0,-.234409235418D-04,.125055521494D-11,.000000000000D+00,.960000000000D+02,.129062500000D+02,.514521431883D-08,-.353667445726D+00,.825151801109D-06,.528061145451D-02,.679679214954D-05,.515357671547D+04,.266400000000D+06,.540167093277D-07,.190831342903D+01,.726431608200D-07,.946848071611D+00,.239531250000D+03,.620428291420D+00,-.838070623291D-08,.412517182996D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.960000000000D+02,.259206000000D+06,.000000000000D+00
2,19,17 11 08 02 00 00.0,-.476849731058D-03,.216004991671D-11,.000000000000D+00,.130000000000D+02,-.119031250000D+03,.411338562474D-08,.187782263503D+01,-.650063157082D-05,.985701871105D-02,.614114105701D-05,.515368616104D+04,.266400000000D+06,-.119209289551D-06,-.717243747624D-01,-.214204192162D-06,.979013375768D+00,.275187500000D+03,.108919067074D+01,-.798140388608D-08,-.316441752498D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.130000000000D+02,.259206000000D+06,.000000000000D+00
3,12,17 11 08 02 00 00.0,.365777406842D-03,-.159161572810D-11,.000000000000D+00,.200000000000D+02,.682500000000D+02,.418446001384D-08,.174719255889D+01,.337138772011D-05,.656031444669D-02,.246427953243D-05,.515369469833D+04,.266400000000D+06,-.176951289177D-06,-.115425468816D+01,-.819563865662D-07,.987991251356D+00,.346031250000D+03,.910880704809D+00,-.822927135361D-08,.127862468842D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.200000000000D+02,.259206000000D+06,.000000000000D+00
4,17,17 11 08 02 00 00.0,-.146026723087D-03,.250111042988D-11,.000000000000D+00,.100000000000D+02,-.106312500000D+03,.420767526656D-08,-.110552757140D+01,-.541657209396D-05,.121044027619D-01,.569783151150D-05,.515370898438D+04,.266400000000D+06,-.707805156708D-07,-.119138466961D+00,.260770320892D-06,.981633463511D+00,.281250000000D+03,-.183378520499D+01,-.815283959849D-08,-.305727020472D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.100000000000D+02,.259206000000D+06,.000000000000D+00
5,13,17 11 08 02 00 00.0,-.936868600547D-04,-.454747350886D-12,.000000000000D+00,.100000000000D+02,.375000000000D+01,.444982821035D-08,-.262800537737D+01,.931322574615D-07,.358928553760D-02,.906176865101D-05,.515365448380D+04,.266400000000D+06,.502914190292D-07,.309106445938D+01,.428408384323D-07,.969419026502D+00,.207250000000D+03,.169159179133D+01,-.779568186430D-08,-.437161066656D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.100000000000D+02,.259206000000D+06,.000000000000D+00
6,28,17 11 08 02 00 00.0,.660692807287D-03,.318323145621D-11,.000000000000D+00,.180000000000D+02,.482500000000D+02,.429125017637D-08,-.186636249029D+00,.261329114437D-05,.199959061574D-01,.285170972347D-05,.515366112328D+04,.266400000000D+06,-.244006514549D-06,-.113094872666D+01,.707805156708D-07,.987283381870D+00,.341875000000D+03,-.155503245846D+01,-.855321341853D-08,.842892252703D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.180000000000D+02,.259206000000D+06,.000000000000D+00
7,24,17 11 08 02 00 00.0,-.419565476477D-04,-.454747350886D-12,.000000000000D+00,.140000000000D+02,.110218750000D+03,.463090718159D-08,-.299480337159D+01,.557489693165D-05,.621820765082D-02,.110827386379D-04,.515367874527D+04,.266400000000D+06,-.763684511185D-07,-.229907986574D+01,-.121071934700D-06,.943806793661D+00,.158093750000D+03,.475288238897D+00,-.796354599937D-08,-.141434462742D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.140000000000D+02,.259206000000D+06,.000000000000D+00
8,06,17 11 08 02 00 00.0,.408769585192D-03,.181898940355D-11,.000000000000D+00,.140000000000D+02,-.589687500000D+02,.406445501515D-08,-.304005262738D+01,-.300817191601D-05,.607407884672D-03,.112392008305D-04,.515378262329D+04,.266400000000D+06,-.242143869400D-07,.876100264887D+00,-.102445483208D-06,.968763675776D+00,.169218750000D+03,-.123611763674D+01,-.767639118108D-08,.275725770799D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.140000000000D+02,.259206000000D+06,.000000000000D+00
9,20,17 11 08 02 00 00.0,.492108985782D-03,.113686837722D-11,.000000000000D+00,.900000000000D+01,.178125000000D+02,.548951437459D-08,-.212702699354D+01,.111386179924D-05,.464724528138D-02,.694207847118D-05,.515374580765D+04,.266400000000D+06,.670552253723D-07,.182459358391D+01,.800937414169D-07,.927104281980D+00,.222062500000D+03,.170671525556D+01,-.841963642594D-08,.500020827875D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.900000000000D+01,.261126000000D+06,.000000000000D+00
10,25,17 11 08 02 00 00.0,-.485900323838D-03,-.625277607469D-11,.000000000000D+00,.510000000000D+02,.815625000000D+02,.450518765915D-08,.131447411989D+01,.418908894062D-05,.664875982329D-02,.268407166004D-05,.515373242950D+04,.266400000000D+06,-.800937414169D-07,-.121157555041D+01,.856816768646D-07,.975766987926D+00,.334875000000D+03,.811597757847D+00,-.844606609827D-08,.119647840956D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.510000000000D+02,.263346000000D+06,.000000000000D+00
11,02,17 11 08 04 00 00.0,.286416616291D-03,-.966338120634D-11,.000000000000D+00,.900000000000D+01,-.514375000000D+02,.457733352146D-08,-.181932297095D+01,-.271946191788D-05,.172325475141D-01,.106748193502D-04,.515361603546D+04,.273600000000D+06,.430271029472D-06,.827511775701D+00,-.372529029846D-08,.948047335280D+00,.164906250000D+03,-.194128221461D+01,-.774496546604D-08,.218223375594D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.900000000000D+01,.266406000000D+06,.000000000000D+00
12,05,17 11 08 04 00 00.0,-.234325416386D-04,.125055521494D-11,.000000000000D+00,.101000000000D+03,.199687500000D+02,.506771109051D-08,.696538083504D+00,.119023025036D-05,.528160587419D-02,.688247382641D-05,.515357865715D+04,.273600000000D+06,-.912696123123D-07,.190825387510D+01,.119209289551D-06,.946851055964D+00,.239000000000D+03,.620466298032D+00,-.829748848084D-08,.322156276245D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.101000000000D+03,.266406000000D+06,.000000000000D+00
13,12,17 11 08 04 00 00.0,.365765299648D-03,-.159161572810D-11,.000000000000D+00,.210000000000D+02,.631562500000D+02,.410802825872D-08,.279735972748D+01,.314041972160D-05,.656076020095D-02,.245124101639D-05,.515369413185D+04,.273600000000D+06,.353902578354D-07,-.115431315954D+01,-.108033418655D-06,.987993120965D+00,.344437500000D+03,.910878614299D+00,-.803212028434D-08,.133576992589D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.210000000000D+02,.266406000000D+06,.000000000000D+00
14,19,17 11 08 04 00 00.0,-.476834364235D-03,.216004991671D-11,.000000000000D+00,.140000000000D+02,-.107156250000D+03,.412695761864D-08,.292784352352D+01,-.559724867344D-05,.985524652060D-02,.515580177307D-05,.515369045830D+04,.273600000000D+06,.353902578354D-07,-.717813817541D-01,-.210478901863D-06,.979011437402D+00,.286562500000D+03,.108933894041D+01,-.790711507737D-08,-.306441335940D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.140000000000D+02,.266406000000D+06,.000000000000D+00
15,13,17 11 08 04 00 00.0,-.936901196837D-04,-.454747350886D-12,.000000000000D+00,.110000000000D+02,-.312500000000D+01,.440946938638D-08,-.157743120888D+01,-.102445483208D-06,.358861009590D-02,.874325633049D-05,.515365736008D+04,.273600000000D+06,-.391155481339D-07,.309100826284D+01,.111758708954D-06,.969415418946D+00,.215937500000D+03,.169120874378D+01,-.788997150613D-08,-.455376111100D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.110000000000D+02,.266406000000D+06,.000000000000D+00
16,25,17 11 08 04 00 00.0,-.485945492983D-03,-.625277607469D-11,.000000000000D+00,.600000000000D+02,.814062500000D+02,.437446792843D-08,.236458847860D+01,.413134694099D-05,.664852361660D-02,.253692269325D-05,.515373289299D+04,.273600000000D+06,-.353902578354D-07,-.121163629223D+01,-.175088644028D-06,.975769199858D+00,.338218750000D+03,.811628379648D+00,-.821284209784D-08,.218937691062D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.600000000000D+02,.266406000000D+06,.000000000000D+00
17,24,17 11 08 04 00 00.0,-.419602729380D-04,-.454747350886D-12,.000000000000D+00,.170000000000D+02,.902500000000D+02,.476948438245D-08,-.194507686318D+01,.445917248726D-05,.622131745331D-02,.987946987152D-05,.515367089272D+04,.273600000000D+06,.670552253723D-07,-.229913807526D+01,-.102445483208D-06,.943805980279D+00,.181156250000D+03,.475743216660D+00,-.802747723379D-08,-.396445084958D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.170000000000D+02,.266406000000D+06,.000000000000D+00
18,17,17 11 08 04 00 00.0,-.146009027958D-03,.250111042988D-11,.000000000000D+00,.110000000000D+02,-.908437500000D+02,.418053127877D-08,-.552423028922D-01,-.473856925964D-05,.121061297832D-01,.539422035217D-05,.515371340561D+04,.273600000000D+06,-.109896063805D-06,-.119198273978D+00,.670552253723D-07,.981631039456D+00,.288656250000D+03,-.183391498046D+01,-.828463080241D-08,-.252867675811D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.110000000000D+02,.266406000000D+06,.000000000000D+00
19,20,17 11 08 04 00 00.0,.492116902024D-03,.113686837722D-11,.000000000000D+00,.100000000000D+02,.201562500000D+02,.547308511882D-08,-.107691493746D+01,.118650496006D-05,.464742456097D-02,.736303627491D-05,.515374550629D+04,.273600000000D+06,-.447034835815D-07,.182453250269D+01,.856816768646D-07,.927107397996D+00,.220593750000D+03,.170674729493D+01,-.852785521940D-08,.499663670140D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.100000000000D+02,.266406000000D+06,.000000000000D+00
20,06,17 11 08 04 00 00.0,.408782623708D-03,.181898940355D-11,.000000000000D+00,.150000000000D+02,-.601562500000D+02,.414481550535D-08,-.198840873369D+01,-.321120023727D-05,.607253168710D-03,.106897205114D-04,.515378388214D+04,.273600000000D+06,.447034835815D-07,.876045071914D+00,.353902578354D-07,.968764891461D+00,.180218750000D+03,-.123764996296D+01,-.779568186430D-08,.198222542479D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.150000000000D+02,.266406000000D+06,.000000000000D+00
21,29,17 11 08 03 59 44.0,.541050452739D-03,-.488853402203D-11,.000000000000D+00,.150000000000D+02,-.116625000000D+03,.406588364609D-08,.117128352420D+01,-.610016286373D-05,.450910418294D-03,.531226396561D-05,.515378365707D+04,.273584000000D+06,-.540167093277D-07,-.108875830384D+00,.577419996262D-07,.982821724573D+00,.287531250000D+03,.100018758768D+01,-.805033532878D-08,-.298941023522D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.150000000000D+02,.266886000000D+06,.000000000000D+00
22,15,17 11 08 04 00 00.0,-.357067212462D-03,-.113686837722D-12,.000000000000D+00,.460000000000D+02,-.120312500000D+02,.548165690444D-08,-.882810510658D+00,-.495463609695D-06,.987517542671D-02,.727549195290D-05,.515363517570D+04,.273600000000D+06,.189989805222D-06,.289671909435D+01,.117346644402D-06,.928985572687D+00,.217812500000D+03,.629002438191D+00,-.849785396973D-08,-.378944355982D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.460000000000D+02,.267216000000D+06,.000000000000D+00
23,18,17 11 08 04 00 00.0,.632436946034D-03,.454747350886D-12,.000000000000D+00,.170000000000D+02,.112812500000D+02,.563166315280D-08,.145150086678D+01,.363215804100D-06,.181570843561D-01,.731274485588D-05,.515362826538D+04,.273600000000D+06,-.270083546638D-06,.187566347035D+01,-.353902578354D-06,.925720580915D+00,.221312500000D+03,-.177311920501D+01,-.864178853661D-08,.428589281035D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.170000000000D+02,.271416000000D+06,.000000000000D+00
24,29,17 11 08 06 00 00.0,.541015062481D-03,-.488853402203D-11,.000000000000D+00,.160000000000D+02,-.105718750000D+03,.409981363084D-08,.222697571013D+01,-.562705099583D-05,.450792722404D-03,.538490712643D-05,.515378095245D+04,.280800000000D+06,-.614672899246D-07,-.108933881899D+00,-.242143869400D-07,.982819971997D+00,.284531250000D+03,.996940851662D+00,-.798461830569D-08,-.266082511976D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.160000000000D+02,.273606000000D+06,.000000000000D+00
25,02,17 11 08 06 00 00.0,.286347232759D-03,-.966338120634D-11,.000000000000D+00,.100000000000D+02,-.551250000000D+02,.476662712058D-08,-.768952730311D+00,-.281259417534D-05,.172332966467D-01,.100322067738D-04,.515362126350D+04,.280800000000D+06,-.115483999252D-06,.827454296187D+00,.296160578728D-06,.948045815308D+00,.184562500000D+03,-.194143708058D+01,-.837177728956D-08,.143220251413D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.100000000000D+02,.273606000000D+06,.000000000000D+00
26,12,17 11 08 06 00 00.0,.365753658116D-03,-.159161572810D-11,.000000000000D+00,.220000000000D+02,.602187500000D+02,.417910264783D-08,-.243559457229D+01,.318326056004D-05,.656072166748D-02,.285729765892D-05,.515369435310D+04,.280800000000D+06,.135973095894D-06,-.115437149339D+01,-.316649675369D-07,.987994204987D+00,.338937500000D+03,.910813997207D+00,-.806355016494D-08,.215723271454D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.220000000000D+02,.273606000000D+06,.000000000000D+00
