,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,05,17 11 11 02 00 00.0,-.231266021729D-04,.125055521494D-11,.000000000000D+00,.830000000000D+02,-.335625000000D+02,.471341061819D-08,-.246517728476D+00,-.161863863468D-05,.528794981074D-02,.108592212200D-04,.515358971024D+04,.525600000000D+06,.428408384323D-07,.190620057887D+01,.763684511185D-07,.946929156772D+00,.160843750000D+03,.622739649320D+00,-.816355433052D-08,.236438420038D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.830000000000D+02,.518406000000D+06,.000000000000D+00
1,13,17 11 11 02 00 00.0,-.938135199249D-04,-.454747350886D-12,.000000000000D+00,.350000000000D+02,.330000000000D+02,.460733477113D-08,-.251457512313D+01,.165961682796D-05,.359005515929D-02,.713951885700D-05,.515365219879D+04,.525600000000D+06,.540167093277D-07,.308898834163D+01,-.372529029846D-08,.969363164975D+00,.244125000000D+03,.168600126451D+01,-.797711799327D-08,.148220459691D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.350000000000D+02,.518406000000D+06,.000000000000D+00
2,17,17 11 11 02 00 00.0,-.145377125591D-03,.250111042988D-11,.000000000000D+00,.360000000000D+02,.103437500000D+02,.432160858377D-08,-.999752754298D+00,.698491930962D-06,.121185515309D-01,.467710196972D-05,.515370930481D+04,.525600000000D+06,-.260770320892D-07,-.121248666311D+00,.206753611565D-06,.981627325107D+00,.303218750000D+03,-.183308080555D+01,-.828534511788D-08,.771460705864D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.360000000000D+02,.518406000000D+06,.000000000000D+00
3,12,17 11 11 02 00 00.0,.365354586393D-03,-.159161572810D-11,.000000000000D+00,.440000000000D+02,.582500000000D+02,.381837333629D-08,.185458717594D+01,.285357236862D-05,.657114770729D-02,.956095755100D-05,.515369731712D+04,.525600000000D+06,-.171363353729D-06,-.115631073467D+01,-.763684511185D-07,.988021472317D+00,.207718750000D+03,.910239027978D+00,-.776032324861D-08,-.610739725475D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.440000000000D+02,.518406000000D+06,.000000000000D+00
4,06,17 11 11 02 00 00.0,.409227330238D-03,.170530256582D-11,.000000000000D+00,.740000000000D+02,-.836562500000D+02,.436982487789D-08,-.293051398831D+01,-.426732003689D-05,.622262596153D-03,.665336847305D-05,.515378264427D+04,.525600000000D+06,.558793544769D-08,.874046687781D+00,-.111758708954D-07,.968777392096D+00,.257531250000D+03,-.124076484617D+01,-.807212195057D-08,-.122862260563D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.740000000000D+02,.518406000000D+06,.000000000000D+00
5,19,17 11 11 02 00 00.0,-.476299319416D-03,.216004991671D-11,.000000000000D+00,.108000000000D+03,.437500000000D+00,.427160650099D-08,.198281813373D+01,-.309199094772D-06,.984308170155D-02,.447034835815D-05,.515368424988D+04,.525600000000D+06,-.409781932831D-07,-.738379154170D-01,-.262632966042D-06,.979005622302D+00,.306093750000D+03,.109125252211D+01,-.810605193531D-08,.507163982558D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.108000000000D+03,.518406000000D+06,.000000000000D+00
6,28,17 11 11 02 00 00.0,.661512836814D-03,.318323145621D-11,.000000000000D+00,.910000000000D+02,.451875000000D+02,.402552482212D-08,-.802666167525D-01,.241771340370D-05,.199864039896D-01,.838004052639D-05,.515366339493D+04,.525600000000D+06,-.292435288429D-06,-.113301020352D+01,.223517417908D-07,.987313746198D+00,.237937500000D+03,-.155398527098D+01,-.817891211309D-08,-.621454457501D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.910000000000D+02,.518406000000D+06,.000000000000D+00
7,02,17 11 11 02 00 00.0,.283987727016D-03,-.966338120634D-11,.000000000000D+00,.320000000000D+02,-.936562500000D+02,.470876756764D-08,-.276225478014D+01,-.470131635666D-05,.172547574621D-01,.614486634731D-05,.515362284088D+04,.525600000000D+06,.216066837311D-06,.825446558157D+00,-.577419996262D-07,.948056491684D+00,.250531250000D+03,-.193995823425D+01,-.805140680198D-08,-.232152527227D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.320000000000D+02,.518406000000D+06,.000000000000D+00
8,24,17 11 11 02 00 00.0,-.420678406954D-04,-.454747350886D-12,.000000000000D+00,.380000000000D+02,.133750000000D+02,.511128433408D-08,-.288773467806D+01,.609084963799D-06,.623970327433D-02,.745803117752D-05,.515366626549D+04,.525600000000D+06,-.409781932831D-07,-.230120165872D+01,-.117346644402D-06,.943723433663D+00,.228125000000D+03,.475759618898D+00,-.826284418063D-08,-.292512184307D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.380000000000D+02,.518406000000D+06,.000000000000D+00
9,20,17 11 11 02 00 00.0,.492399092764D-03,.113686837722D-11,.000000000000D+00,.340000000000D+02,-.436875000000D+02,.507378277199D-08,-.202343551877D+01,-.204332172871D-05,.465193996206D-02,.104252249002D-04,.515375805283D+04,.525600000000D+06,.447034835815D-07,.182242645949D+01,.856816768646D-07,.927187200177D+00,.154843750000D+03,.170900726052D+01,-.823605735056D-08,.209294432239D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.340000000000D+02,.519126000000D+06,.000000000000D+00
10,25,17 11 11 02 00 00.0,-.487528275698D-03,-.625277607469D-11,.000000000000D+00,.400000000000D+02,.432812500000D+02,.410909973193D-08,.142126978171D+01,.227428972721D-05,.666580686811D-02,.943802297115D-05,.515373714066D+04,.525600000000D+06,-.122934579849D-06,-.121366251570D+01,.108033418655D-06,.975793658385D+00,.204062500000D+03,.810799582429D+00,-.800104756146D-08,-.126790995640D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.400000000000D+02,.521826000000D+06,.000000000000D+00
11,15,17 11 11 02 00 00.0,-.357108190656D-03,-.113686837722D-12,.000000000000D+00,.380000000000D+02,.323437500000D+02,.546451333320D-08,-.182538053582D+01,.140257179737D-05,.989811762702D-02,.717490911484D-05,.515363820648D+04,.525600000000D+06,.987201929092D-07,.289457017741D+01,-.135973095894D-06,.928958274635D+00,.219468750000D+03,.629836209332D+00,-.837784897104D-08,.353943314588D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.380000000000D+02,.525366000000D+06,.000000000000D+00
12,05,17 11 11 04 00 00.0,-.231182202697D-04,.125055521494D-11,.000000000000D+00,.840000000000D+02,-.263750000000D+02,.464626496416D-08,.803745094478D+00,-.121816992760D-05,.528885959648D-02,.107176601887D-04,.515359128571D+04,.532800000000D+06,-.141561031342D-06,.190614283164D+01,.912696123123D-07,.946930793777D+00,.165343750000D+03,.622708770045D+00,-.806747890002D-08,.113219001740D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.840000000000D+02,.525606000000D+06,.000000000000D+00
13,13,17 11 11 04 00 00.0,-.938172452152D-04,-.454747350886D-12,.000000000000D+00,.690000000000D+02,.301875000000D+02,.458376236067D-08,-.146414460003D+01,.165775418282D-05,.358975352719D-02,.700354576111D-05,.515365389252D+04,.532800000000D+06,-.223517417908D-07,.308893075971D+01,.651925802231D-07,.969363716495D+00,.249968750000D+03,.168576477796D+01,-.807640784338D-08,.127505311108D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.690000000000D+02,.525606000000D+06,.000000000000D+00
14,12,17 11 11 03 59 44.0,.365341547877D-03,-.170530256582D-11,.000000000000D+00,.500000000000D+02,.610625000000D+02,.374265589664D-08,.290231189015D+01,.299513339996D-05,.657038600184D-02,.912696123123D-05,.515369918060D+04,.532784000000D+06,-.223517417908D-07,-.115636593496D+01,-.108033418655D-06,.988021606906D+00,.214781250000D+03,.910341297655D+00,-.764281835406D-08,-.539308178636D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.500000000000D+02,.525606000000D+06,.000000000000D+00
15,20,17 11 11 04 00 00.0,.492407009006D-03,.113686837722D-11,.000000000000D+00,.350000000000D+02,-.358750000000D+02,.505413909661D-08,-.973317315510D+00,-.177137553692D-05,.465250993147D-02,.108946114779D-04,.515375797844D+04,.532800000000D+06,-.577419996262D-07,.182236667881D+01,.745058059692D-07,.927188294440D+00,.151375000000D+03,.170902316537D+01,-.833284709653D-08,.213580325049D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.350000000000D+02,.525606000000D+06,.000000000000D+00
16,06,17 11 11 04 00 00.0,.409239437431D-03,.170530256582D-11,.000000000000D+00,.113000000000D+03,-.737187500000D+02,.446090010011D-08,-.188088236477D+01,-.390410423279D-05,.623331754468D-03,.649131834507D-05,.515378076935D+04,.532800000000D+06,-.186264514923D-08,.873988561657D+00,.409781932831D-07,.968776239316D+00,.260031250000D+03,-.124028175259D+01,-.811890961375D-08,-.142863093678D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.113000000000D+03,.525606000000D+06,.000000000000D+00
17,15,17 11 11 04 00 00.0,-.357109121978D-03,-.113686837722D-12,.000000000000D+00,.390000000000D+02,.345312500000D+02,.549165732100D-08,-.775199590929D+00,.197440385818D-05,.989825592842D-02,.711344182491D-05,.515363774490D+04,.532800000000D+06,.188127160072D-06,.289451011731D+01,.128522515297D-06,.928959534208D+00,.222187500000D+03,.629864527037D+00,-.860464413225D-08,.220366321999D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.390000000000D+02,.525606000000D+06,.000000000000D+00
18,25,17 11 11 04 00 00.0,-.487573444843D-03,-.625277607469D-11,.000000000000D+00,.410000000000D+02,.553750000000D+02,.404695428618D-08,.247162485188D+01,.277720391750D-05,.666584481951D-02,.950321555138D-05,.515373461342D+04,.532800000000D+06,-.409781932831D-07,-.121371988842D+01,-.124797224998D-06,.975794043133D+00,.202125000000D+03,.810585241523D+00,-.777532387345D-08,-.457161899771D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.410000000000D+02,.525606000000D+06,.000000000000D+00
19,02,17 11 11 04 00 00.0,.283917877823D-03,-.966338120634D-11,.000000000000D+00,.330000000000D+02,-.687500000000D+02,.489020369661D-08,-.171221216586D+01,-.345706939697D-05,.172567156842D-01,.574439764023D-05,.515361625099D+04,.532800000000D+06,.379979610443D-06,.825388957220D+00,.104308128357D-06,.948055899202D+00,.259343750000D+03,-.193978571086D+01,-.816355433052D-08,-.105361531588D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.330000000000D+02,.525606000000D+06,.000000000000D+00
20,24,17 11 11 04 00 00.0,-.420715659857D-04,-.454747350886D-12,.000000000000D+00,.390000000000D+02,.108750000000D+02,.512985653626D-08,-.183767929543D+01,.365078449249D-06,.624033308122D-02,.696629285812D-05,.515366431046D+04,.532800000000D+06,.782310962677D-07,-.230126192656D+01,-.614672899246D-07,.943721581609D+00,.235468750000D+03,.475894742789D+00,-.831034615927D-08,-.193222334200D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.390000000000D+02,.525606000000D+06,.000000000000D+00
21,29,17 11 11 03 59 44.0,.539788510650D-03,-.488853402203D-11,.000000000000D+00,.420000000000D+02,.159687500000D+02,.419767485001D-08,.127064964684D+01,.745058059692D-06,.441398588009D-03,.471249222755D-05,.515377834511D+04,.532784000000D+06,-.316649675369D-07,-.110980830523D+00,-.242143869400D-07,.982819067913D+00,.299718750000D+03,.100578585186D+01,-.811140930133D-08,.112861844006D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.420000000000D+02,.525726000000D+06,.000000000000D+00
22,21,17 11 11 04 00 00.0,-.463210046291D-03,.352429196937D-11,.000000000000D+00,.450000000000D+02,-.969687500000D+02,.493163399378D-08,.246999197491D+01,-.505149364471D-05,.240678099217D-01,.515393912792D-05,.515357260323D+04,.532800000000D+06,.294297933578D-06,.833601846611D+00,-.856816768646D-07,.941501893082D+00,.264500000000D+03,-.162611947200D+01,-.802461997192D-08,-.230009580822D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.450000000000D+02,.529896000000D+06,.000000000000D+00
23,29,17 11 11 06 00 00.0,.539753586054D-03,-.488853402203D-11,.000000000000D+00,.430000000000D+02,.140000000000D+02,.419553190360D-08,.232302829991D+01,.620260834694D-06,.441565294750D-03,.471808016300D-05,.515377832985D+04,.540000000000D+06,-.372529029846D-08,-.111039313599D+00,-.540167093277D-07,.982820080253D+00,.298093750000D+03,.100585521759D+01,-.807390773924D-08,.121433629627D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.102445483208D-07,.430000000000D+02,.532806000000D+06,.000000000000D+00
24,05,17 11 11 05 59 44.0,-.231093727052D-04,.125055521494D-11,.000000000000D+00,.490000000000D+02,-.279062500000D+02,.474519765653D-08,.185173050362D+01,-.147707760334D-05,.528831651900D-02,.105593353510D-04,.515359020805D+04,.539984000000D+06,-.651925802231D-07,.190608525704D+01,-.372529029846D-07,.946931076120D+00,.172656250000D+03,.622622719741D+00,-.808890836407D-08,.146434671020D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.490000000000D+02,.532806000000D+06,.000000000000D+00
25,13,17 11 11 06 00 00.0,-.938205048442D-04,-.454747350886D-12,.000000000000D+00,.700000000000D+02,.419062500000D+02,.452768859640D-08,-.413592558167D+00,.212341547012D-05,.359079241753D-02,.701472163200D-05,.515365704155D+04,.540000000000D+06,-.186264514923D-07,.308887220203D+01,.186264514923D-08,.969364567914D+00,.249781250000D+03,.168540529802D+01,-.812319550656D-08,.151792037033D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.700000000000D+02,.532806000000D+06,.000000000000D+00
26,12,17 11 11 06 00 00.0,.365329440683D-03,-.170530256582D-11,.000000000000D+00,.510000000000D+02,.445937500000D+02,.392802076069D-08,-.232851580657D+01,.231526792049D-05,.657354691066D-02,.844337046146D-05,.515369304466D+04,.540000000000D+06,.102445483208D-06,-.115642183599D+01,-.447034835815D-07,.988021445985D+00,.232000000000D+03,.910479985215D+00,-.768996317498D-08,.489306095849D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.510000000000D+02,.532806000000D+06,.000000000000D+00
27,20,17 11 11 06 00 00.0,.492414925247D-03,.113686837722D-11,.000000000000D+00,.720000000000D+02,-.366250000000D+02,.512128475064D-08,.767605785062D-01,-.178813934326D-05,.465079338755D-02,.103786587715D-04,.515375482941D+04,.540000000000D+06,-.173225998878D-06,.182230771736D+01,-.109896063805D-06,.927189469163D+00,.165437500000D+03,.170907844611D+01,-.828998816843D-08,.457161899771D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.720000000000D+02,.532806000000D+06,.000000000000D+00
28,15,17 11 11 06 00 00.0,-.357110053301D-03,-.113686837722D-12,.000000000000D+00,.400000000000D+02,.400937500000D+02,.543986944954D-08,.275028139546D+00,.222399830818D-05,.989925710019D-02,.701658427715D-05,.515363970375D+04,.540000000000D+06,.428408384323D-07,.289444807203D+01,.204890966415D-06,.928960954701D+00,.226562500000D+03,.629845969921D+00,-.861928759935D-08,.183221917643D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.400000000000D+02,.532806000000D+06,.000000000000D+00
29,21,17 11 11 06 00 00.0,-.463184900582D-03,.352429196937D-11,.000000000000D+00,.460000000000D+02,-.910312500000D+02,.487698886045D-08,-.276296205861D+01,-.466778874397D-05,.240662164288D-01,.560842454433D-05,.515357553101D+04,.540000000000D+06,.314787030220D-06,.833543215781D+00,.149011611938D-06,.941500604251D+00,.253656250000D+03,-.162610569131D+01,-.803176312660D-08,-.717887045734D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.460000000000D+02,.532806000000D+06,.000000000000D+00
30,25,17 11 11 06 00 00.0,-.487618613988D-03,-.625277607469D-11,.000000000000D+00,.420000000000D+02,.452812500000D+02,.408016995546D-08,-.276149517748D+01,.223703682423D-05,.666705158073D-02,.917166471481D-05,.515373250580D+04,.540000000000D+06,.484287738800D-07,-.121377601620D+01,-.132247805595D-06,.975793732994D+00,.210000000000D+03,.810660141466D+00,-.779211028696D-08,-.121433629627D-10,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.420000000000D+02,.532806000000D+06,.000000000000D+00
31,02,17 11 11 06 00 00.0,.283848494291D-03,-.966338120634D-11,.000000000000D+00,.720000000000D+02,-.607812500000D+02,.512449917025D-08,-.661960989195D+00,-.305660068989D-05,.172574765747D-01,.575743615627D-05,.515361771965D+04,.540000000000D+06,-.162050127983D-06,.825328159808D+00,.219792127609D-06,.948052427698D+00,.265375000000D+03,-.193981718261D+01,-.874393564859D-08,-.127505311108D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.720000000000D+02,.532806000000D+06,.000000000000D+00
32,24,17 11 11 06 00 00.0,-.420748256147D-04,-.454747350886D-12,.000000000000D+00,.400000000000D+02,.693750000000D+01,.512342769704D-08,-.787429934246D+00,.370666384697D-06,.624079070985D-02,.672042369843D-05,.515366519737D+04,.540000000000D+06,.132247805595D-06,-.230132154925D+01,.782310962677D-07,.943719716388D+00,.240312500000D+03,.475836271416D+00,-.840892169391D-08,-.252867675811D-09,.100000000000D+01,.197400000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.400000000000D+02,.532836000000D+06,.000000000000D+00
