,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,19,17 11 20 02 00 00.0,-.474647618830D-03,.216004991671D-11,.000000000000D+00,.390000000000D+02,-.135062500000D+03,.390980571624D-08,.230008953377D+01,-.722333788872D-05,.982534419745D-02,.827014446259D-05,.515369182587D+04,.936000000000D+05,.540167093277D-07,-.320706072752D+00,-.169500708580D-06,.979130518933D+00,.229562500000D+03,.109467568897D+01,-.767889128522D-08,-.316084594764D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.390000000000D+02,.864060000000D+05,.000000000000D+00
1,17,17 11 20 02 00 00.0,-.143412500620D-03,.261479726760D-11,.000000000000D+00,.770000000000D+02,-.121875000000D+03,.404445418204D-08,-.682829113293D+00,-.627897679806D-05,.121591557981D-01,.814162194729D-05,.515371833420D+04,.936000000000D+05,-.838190317154D-07,-.368096692430D+00,.145286321640D-06,.981729090077D+00,.236406250000D+03,-.183121295760D+01,-.804819238237D-08,-.286083345091D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.770000000000D+02,.864060000000D+05,.000000000000D+00
2,05,17 11 20 02 00 00.0,-.222078524530D-04,.113686837722D-11,.000000000000D+00,.580000000000D+02,.678125000000D+01,.518628745826D-08,.765045663794D-01,.461935997009D-06,.528298702557D-02,.483542680740D-05,.515358290672D+04,.936000000000D+05,.447034835815D-07,.165891367294D+01,.763684511185D-07,.946750047322D+00,.277312500000D+03,.628048647787D+00,-.839320675361D-08,.152506352502D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.580000000000D+02,.864060000000D+05,.000000000000D+00
3,02,17 11 20 02 00 00.0,.276452861726D-03,-.977706804406D-11,.000000000000D+00,.370000000000D+02,-.215625000000D+02,.442625579989D-08,-.243806206012D+01,-.105053186417D-05,.173070229357D-01,.105816870928D-04,.515362718773D+04,.936000000000D+05,.217929482460D-06,.578145782298D+00,-.633299350739D-07,.948316768217D+00,.166531250000D+03,-.193797819657D+01,-.755567186692D-08,.578238371663D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.370000000000D+02,.864060000000D+05,.000000000000D+00
4,28,17 11 20 02 00 00.0,.664018094540D-03,.318323145621D-11,.000000000000D+00,.770000000000D+02,-.253125000000D+01,.441089801732D-08,.239120453950D+00,-.100582838058D-06,.200082393130D-01,.160187482834D-05,.515365971756D+04,.936000000000D+05,-.271946191788D-06,-.138003448201D+01,-.931322574615D-07,.987119451659D+00,.366593750000D+03,-.155093029719D+01,-.863464538192D-08,-.103218585183D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.111758708954D-07,.770000000000D+02,.864060000000D+05,.000000000000D+00
5,12,17 11 20 02 00 00.0,.364061910659D-03,-.170530256582D-11,.000000000000D+00,.116000000000D+03,.875000000000D+01,.420124642735D-08,.217620780070D+01,.251457095146D-06,.660056364723D-02,.122748315334D-05,.515368585587D+04,.936000000000D+05,-.104308128357D-06,-.140333384283D+01,-.931322574615D-07,.987830127021D+00,.368656250000D+03,.909326989256D+00,-.809962309610D-08,-.135719938995D-10,.100000000000D+01,.197600000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.125728547573D-07,.116000000000D+03,.864060000000D+05,.000000000000D+00
6,20,17 11 20 02 00 00.0,.493259634823D-03,.113686837722D-11,.000000000000D+00,.780000000000D+02,.184687500000D+02,.557487507307D-08,-.171657096539D+01,.122003257275D-05,.465728016570D-02,.472553074360D-05,.515374845123D+04,.936000000000D+05,-.167638063431D-07,.157493920985D+01,.763684511185D-07,.927037932794D+00,.268062500000D+03,.171996778363D+01,-.853749847822D-08,.262510934634D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.780000000000D+02,.864060000000D+05,.000000000000D+00
7,24,17 11 20 02 00 00.0,-.424180179834D-04,-.454747350886D-12,.000000000000D+00,.450000000000D+02,.112593750000D+03,.470733893670D-08,-.256554237417D+01,.568851828575D-05,.631324842107D-02,.927969813347D-05,.515367385483D+04,.936000000000D+05,-.111758708954D-07,-.254860534209D+01,-.132247805595D-06,.943828455089D+00,.192656250000D+03,.476491682123D+00,-.804354933183D-08,.205365697163D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.450000000000D+02,.864060000000D+05,.000000000000D+00
8,06,17 11 20 02 00 00.0,.410497654229D-03,.147792889038D-11,.000000000000D+00,.430000000000D+02,-.162812500000D+02,.411910014848D-08,-.256621122616D+01,-.819563865662D-06,.651505892165D-03,.106655061245D-04,.515378940010D+04,.936000000000D+05,.651925802231D-07,.626930659458D+00,-.111758708954D-07,.969026032578D+00,.180656250000D+03,-.128997715874D+01,-.766567644905D-08,.473591155544D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.430000000000D+02,.864060000000D+05,.000000000000D+00
9,13,17 11 20 02 00 00.0,-.941106118262D-04,-.341060513165D-12,.000000000000D+00,.420000000000D+02,.412500000000D+01,.421124684391D-08,-.218187141783D+01,.229105353355D-06,.361235917080D-02,.104047358036D-04,.515366034508D+04,.936000000000D+05,.484287738800D-07,.284208193630D+01,.186264514923D-08,.969342201359D+00,.181687500000D+03,.167588498850D+01,-.769067749044D-08,-.485734518507D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.420000000000D+02,.864960000000D+05,.000000000000D+00
10,25,17 11 20 02 00 00.0,-.492407009006D-03,-.625277607469D-11,.000000000000D+00,.830000000000D+02,.208125000000D+02,.453983195937D-08,.174236995142D+01,.989064574242D-06,.670675560832D-02,.102445483208D-05,.515372390747D+04,.936000000000D+05,-.201165676117D-06,-.146081308937D+01,.465661287308D-07,.975608556824D+00,.366781250000D+03,.808199023179D+00,-.834427614402D-08,.400016662300D-10,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.830000000000D+02,.876060000000D+05,.000000000000D+00
11,15,17 11 20 02 00 00.0,-.357220880687D-03,-.113686837722D-12,.000000000000D+00,.830000000000D+02,-.205312500000D+02,.524378985347D-08,-.150623826105D+01,-.119209289551D-05,.994997995440D-02,.831298530102D-05,.515364591217D+04,.936000000000D+05,.154599547386D-06,.264731893011D+01,-.147148966789D-06,.928859660790D+00,.196031250000D+03,.634936932152D+00,-.821605651745D-08,-.424303388225D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.830000000000D+02,.912360000000D+05,.000000000000D+00
12,29,17 11 20 02 00 00.0,.536021310836D-03,-.500222085975D-11,.000000000000D+00,.109000000000D+03,-.119562500000D+03,.385444626744D-08,.544505499765D+00,-.629946589470D-05,.431053806096D-03,.778585672379D-05,.515377865028D+04,.936000000000D+05,-.353902578354D-07,-.357758068962D+00,-.186264514923D-08,.982928135771D+00,.241031250000D+03,.998764999325D+00,-.772210737105D-08,-.255724937684D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,-.102445483208D-07,.109000000000D+03,.915960000000D+05,.000000000000D+00
13,19,17 11 20 04 00 00.0,-.474632252008D-03,.216004991671D-11,.000000000000D+00,.400000000000D+02,-.127218750000D+03,.395623622169D-08,-.293291393321D+01,-.654906034470D-05,.982414907776D-02,.852532684803D-05,.515369385147D+04,.100800000000D+06,.182539224625D-06,-.320761567087D+00,-.128522515297D-06,.979128283595D+00,.221812500000D+03,.109465969196D+01,-.769746348739D-08,-.261439461432D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.400000000000D+02,.936060000000D+05,.000000000000D+00
14,05,17 11 20 04 00 00.0,-.221994705498D-04,.113686837722D-11,.000000000000D+00,.770000000000D+02,.703125000000D+01,.519843082122D-08,.112675452297D+01,.527128577232D-06,.528297747951D-02,.497326254845D-05,.515358284187D+04,.100800000000D+06,-.763684511185D-07,.165885404001D+01,.931322574615D-08,.946750881186D+00,.277781250000D+03,.628039519178D+00,-.834427614402D-08,.453590322429D-10,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.770000000000D+02,.936060000000D+05,.000000000000D+00
15,02,17 11 20 04 00 00.0,.276382546872D-03,-.977706804406D-11,.000000000000D+00,.380000000000D+02,-.110937500000D+02,.465555106525D-08,-.138792757458D+01,-.424683094025D-06,.173075831262D-01,.106859952211D-04,.515362453270D+04,.100800000000D+06,.333413481712D-06,.578091938135D+00,.404193997383D-06,.948319005019D+00,.166687500000D+03,-.193790331272D+01,-.791782980939D-08,.375729936374D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.380000000000D+02,.936060000000D+05,.000000000000D+00
16,15,17 11 20 04 00 00.0,-.357221812010D-03,-.113686837722D-12,.000000000000D+00,.840000000000D+02,-.169375000000D+02,.530522098375D-08,-.456075944959D+00,-.746920704842D-06,.994990486652D-02,.857561826706D-05,.515364517212D+04,.100800000000D+06,.987201929092D-07,.264725950638D+01,.968575477600D-07,.928855314461D+00,.195687500000D+03,.634978013817D+00,-.844785188694D-08,-.509306928964D-09,.100000000000D+01,.197600000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.840000000000D+02,.936060000000D+05,.000000000000D+00
