,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,05,17 11 03 02 00 00.0,-.239675864577D-04,.125055521494D-11,.000000000000D+00,.470000000000D+02,-.656250000000D+02,.504342436458D-08,-.536495145531D+00,-.328756868839D-05,.526409258600D-02,.681728124619D-05,.515358033562D+04,.439200000000D+06,.223517417908D-07,.203239075278D+01,.782310962677D-07,.946916898981D+00,.238093750000D+03,.620291874309D+00,-.845928093443D-08,-.490734726785D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.470000000000D+02,.432006000000D+06,.000000000000D+00
1,06,17 11 03 02 00 00.0,.407962594181D-03,.193267624127D-11,.000000000000D+00,.600000000000D+02,.489687500000D+02,.464626496416D-08,.307027507392D+01,.267103314400D-05,.598650076427D-03,.543892383575D-05,.515377099037D+04,.439200000000D+06,-.372529029846D-08,.999939724006D+00,-.372529029846D-08,.968511240484D+00,.280375000000D+03,-.123843138066D+01,-.821319925557D-08,.434303804782D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.600000000000D+02,.432006000000D+06,.000000000000D+00
2,28,17 11 03 02 00 00.0,.659310724586D-03,.318323145621D-11,.000000000000D+00,.100000000000D+03,-.101343750000D+03,.421017537070D-08,-.364488447413D+00,-.531598925591D-05,.199818849796D-01,.670738518238D-05,.515366169357D+04,.439200000000D+06,-.249594449997D-06,-.100696317322D+01,.353902578354D-07,.987368250137D+00,.267750000000D+03,-.155652436280D+01,-.843070831570D-08,-.447161483213D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.200000000000D+01,.000000000000D+00,-.111758708954D-07,.100000000000D+03,.432006000000D+06,.000000000000D+00
3,17,17 11 03 02 00 00.0,-.147070270032D-03,.227373675443D-11,.000000000000D+00,.360000000000D+02,-.915625000000D+01,.377265714631D-08,-.128033740488D+01,-.413507223129D-06,.120589059079D-01,.127553939819D-04,.515371400070D+04,.439200000000D+06,.726431608200D-07,.461229982366D-02,.296160578728D-06,.981663839542D+00,.148000000000D+03,-.183615133162D+01,-.766853371092D-08,.131791203918D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.360000000000D+02,.432006000000D+06,.000000000000D+00
4,24,17 11 03 02 00 00.0,-.417367555201D-04,-.454747350886D-12,.000000000000D+00,.380000000000D+02,.965937500000D+02,.528879172798D-08,.311131388031D+01,.498630106449D-05,.617805903312D-02,.324472784996D-05,.515366877365D+04,.439200000000D+06,-.149011611938D-07,-.217505341644D+01,-.894069671631D-07,.943696855368D+00,.309937500000D+03,.473255537633D+00,-.860500128999D-08,.423946230491D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,.279396772385D-08,.380000000000D+02,.432006000000D+06,.000000000000D+00
5,02,17 11 03 02 00 00.0,.290626194328D-03,-.954969436862D-11,.000000000000D+00,.310000000000D+02,.583125000000D+02,.499949396328D-08,-.304952830180D+01,.306218862534D-05,.172129329294D-01,.509992241859D-05,.515360830688D+04,.439200000000D+06,.195577740669D-06,.951503555314D+00,-.139698386192D-06,.947794771251D+00,.270937500000D+03,-.194260856636D+01,-.814533928608D-08,.504663878419D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.310000000000D+02,.432006000000D+06,.000000000000D+00
6,19,17 11 03 02 00 00.0,-.477770343423D-03,.216004991671D-11,.000000000000D+00,.109000000000D+03,-.135000000000D+02,.377587156592D-08,.170052880030D+01,-.907108187675D-06,.987316446844D-02,.131540000439D-04,.515369116592D+04,.439200000000D+06,-.145286321640D-06,.520283377034D-01,-.189989805222D-06,.979024850898D+00,.142125000000D+03,.108839590977D+01,-.764138972313D-08,.172150027883D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.109000000000D+03,.432006000000D+06,.000000000000D+00
7,12,17 11 03 02 00 00.0,.366476830095D-03,-.159161572810D-11,.000000000000D+00,.430000000000D+02,-.104750000000D+03,.411731435981D-08,.157081385255D+01,-.555627048016D-05,.656086229719D-02,.667385756969D-05,.515369522667D+04,.439200000000D+06,-.208616256714D-06,-.103027214542D+01,.614672899246D-07,.988069024469D+00,.265656250000D+03,.909099524513D+00,-.804962101331D-08,-.543951229181D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.430000000000D+02,.432006000000D+06,.000000000000D+00
8,13,17 11 03 02 00 00.0,-.935108400881D-04,-.454747350886D-12,.000000000000D+00,.320000000000D+02,.844687500000D+02,.407409827397D-08,-.281304015828D+01,.423379242420D-05,.358013971709D-02,.124145299196D-04,.515366564941D+04,.439200000000D+06,.186264514923D-07,-.306836393530D+01,-.745058059692D-08,.969575795729D+00,.143750000000D+03,.169749522315D+01,-.770424948434D-08,.173221501085D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.320000000000D+02,.432006000000D+06,.000000000000D+00
9,30,17 11 03 02 00 00.0,.130605883896D-03,-.250111042988D-11,.000000000000D+00,.320000000000D+02,.781875000000D+02,.536093759028D-08,.218207336489D+01,.409968197346D-05,.303217535838D-02,.256299972534D-05,.515360975266D+04,.439200000000D+06,-.577419996262D-07,-.208222390729D+01,.143423676491D-06,.946252211911D+00,.323656250000D+03,-.305421205786D+01,-.876107921983D-08,.358943522867D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.372529029846D-08,.320000000000D+02,.432036000000D+06,.000000000000D+00
10,20,17 11 03 01 59 44.0,.491619575769D-03,.113686837722D-11,.000000000000D+00,.320000000000D+02,-.628125000000D+02,.554380235019D-08,-.230589960801D+01,-.314973294735D-05,.464274908882D-02,.577792525291D-05,.515374707794D+04,.439184000000D+06,.000000000000D+00,.194878112244D+01,.782310962677D-07,.927135371915D+00,.243562500000D+03,.170623744165D+01,-.860785855186D-08,-.432875173846D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.320000000000D+02,.434916000000D+06,.000000000000D+00
11,25,17 11 03 02 00 00.0,-.483185518533D-03,-.625277607469D-11,.000000000000D+00,.390000000000D+02,-.107218750000D+03,.450947355196D-08,.113796262887D+01,-.555813312531D-05,.664451310877D-02,.575371086597D-05,.515373257828D+04,.439200000000D+06,-.298023223877D-07,-.108752390088D+01,.171363353729D-06,.975829088798D+00,.276093750000D+03,.811179464218D+00,-.835713382245D-08,-.589310261424D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.390000000000D+02,.437376000000D+06,.000000000000D+00
12,05,17 11 03 04 00 00.0,-.239587388933D-04,.125055521494D-11,.000000000000D+00,.930000000000D+02,-.659062500000D+02,.502342353147D-08,.513809964533D+00,-.329315662384D-05,.526430807076D-02,.662542879581D-05,.515358075523D+04,.446400000000D+06,-.558793544769D-07,.203232997292D+01,.912696123123D-07,.946913352868D+00,.243281250000D+03,.620227791183D+00,-.844320883640D-08,-.520378818724D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.930000000000D+02,.439206000000D+06,.000000000000D+00
