,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,13,17 11 04 02 00 00.0,-.935448333621D-04,-.341060513165D-12,.000000000000D+00,.400000000000D+02,.724687500000D+02,.402481050666D-08,-.277586618249D+01,.360794365406D-05,.358605559450D-02,.130999833345D-04,.515366568565D+04,.525600000000D+06,.391155481339D-07,-.306903113566D+01,-.372529029846D-08,.969577230852D+00,.130562500000D+03,.169610321563D+01,-.763496088391D-08,-.453590322429D-10,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.400000000000D+02,.518406000000D+06,.000000000000D+00
1,24,17 11 04 02 00 00.0,-.417781993747D-04,-.454747350886D-12,.000000000000D+00,.710000000000D+02,.135968750000D+03,.512021327744D-08,-.313606952488D+01,.699795782566D-05,.618146720808D-02,.455416738987D-05,.515367259026D+04,.525600000000D+06,.558793544769D-08,-.217580283280D+01,-.726431608200D-07,.943733461967D+00,.285000000000D+03,.473334108037D+00,-.850571143988D-08,.512521348571D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.710000000000D+02,.518406000000D+06,.000000000000D+00
2,19,17 11 04 02 00 00.0,-.477586872876D-03,.216004991671D-11,.000000000000D+00,.370000000000D+02,-.574687500000D+02,.372586948313D-08,.173609915308D+01,-.321678817272D-05,.986865034793D-02,.135619193316D-04,.515369191742D+04,.525600000000D+06,-.115483999252D-06,.513729196826D-01,-.191852450371D-06,.979047492481D+00,.134312500000D+03,.108843524325D+01,-.759174479807D-08,.371444043564D-10,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.370000000000D+02,.518406000000D+06,.000000000000D+00
3,05,17 11 04 02 00 00.0,-.238604843616D-04,.125055521494D-11,.000000000000D+00,.770000000000D+02,-.516250000000D+02,.520628829138D-08,-.499583653824D+00,-.254437327385D-05,.526433740743D-02,.551156699657D-05,.515357677460D+04,.525600000000D+06,.186264514923D-07,.203165818923D+01,.633299350739D-07,.946869076189D+00,.263125000000D+03,.619944713609D+00,-.854142721330D-08,-.433589489314D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.770000000000D+02,.518406000000D+06,.000000000000D+00
4,17,17 11 04 02 00 00.0,-.146869104356D-03,.238742359215D-11,.000000000000D+00,.800000000000D+02,-.527500000000D+02,.375229915546D-08,-.124516102179D+01,-.271014869213D-05,.120690822368D-01,.129230320454D-04,.515371496010D+04,.525600000000D+06,.428408384323D-07,.395943166908D-02,.312924385071D-06,.981681587664D+00,.144468750000D+03,-.183590028903D+01,-.766960518413D-08,-.892894335490D-11,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.800000000000D+02,.518406000000D+06,.000000000000D+00
5,30,17 11 04 02 00 00.0,.130385626107D-03,-.250111042988D-11,.000000000000D+00,.770000000000D+02,.109562500000D+03,.521021702645D-08,.221820686067D+01,.574439764023D-05,.303425220773D-02,.366568565369D-05,.515361285210D+04,.525600000000D+06,-.819563865662D-07,-.208297586181D+01,.134110450745D-06,.946285001757D+00,.302343750000D+03,-.305401536267D+01,-.866536094707D-08,.437518224390D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.372529029846D-08,.770000000000D+02,.518406000000D+06,.000000000000D+00
6,28,17 11 04 02 00 00.0,.659596174955D-03,.329691829393D-11,.000000000000D+00,.940000000000D+02,-.957500000000D+02,.431160816722D-08,-.328844114866D+00,-.502541661263D-05,.199869940989D-01,.452995300293D-05,.515366140366D+04,.525600000000D+06,-.229105353355D-06,-.100766366375D+01,.149011611938D-07,.987326780798D+00,.308812500000D+03,-.155631186664D+01,-.857714298672D-08,-.394659296287D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.200000000000D+01,.000000000000D+00,-.111758708954D-07,.940000000000D+02,.518406000000D+06,.000000000000D+00
7,02,17 11 04 02 00 00.0,.289798248559D-03,-.954969436862D-11,.000000000000D+00,.730000000000D+02,.654062500000D+02,.487163149443D-08,-.301347459504D+01,.340864062309D-05,.172108017141D-01,.718794763088D-05,.515360958862D+04,.525600000000D+06,.163912773132D-06,.950773601617D+00,-.106170773506D-06,.947845126354D+00,.230500000000D+03,-.194232116294D+01,-.798676125209D-08,.664670543339D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.730000000000D+02,.518406000000D+06,.000000000000D+00
8,06,17 11 04 02 00 00.0,.408127438277D-03,.193267624127D-11,.000000000000D+00,.380000000000D+02,.578750000000D+02,.454197490577D-08,.310016453544D+01,.311993062496D-05,.598781509325D-03,.725686550140D-05,.515377205276D+04,.525600000000D+06,-.335276126862D-07,.999229636737D+00,-.186264514923D-07,.968559257844D+00,.245718750000D+03,-.123320847784D+01,-.806997900416D-08,.574309636587D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.380000000000D+02,.518406000000D+06,.000000000000D+00
9,12,17 11 04 02 00 00.0,.366337597370D-03,-.159161572810D-11,.000000000000D+00,.122000000000D+03,-.104875000000D+03,.425160566787D-08,.160595755698D+01,-.556372106075D-05,.656315044034D-02,.419095158577D-05,.515369340706D+04,.525600000000D+06,-.238418579102D-06,-.103097314358D+01,.428408384323D-07,.988028601117D+00,.313281250000D+03,.909569997504D+00,-.821748514838D-08,-.482877256633D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.122000000000D+03,.518406000000D+06,.000000000000D+00
