,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,02,17 11 02 02 00 00.0,.291451346129D-03,-.954969436862D-11,.000000000000D+00,.200000000000D+02,.347812500000D+02,.504020994498D-08,-.308543819202D+01,.185705721378D-05,.172144249082D-01,.374577939510D-05,.515360868454D+04,.352800000000D+06,.204890966415D-06,.952244867107D+00,-.175088644028D-06,.947759301339D+00,.296906250000D+03,-.194305986488D+01,-.823570019283D-08,.319656172105D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.200000000000D+02,.345606000000D+06,.000000000000D+00
1,30,17 11 02 02 00 00.0,.130825210363D-03,-.250111042988D-11,.000000000000D+00,.220000000000D+02,.445625000000D+02,.544629828876D-08,.214572695894D+01,.234507024288D-05,.302861677483D-02,.228360295296D-05,.515360720444D+04,.352800000000D+06,-.316649675369D-07,-.208146736067D+01,.134110450745D-06,.946231416531D+00,.329281250000D+03,-.305422224708D+01,-.878108005294D-08,.212866009581D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.372529029846D-08,.220000000000D+02,.345606000000D+06,.000000000000D+00
2,17,17 11 02 02 00 00.0,-.147268641740D-03,.238742359215D-11,.000000000000D+00,.250000000000D+02,.268437500000D+02,.384766027049D-08,-.131567203328D+01,.148639082909D-05,.120511803543D-01,.116378068924D-04,.515371198273D+04,.352800000000D+06,.931322574615D-07,.527062027392D-02,.284984707832D-06,.981634538756D+00,.169375000000D+03,-.183626488479D+01,-.772032158238D-08,.227509476683D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.250000000000D+02,.345606000000D+06,.000000000000D+00
3,06,17 11 02 02 00 00.0,.407796818763D-03,.193267624127D-11,.000000000000D+00,.230000000000D+02,.258437500000D+02,.467983779117D-08,.304137059514D+01,.147521495819D-05,.596742611378D-03,.420585274696D-05,.515377078247D+04,.352800000000D+06,.111758708954D-07,.100066049935D+01,-.931322574615D-08,.968479170393D+00,.303843750000D+03,-.124465683878D+01,-.828927385296D-08,.264653881039D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-08,.230000000000D+02,.345606000000D+06,.000000000000D+00
4,28,17 11 02 01 59 44.0,.659033190459D-03,.318323145621D-11,.000000000000D+00,.380000000000D+02,-.874062500000D+02,.410802825872D-08,-.402478697836D+00,-.457093119621D-05,.199760207906D-01,.860542058945D-05,.515366207886D+04,.352784000000D+06,-.258907675743D-06,-.100627729140D+01,.596046447754D-07,.987411502772D+00,.232031250000D+03,-.155670029479D+01,-.828605943335D-08,-.430375069706D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.380000000000D+02,.345606000000D+06,.000000000000D+00
5,19,17 11 02 02 00 00.0,-.477952882648D-03,.216004991671D-11,.000000000000D+00,.240000000000D+02,.216875000000D+02,.387587573150D-08,.166504129403D+01,.935047864914D-06,.987719628029D-02,.118222087622D-04,.515368940926D+04,.352800000000D+06,-.175088644028D-06,.526904105385D-01,-.173225998878D-06,.978991509532D+00,.167562500000D+03,.108825338644D+01,-.773853662683D-08,.253581991279D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.153668224812D-07,.240000000000D+02,.345606000000D+06,.000000000000D+00
6,24,17 11 02 02 00 00.0,-.416929833591D-04,-.568434188608D-12,.000000000000D+00,.960000000000D+02,.575625000000D+02,.537129516457D-08,.307563829691D+01,.297836959362D-05,.617640558630D-02,.287406146526D-05,.515366656685D+04,.352800000000D+06,-.521540641785D-07,-.217429728675D+01,-.949949026108D-07,.943669955230D+00,.316656250000D+03,.473017472585D+00,-.862107338803D-08,.261439461432D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.100000000000D+01,.000000000000D+00,.279396772385D-08,.960000000000D+02,.345606000000D+06,.000000000000D+00
7,12,17 11 02 02 00 00.0,.366615597159D-03,-.159161572810D-11,.000000000000D+00,.940000000000D+02,-.845937500000D+02,.398230873629D-08,.153538726512D+01,-.450015068054D-05,.655807636213D-02,.867992639542D-05,.515369748497D+04,.352800000000D+06,-.180676579475D-06,-.102958575596D+01,.614672899246D-07,.988112064982D+00,.227281250000D+03,.908940107404D+00,-.789818613401D-08,-.526093342471D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.940000000000D+02,.345606000000D+06,.000000000000D+00
8,05,17 11 02 02 00 00.0,-.240737572312D-04,.125055521494D-11,.000000000000D+00,.820000000000D+02,-.704062500000D+02,.488127475326D-08,-.572796416070D+00,-.354275107384D-05,.526398397051D-02,.812485814095D-05,.515358337402D+04,.352800000000D+06,.353902578354D-07,.203311438813D+01,.819563865662D-07,.946966708416D+00,.213125000000D+03,.620070173463D+00,-.835999108433D-08,-.442161274935D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.820000000000D+02,.345606000000D+06,.000000000000D+00
9,13,17 11 02 02 00 00.0,-.934754498303D-04,-.454747350886D-12,.000000000000D+00,.220000000000D+02,.868750000000D+02,.417695970142D-08,-.285010525931D+01,.436231493950D-05,.357591384090D-02,.112038105726D-04,.515366432762D+04,.352800000000D+06,.931322574615D-08,-.306768946131D+01,.372529029846D-08,.969555747900D+00,.166968750000D+03,.169875822908D+01,-.779461039110D-08,.332156692802D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.116415321827D-07,.220000000000D+02,.346536000000D+06,.000000000000D+00
10,20,17 11 02 02 00 00.0,.491521321237D-03,.113686837722D-11,.000000000000D+00,.220000000000D+02,-.706562500000D+02,.538022410793D-08,-.233827854941D+01,-.358931720257D-05,.464434828609D-02,.721961259842D-05,.515375005341D+04,.352800000000D+06,.149011611938D-07,.194952975175D+01,.782310962677D-07,.927181940987D+00,.215750000000D+03,.170560938897D+01,-.849571102332D-08,-.417517391275D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.838190317154D-08,.220000000000D+02,.349236000000D+06,.000000000000D+00
11,25,17 11 02 02 00 00.0,-.482642091811D-03,-.625277607469D-11,.000000000000D+00,.106000000000D+03,-.897500000000D+02,.437125350883D-08,.110274259084D+01,-.465288758278D-05,.664069608320D-02,.788643956184D-05,.515373437119D+04,.352800000000D+06,-.558793544769D-08,-.108682108139D+01,.152736902237D-06,.975871623142D+00,.235125000000D+03,.811051252614D+00,-.818748389871D-08,-.588595945955D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.106000000000D+03,.351246000000D+06,.000000000000D+00
12,02,17 11 02 04 00 00.0,.291382428259D-03,-.954969436862D-11,.000000000000D+00,.210000000000D+02,.382500000000D+02,.510092675979D-08,-.203523801414D+01,.206567347050D-05,.172148295678D-01,.372156500816D-05,.515360763359D+04,.360000000000D+06,.290572643280D-06,.952185264898D+00,-.409781932831D-07,.947761960924D+00,.300031250000D+03,-.194303509622D+01,-.826320133836D-08,.374658463172D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.210000000000D+02,.352806000000D+06,.000000000000D+00
13,25,17 11 02 04 00 00.0,-.482687260956D-03,-.625277607469D-11,.000000000000D+00,.115000000000D+03,-.908125000000D+02,.426410618857D-08,.215284551393D+01,-.479072332382D-05,.664033181965D-02,.760145485401D-05,.515373490715D+04,.360000000000D+06,-.139698386192D-06,-.108688030031D+01,-.875443220139D-07,.975868744119D+00,.240656250000D+03,.811091564785D+00,-.797461788913D-08,-.441089801732D-09,.100000000000D+01,.197300000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.558793544769D-08,.115000000000D+03,.352806000000D+06,.000000000000D+00
