,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
11,25,171101020000,-0.00048209773376599996,-6.25277607469e-12,0,24,-58.03125,4.26017745349e-09,1.06725806893,-3.00258398056e-06,0.00663693295792,9.1940164566e-06,5153.73592949,266400,-1.86264514923e-09,-1.08613157445,1.26659870148e-07,0.975911591526,210.09375,0.81121511992,-8.05712132573e-09,-5.19307345521e-10,1,1973,0,0,0,5.58793544769e-09,24,265086,0
18,25,171101040000,-0.000482142902911,-6.25277607469e-12,0,25,-63.46875,4.14945855589e-09,2.1172752972,-3.35834920406e-06,0.0066366243409,8.94069671631e-06,5153.73747826,273600,-1.35973095894e-07,-1.08618987759,-8.381903171539999e-08,0.9759090650669999,215.0625,0.811338936918,-7.867827726610001e-09,-3.81444460121e-10,1,1973,0,0,0,5.58793544769e-09,25,266406,0
29,25,171101060000,-0.0004821885377169999,-6.25277607469e-12,0,26,-73.40625,4.17838833236e-09,-3.11573327098,-3.8538128137599995e-06,0.006637895596209999,9.10833477974e-06,5153.73516655,280800,-4.6566128730800005e-08,-1.0862463871799999,-1.30385160446e-07,0.975906475702,211.375,0.8113017393,-7.844255316150001e-09,-3.63586573412e-10,1,1973,0,0,0,5.58793544769e-09,26,273606,0
44,25,171101080000,-0.00048223370686199997,-6.25277607469e-12,0,27,-81.09375,4.22196157593e-09,-2.0656007633099995,-4.23565506935e-06,0.00663875846658,8.98912549019e-06,5153.73372459,288000,4.6566128730800005e-08,-1.08630327568,-1.13621354103e-07,0.975904051647,213.90625,0.811311387244,-7.87497088129e-09,-3.1608459476400005e-10,1,1973,0,0,0,5.58793544769e-09,27,280806,0
54,25,171101100000,-0.000482278876007,-6.25277607469e-12,0,72,-84.59375,4.26410618857e-09,-1.0153906156399999,-4.28408384323e-06,0.0066385375103,9.18470323086e-06,5153.73457146,295200,1.52736902237e-07,-1.0863597253,7.264316082e-08,0.9759008185979999,210.78125,0.811242467711,-8.0328345998e-09,-4.2537486142800003e-10,1,1973,0,0,0,5.58793544769e-09,72,288006,0
155,25,171102020000,-0.00048264209181099997,-6.25277607469e-12,0,106,-89.75,4.37125350883e-09,1.10274259084,-4.6528875827800005e-06,0.0066406960832,7.88643956184e-06,5153.73437119,352800,-5.58793544769e-09,-1.0868210813899999,1.52736902237e-07,0.975871623142,235.125,0.811051252614,-8.18748389871e-09,-5.88595945955e-10,1,1973,0,0,0,5.58793544769e-09,106,351246,0
157,25,171102040000,-0.00048268726095599995,-6.25277607469e-12,0,115,-90.8125,4.26410618857e-09,2.15284551393,-4.79072332382e-06,0.00664033181965,7.601454854010001e-06,5153.73490715,360000,-1.39698386192e-07,-1.08688030031,-8.754432201389999e-08,0.975868744119,240.65625,0.8110915647849999,-7.974617889129999e-09,-4.4108980173199994e-10,1,1973,0,0,0,5.58793544769e-09,115,352806,0
171,25,171102060000,-0.000482732895762,-6.25277607469e-12,0,118,-96.5,4.2805354443400005e-09,-3.0802333240599995,-5.06639480591e-06,0.00664074416272,7.46175646782e-06,5153.73440742,367200,-5.02914190292e-08,-1.08693774033,-1.58324837685e-07,0.9758656354180001,243.0625,0.811126464159,-7.97890378194e-09,-4.12517182996e-10,1,1973,0,0,0,5.58793544769e-09,118,360006,0
180,25,171102080000,-0.0004827780649069999,-6.25277607469e-12,0,119,-104.78125,4.35768151493e-09,-2.03020018217,-5.47245144844e-06,0.006642358726819999,6.94766640663e-06,5153.73112488,374400,6.51925802231e-08,-1.08699572016,-1.210719347e-07,0.9758629348710001,253.375,0.8112372641110001,-8.01569102856e-09,-3.47157317639e-10,1,1973,0,0,0,5.58793544769e-09,119,367206,0
203,25,171102100000,-0.00048282323405099994,-6.25277607469e-12,0,155,-110.03125,4.40161191623e-09,-0.9799491005959999,-5.59724867344e-06,0.006642303545960001,7.0221722126e-06,5153.73245049,381600,1.60187482834e-07,-1.08705319675,9.49949026108e-08,0.9758593477959999,252.8125,0.811129966385,-8.19712715753e-09,-4.64305054455e-10,1,1973,0,1,0,5.58793544769e-09,155,375036,0
217,25,171102115944,-0.00048286793753500004,-6.25277607469e-12,0,32,-105.59375,4.35839583039e-09,0.0678605916032,-5.5283308029199995e-06,0.006642799708060001,7.165595889089999e-06,5153.73330116,388784,5.02914190292e-08,-1.08711235569,1.24797224998e-07,0.975855784128,253.03125,0.811130699307,-8.24177187431e-09,-4.78591363823e-10,1,1973,0,0,0,5.58793544769e-09,32,387726,0
305,25,171103020000,-0.0004831855185330001,-6.25277607469e-12,0,39,-107.21875,4.50947355196e-09,1.13796262887,-5.55813312531e-06,0.006644513108770001,5.75371086597e-06,5153.73257828,439200,-2.9802322387700004e-08,-1.08752390088,1.71363353729e-07,0.9758290887980001,276.09375,0.811179464218,-8.35713382245e-09,-5.89310261424e-10,1,1973,0,0,0,5.58793544769e-09,39,437376,0
315,25,171103040000,-0.000483230687678,-6.25277607469e-12,0,40,-104.1875,4.40482633584e-09,2.18815288231,-5.48921525478e-06,0.00664425420109,5.5562704801599996e-06,5153.73206139,446400,-1.4714896678900002e-07,-1.08758430769,-1.0617077350599999e-07,0.9758263414380001,279.84375,0.811134826198,-8.11926677148e-09,-4.3537527798499993e-10,1,1973,0,0,0,5.58793544769e-09,40,439206,0
