,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
5,12,171101020000,0.000366756226867,-1.5916157280999999e-12,0,47,-53.5625,3.87623288923e-09,1.49966750891,-2.87033617496e-06,0.00655596039724,9.832903742789999e-06,5153.69973183,266400,-1.6205012798299998e-07,-1.02891194028,5.5879354476900004e-08,0.988150795738,205.25,0.909100965487,-7.79496754883e-09,-4.49304429619e-10,1,1973,0,0,0,-1.25728547573e-08,47,259206,0
14,12,171101040000,0.000366744585335,-1.5916157280999999e-12,0,63,-60.875,3.80372986919e-09,2.54966253154,-3.29315662384e-06,0.006555784028020001,9.417533874510001e-06,5153.70168877,273600,-5.960464477540001e-08,-1.0289677286599999,-8.56816768646e-08,0.988148398016,210.34375,0.9092651356170001,-7.64603277367e-09,-4.0965992112300006e-10,1,1973,0,0,0,-1.25728547573e-08,63,266406,0
26,12,171101060000,0.00036673294380300004,-1.5916157280999999e-12,0,72,-76.0,3.9448071742e-09,-2.6833224002700002,-3.89292836189e-06,0.0065578452777100005,9.4436109066e-06,5153.69781876,280800,6.70552253723e-08,-1.0290234556,-1.19209289551e-07,0.988145459013,210.21875,0.909225492,-7.71282126996e-09,-3.30370904131e-10,1,1973,0,0,0,-1.25728547573e-08,72,273606,0
37,12,171101080000,0.0003667213022709999,-1.5916157280999999e-12,0,73,-80.15625,3.94837875154e-09,-1.63303928957,-4.09409403801e-06,0.0065573120955399996,9.79565083981e-06,5153.69961357,288000,1.52736902237e-07,-1.02907891043,-5.960464477540001e-08,0.988143056902,204.625,0.909103797697,-7.749251358849999e-09,-3.4965742177800006e-10,1,1973,0,0,0,-1.25728547573e-08,73,280806,0
143,12,171102000000,0.00036662723869100003,-1.5916157280999999e-12,0,89,-87.53125,3.96480800731e-09,0.485090142592,-4.58769500256e-06,0.00655890372582,9.06176865101e-06,5153.69973564,345600,-1.67638063431e-08,-1.0295279502099999,8.00937414169e-08,0.9881161333570001,218.53125,0.909074808512,-7.97068915405e-09,-6.26097508046e-10,1,1973,0,0,0,-1.25728547573e-08,89,345366,0
151,12,171102020000,0.000366615597159,-1.5916157280999999e-12,0,94,-84.59375,3.98230873629e-09,1.53538726512,-4.50015068054e-06,0.006558076362130001,8.67992639542e-06,5153.69748497,352800,-1.80676579475e-07,-1.02958575596,6.14672899246e-08,0.988112064982,227.28125,0.908940107404,-7.898186134010001e-09,-5.26093342471e-10,1,1973,0,0,0,-1.25728547573e-08,94,345606,0
158,12,171102040000,0.00036660395562599995,-1.5916157280999999e-12,0,105,-89.84375,3.89766235328e-09,2.58533895027,-4.80934977531e-06,0.00655747752171,8.03358852863e-06,5153.70028687,360000,-7.82310962677e-08,-1.0296422611700002,-8.381903171539999e-08,0.988109105499,236.875,0.9091496806589999,-7.75246577846e-09,-4.864488339750001e-10,1,1973,0,0,0,-1.25728547573e-08,105,352806,0
170,12,171102060000,0.00036659231409400005,-1.5916157280999999e-12,0,136,-104.4375,4.055168914060001e-09,-2.64769301289,-5.37559390068e-06,0.00655958149582,7.838010787960001e-06,5153.69636536,367200,8.00937414169e-08,-1.02969901507,-1.30385160446e-07,0.9881056310690001,241.46875,0.909158458168,-7.84282668521e-09,-3.82515933324e-10,1,1973,0,0,0,-1.25728547573e-08,136,360006,0
181,12,171102080000,0.00036658067256199994,-1.5916157280999999e-12,0,137,-108.25,4.0808842709200005e-09,-1.59747685264,-5.54323196411e-06,0.006559623871,7.8659504652e-06,5153.69686317,374400,1.82539224625e-07,-1.02975535205,-5.5879354476900004e-08,0.988102804711,242.03125,0.9091061061810001,-7.88997150613e-09,-4.1180286752800003e-10,1,1973,0,1,0,-1.25728547573e-08,137,367206,0
293,12,171103000000,0.00036648893728900004,-1.5916157280999999e-12,0,42,-109.6875,4.11124267833e-09,0.520517126473,-5.731359124180001e-06,0.006561383372169999,6.889924407010001e-06,5153.69714165,432000,-2.421438694e-08,-1.03021310643,9.685754776e-08,0.988073230359,260.25,0.909231561647,-8.13605318499e-09,-6.56098757718e-10,1,1973,0,0,0,-1.25728547573e-08,42,431526,0
301,12,171103020000,0.000366476830095,-1.5916157280999999e-12,0,43,-104.75,4.11731435981e-09,1.57081385255,-5.5562704801599996e-06,0.006560862297189999,6.67385756969e-06,5153.69522667,439200,-2.08616256714e-07,-1.0302721454200001,6.14672899246e-08,0.9880690244689999,265.65625,0.9090995245129999,-8.04962101331e-09,-5.43951229181e-10,1,1973,0,0,0,-1.25728547573e-08,43,432006,0
310,12,171103040000,0.000366465188563,-1.5916157280999999e-12,0,44,-106.28125,4.02516766439e-09,2.62078263775,-5.66989183426e-06,0.00656001234893,5.95673918724e-06,5153.69810295,446400,-8.94069671631e-08,-1.03032967174,-9.313225746150001e-08,0.988065997692,276.625,0.9092945592880001,-7.89211445253e-09,-5.03235247482e-10,1,1973,0,0,0,-1.25728547573e-08,44,439206,0
324,12,171103060000,0.00036645354703099996,-1.5916157280999999e-12,0,48,-115.3125,4.1773168591600004e-09,-2.61228863402,-5.9474259614900006e-06,0.00656147149857,5.6382268667199995e-06,5153.69537926,453600,1.13621354103e-07,-1.03038769254,-1.37835741043e-07,0.988062439875,283.9375,0.909344361408,-8.00319050787e-09,-3.6858678169e-10,1,1973,0,0,0,-1.25728547573e-08,48,446406,0
336,12,171103080000,0.000366441905499,-1.5916157280999999e-12,0,74,-115.0625,4.2308905192900006e-09,-1.5621985904700002,-5.89527189732e-06,0.006562130525709999,5.3197145462e-06,5153.69394493,460800,2.06753611565e-07,-1.03044521155,-3.35276126862e-08,0.9880597539579999,291.1875,0.9094204463150001,-8.053549748389999e-09,-3.8894477254e-10,1,1973,0,0,0,-1.25728547573e-08,74,453606,0
446,12,171104000000,0.00036634923890199993,-1.5916157280999999e-12,0,97,-108.78125,4.26517766177e-09,0.555715419686,-5.68106770515e-06,0.006563269416800001,4.18722629547e-06,5153.69433975,518400,-5.21540641785e-08,-1.03091284502,1.08033418655e-07,0.988032338873,312.34375,0.909645175401,-8.31213194795e-09,-5.92881838765e-10,1,1973,0,0,0,-1.25728547573e-08,97,517746,0
456,12,171104020000,0.00036633759737,-1.5916157280999999e-12,0,122,-104.875,4.25160566787e-09,1.6059575569799998,-5.56372106075e-06,0.00656315044034,4.19095158577e-06,5153.69340706,525600,-2.38418579102e-07,-1.03097314358,4.28408384323e-08,0.988028601117,313.28125,0.909569997504,-8.21748514838e-09,-4.828772566330001e-10,1,1973,0,0,0,-1.25728547573e-08,122,518406,0
467,12,171104040000,0.0003663259558380001,-1.5916157280999999e-12,0,123,-102.875,4.15803034151e-09,2.6560000118000002,-5.48735260963e-06,0.00656235811766,3.6004930734599997e-06,5153.69549179,532800,-8.381903171539999e-08,-1.0310317685500001,-1.13621354103e-07,0.988026130248,321.75,0.909693858389,-8.03533470394e-09,-4.42875590403e-10,1,1973,0,0,0,-1.25728547573e-08,123,525606,0
481,12,171104060000,0.000366314314306,-1.5916157280999999e-12,0,124,-103.15625,4.2812497598099996e-09,-2.5770805626599995,-5.3197145462e-06,0.006562647060490001,3.35276126862e-06,5153.69492722,540000,1.52736902237e-07,-1.0310909699200002,-1.32247805595e-07,0.988023061046,327.9375,0.9097547318729999,-8.15462538716e-09,-2.83940398686e-10,1,1973,0,0,0,-1.25728547573e-08,124,532806,0
487,12,171104080000,0.000366302672774,-1.5916157280999999e-12,0,150,-96.75,4.35339562212e-09,-1.52712269961,-4.94346022606e-06,0.00656367000192,2.83494591713e-06,5153.69173813,547200,2.1234154701199998e-07,-1.03114966512,1.86264514923e-09,0.988021106588,338.90625,0.909964609416,-8.19641284207e-09,-2.79297348141e-10,1,1973,0,1,0,-1.25728547573e-08,150,540006,0
598,12,171105000000,0.000366208609194,-1.5916157280999999e-12,0,82,-80.71875,4.376610874840001e-09,0.59079953068,-4.22447919846e-06,0.006563734263180001,1.78255140781e-06,5153.69234085,0,-8.56816768646e-08,-1.15204098005,9.87201929092e-08,0.988000535034,358.78125,0.9101954549629999,-8.44963767561e-09,-4.41804117201e-10,1,1973,0,0,0,-1.25728547573e-08,82,603936,0
603,12,171105020000,0.000366196967661,-1.5916157280999999e-12,0,83,-80.03125,4.3458953097e-09,1.64096794568,-4.2710453271900006e-06,0.0065638624364500004,1.9110739231099997e-06,5153.69244385,7200,-2.53319740295e-07,-1.15210222072,5.58793544769e-09,0.987997849116,357.15625,0.910195636365,-8.353562245110001e-09,-3.43942898031e-10,1,1974,0,0,0,-1.25728547573e-08,83,6,0
612,12,171105040000,0.00036618532612900004,-1.5916157280999999e-12,0,84,-76.71875,4.25696303388e-09,2.6911073949,-4.1164457798e-06,0.006563443574119999,1.5944242477399999e-06,5153.69318008,14400,-5.7741999626199995e-08,-1.15216169419,-1.32247805595e-07,0.987996485676,360.3125,0.910224188137,-8.14462497061e-09,-3.0929859781400005e-10,1,1974,0,0,0,-1.25728547573e-08,84,7206,0
625,12,171105060000,0.00036617368459699993,-1.5916157280999999e-12,0,85,-69.21875,4.33982362822e-09,-2.5419440119099996,-3.5520642995800003e-06,0.00656253146008,1.60001218319e-06,5153.69485474,21600,1.84401869774e-07,-1.15222163141,-1.0989606380499999e-07,0.987994418573,361.75,0.9102573188420001,-8.25284376407e-09,-1.4572035555200003e-10,1,1974,0,0,0,-1.25728547573e-08,85,14406,0
642,12,171105080000,0.000366162043065,-1.5916157280999999e-12,0,86,-58.03125,4.407326439980001e-09,-1.49205510643,-2.9206275939900003e-06,0.00656347849872,1.13807618618e-06,5153.690977100001,28800,1.9185245037100001e-07,-1.15228113268,3.35276126862e-08,0.987993599339,371.375,0.9105366323280001,-8.27748764773e-09,-1.12861844006e-10,1,1974,0,1,0,-1.25728547573e-08,86,21606,0
