,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
61,8,171101100000,-7.90604390204e-05,-1.36424205266e-12,0,82,36.125,4.2644633463e-09,-2.90676274087,2.0246952772099998e-06,0.0027851392515000004,1.07511878014e-05,5153.71664047,295200,-7.07805156708e-08,-0.053953902162300005,4.28408384323e-08,0.968293093065,175.5,-0.632505069301,-7.84854120896e-09,3.97159400426e-10,1,1973,0,0,0,5.58793544769e-09,82,292416,0
67,8,171101120000,-7.90702179074e-05,-1.36424205266e-12,0,83,31.46875,4.27982112887e-09,-1.8571662537,1.68010592461e-06,0.00278670317493,1.17439776659e-05,5153.71249199,302400,-6.89178705215e-08,-0.0540104922224,-7.264316082e-08,0.9682959823289999,160.4375,-0.6319474312610001,-7.86604193793e-09,4.2573201916199996e-10,1,1973,0,0,0,5.58793544769e-09,83,295206,0
94,8,171101160000,-7.90860503912e-05,-1.36424205266e-12,0,29,36.875,4.1391009816e-09,0.243785809423,1.8738210201299998e-06,0.0027874667430300005,1.22506171465e-05,5153.71592522,316800,4.0978193283099994e-08,-0.054124190215499995,-5.02914190292e-08,0.968302347485,145.28125,-0.632592854626,-7.911400970180001e-09,4.4216127493500004e-10,1,1973,0,0,0,5.58793544769e-09,29,313086,0
100,8,171101180000,-7.90958292782e-05,-1.36424205266e-12,0,30,38.0625,4.03981113149e-09,1.29362214641,1.97440385818e-06,0.00278852554038,1.17942690849e-05,5153.7185154,324000,9.87201929092e-08,-0.0541807510172,7.63684511185e-08,0.9683058116750001,155.15625,-0.632278214594,-7.823540167569999e-09,4.0965992112300006e-10,1,1973,0,0,0,5.58793544769e-09,30,316806,0
112,8,171101200000,-7.91056081653e-05,-1.36424205266e-12,0,31,31.9375,4.05838333367e-09,2.34420601844,1.68010592461e-06,0.00278883578721,1.14850699902e-05,5153.71616364,331200,-2.04890966415e-08,-0.0542364282164,2.6077032089200004e-08,0.968308553184,161.625,-0.6327115206889999,-7.778895450789999e-09,3.21799118511e-10,1,1973,0,0,0,5.58793544769e-09,31,324006,0
205,8,171102100000,-7.91731290519e-05,-1.36424205266e-12,0,59,6.5625,4.17088801994e-09,-2.87092651005,4.805624485020001e-07,0.0027902908623200005,1.23381614685e-05,5153.71831703,381600,-5.40167093277e-08,-0.0546299502539,3.35276126862e-08,0.968322772747,145.21875,-0.632889455415,-7.75568019807e-09,3.29299430929e-10,1,1973,0,0,0,5.58793544769e-09,59,378546,0
210,8,171102120000,-7.9182907939e-05,-1.36424205266e-12,0,60,-1.875,4.17553107049e-09,-1.82133309939,-7.07805156708e-08,0.00279141147621,1.31502747536e-05,5153.71474266,388800,-5.40167093277e-08,-0.05468587761199999,-5.7741999626199995e-08,0.968325151452,133.75,-0.632330965957,-7.77425240025e-09,3.5215752591699996e-10,1,1973,0,1,0,5.58793544769e-09,60,381606,0
241,8,171102160000,-7.9202465713e-05,-1.36424205266e-12,0,40,-5.53125,4.0201674561099996e-09,0.279623134512,-3.05473804474e-07,0.00279295386281,1.3941898942e-05,5153.7188015,403200,2.6077032089200004e-08,-0.0547979971165,-4.28408384323e-08,0.968330267277,112.65625,-0.632984593366,-7.80818238499e-09,3.4751447537300004e-10,1,1973,0,0,0,5.58793544769e-09,40,399906,0
246,8,171102180000,-7.92122446001e-05,-1.36424205266e-12,0,61,-0.5625,3.930878022559999e-09,1.32942086216,-2.79396772385e-08,0.00279370532371,1.35898590088e-05,5153.72112083,410400,7.82310962677e-08,-0.0548538132929,7.07805156708e-08,0.968333039506,120.21875,-0.632633522286,-7.72425031746e-09,3.17156067966e-10,1,1973,0,0,0,5.58793544769e-09,61,403206,0
257,8,171102200000,-7.92220234871e-05,-1.36424205266e-12,0,68,-5.09375,3.96909390012e-09,2.38013643339,-2.53319740295e-07,0.0027944779722000003,1.29882246256e-05,5153.717842100001,417600,-2.04890966415e-08,-0.0549088775294,1.11758708954e-08,0.968335128553,132.59375,-0.633200901896,-7.68996317498e-09,2.38224208709e-10,1,1973,0,0,0,5.58793544769e-09,68,410406,0
356,8,171103100000,-7.92895443738e-05,-1.36424205266e-12,0,88,-34.6875,4.11838583302e-09,-2.8346921080299996,-1.68010592461e-06,0.0027968238573500004,1.31465494633e-05,5153.71908951,468000,-3.35276126862e-08,-0.055298516982300004,3.7252902984599996e-08,0.9683435242399999,129.71875,-0.633694508011,-7.700677907e-09,2.0893727450500001e-10,1,1973,0,1,0,5.58793544769e-09,88,464706,0
