,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
104,9,171101180000,0.000465967692435,5.00222085975e-12,0,96,76.0,4.48982987658e-09,1.00093589954,3.8519501686099995e-06,0.0009538801386950001,1.24890357256e-05,5153.75394058,324000,5.58793544769e-09,3.08720092638,-1.67638063431e-08,0.9536231158759999,133.21875,1.78257821972,-7.99926177279e-09,2.30366738556e-10,1,1973,0,1,0,9.31322574615e-10,96,317106,0
108,9,171101200000,0.000466003548354,5.00222085975e-12,0,27,80.03125,4.48197240643e-09,2.0500632332700004,4.069879651069999e-06,0.000953803653829,1.21425837278e-05,5153.75571823,331200,-1.8626451492299998e-08,3.08714328741,1.67638063431e-08,0.95362468705,139.0625,1.7835821033700001,-8.01140513575e-09,2.21794952936e-10,1,1973,0,0,0,9.31322574615e-10,27,324006,0
121,9,171101220000,0.000466039869934,5.00222085975e-12,0,29,71.125,4.60483466699e-09,3.10131438759,3.72715294361e-06,0.000955684459768,1.16620212793e-05,5153.75165558,338400,9.31322574615e-09,3.08708541437,7.45058059692e-09,0.953626332833,151.9375,1.78246305588,-8.02604860285e-09,2.39295681911e-10,1,1973,0,0,0,9.31322574615e-10,29,331206,0
242,9,171102160000,0.0004663667641580001,5.00222085975e-12,0,168,61.15625,4.34518099423e-09,-0.0121821035935,3.1515955925e-06,0.00096011464484,1.37090682983e-05,5153.75767708,403200,1.86264514923e-09,3.0865713946900004,1.3038516044600002e-08,0.95363771141,109.5,1.78076793906,-7.943188008519999e-09,2.21437795202e-11,1,1973,0,1,0,9.31322574615e-10,168,402966,0
243,9,171102180000,0.00046640308573800003,5.00222085975e-12,0,169,68.9375,4.3776823480400006e-09,1.0388230171600001,3.47942113876e-06,0.000959491590038,1.39847397804e-05,5153.75588989,410400,-9.31322574615e-09,3.0865141668000002,-2.6077032089200004e-08,0.9536379469399999,104.03125,1.7798913073400002,-7.92247285994e-09,3.1787038343499994e-11,1,1973,0,1,0,9.31322574615e-10,169,403206,0
255,9,171102195944,0.00046643987298,5.00222085975e-12,0,40,75.15625,4.35839583039e-09,2.08529653558,3.80538403988e-06,0.000959311728366,1.35656446218e-05,5153.75824928,417584,-2.23517417908e-08,3.0864572007700004,-5.58793544769e-09,0.9536381034720001,111.3125,1.7812132761900001,-7.93175896103e-09,2.7501145533099998e-11,1,1973,0,0,0,9.31322574615e-10,40,410406,0
269,9,171102220000,0.000466476194561,5.00222085975e-12,0,41,63.71875,4.51983112625e-09,3.13927364463,3.33227217197e-06,0.00096216367092,1.27386301756e-05,5153.75223351,424800,2.23517417908e-08,3.08639967005,1.86264514923e-09,0.953638396056,131.40625,1.77970014784,-7.95140263641e-09,6.178828801590001e-11,1,1973,0,0,0,9.31322574615e-10,41,417606,0
395,9,171103160000,0.0004668016918,5.00222085975e-12,0,68,44.09375,4.29625038464e-09,0.0259222924761,2.27428972721e-06,0.000967165804468,1.43107026815e-05,5153.75745964,489600,-4.0978193283099994e-08,3.0858901737199997,-7.45058059692e-09,0.95363571599,98.0625,1.7778516279599998,-7.88354266691e-09,-2.3679557777200004e-10,1,1973,0,0,0,9.31322574615e-10,68,489426,0
403,9,171103180000,0.000466838013381,5.00222085975e-12,0,69,51.28125,4.3355377354099996e-09,1.0769850214799999,2.55927443504e-06,0.000966638326645,1.46515667439e-05,5153.755735399999,496800,-2.421438694e-08,3.08583340811,-4.842877388e-08,0.9536339868200001,91.09375,1.7769170442099997,-7.87211361942e-09,-2.41795786051e-10,1,1973,0,1,0,9.31322574615e-10,69,489606,0
416,9,171103195944,0.000466873403639,5.00222085975e-12,0,46,59.1875,4.31339395589e-09,2.1233288536700003,2.9727816581700003e-06,0.0009663505479690001,1.42175704241e-05,5153.75836182,503984,-2.23517417908e-08,3.08577683707,-4.28408384323e-08,0.953632219615,98.46875,1.77836846082,-7.87889961637e-09,-2.4108147058200003e-10,1,1973,0,0,0,9.31322574615e-10,46,496806,0
430,9,171103220000,0.00046690972521900003,5.00222085975e-12,0,47,48.3125,4.49697303126e-09,-3.1058437896900006,2.52388417721e-06,0.000969699118286,1.31949782372e-05,5153.75146866,511200,5.40167093277e-08,3.0857194409400006,9.31322574615e-09,0.953630680626,122.6875,1.77681976308,-7.9085437083e-09,-1.6679266187e-10,1,1973,0,0,0,9.31322574615e-10,47,504006,0
548,9,171104160000,0.000467233359814,5.00222085975e-12,0,165,22.0,4.34982404477e-09,0.0635198942243,1.12690031528e-06,0.0009735745843500001,1.38394534588e-05,5153.75442123,576000,-6.89178705215e-08,3.08521181861,-3.1664967536900005e-08,0.953611939182,107.5625,1.77544927363,-7.87461372356e-09,-4.94306304127e-10,1,1973,0,0,0,9.31322574615e-10,165,574746,0
557,9,171104180000,0.000467269215733,5.00222085975e-12,0,166,27.75,4.39161149968e-09,1.1144905223000001,1.335516572e-06,0.0009731604950499998,1.41598284245e-05,5153.75292397,583200,-3.1664967536900005e-08,3.08515513639,-7.264316082e-08,0.953608280424,100.75,1.77460899689,-7.870327830740001e-09,-5.10021244432e-10,1,1973,0,1,0,9.31322574615e-10,166,576006,0
567,9,171104200000,0.00046730600297500004,5.00222085975e-12,0,70,35.8125,4.37553940164e-09,2.16331450095,1.76951289177e-06,0.0009728244040160001,1.37817114592e-05,5153.75532913,590400,-1.3038516044600002e-08,3.08509846733,-7.82310962677e-08,0.9536045821670001,106.75,1.7759161171200002,-7.87497088129e-09,-5.04306720685e-10,1,1973,0,0,0,9.31322574615e-10,70,583206,0
580,9,171104220000,0.00046734185889399995,5.00222085975e-12,0,73,28.34375,4.553046795530001e-09,-3.06851953565,1.48266553879e-06,0.000975925126113,1.28280371428e-05,5153.74909973,597600,8.56816768646e-08,3.08504097172,2.79396772385e-08,0.953601271583,129.65625,1.7746973644599997,-7.911400970180001e-09,-3.86801826134e-10,1,1973,0,0,0,9.31322574615e-10,73,590406,0
697,9,171105160000,0.000467664562166,5.00222085975e-12,0,91,1.75,4.49661587353e-09,0.10028636686100001,6.70552253723e-08,0.00097728613764,1.23791396618e-05,5153.7492733,57600,-6.89178705215e-08,2.9641163154299996,-4.6566128730800005e-08,0.953569065442,136.09375,1.77390918662,-7.92675875275e-09,-6.66099174276e-10,1,1974,0,0,0,9.31322574615e-10,91,56946,0
700,9,171105180000,0.000467700418085,5.00222085975e-12,0,97,6.125,4.535188908820001e-09,1.1510743832600001,2.1047890186300002e-07,0.000976928626187,1.26045197248e-05,5153.74802589,64800,-3.1664967536900005e-08,2.96405925724,-8.381903171539999e-08,0.9535641749070001,131.09375,1.7732558225400001,-7.92318717541e-09,-6.810997991119999e-10,1,1974,0,1,0,9.31322574615e-10,97,57606,0
711,9,171105200000,0.000467736739665,5.00222085975e-12,0,2,12.5625,4.53447459335e-09,2.2002966911,5.8114528656e-07,0.000976626179181,1.23381614685e-05,5153.74973106,72000,0.0,2.9640021917299997,-9.313225746150001e-08,0.953559290223,134.65625,1.77416881801,-7.92568727955e-09,-6.72170855757e-10,1,1974,0,0,0,9.31322574615e-10,2,64806,0
729,9,171105220000,0.000467772129923,5.00222085975e-12,0,3,9.21875,4.6791234757e-09,-3.0320299539099995,4.917383193970001e-07,0.000978881609626,1.16787850857e-05,5153.74530792,79200,9.685754776e-08,2.9639442162900003,5.21540641785e-08,0.953554850267,151.625,1.77344667337,-7.9606887375e-09,-5.30736393015e-10,1,1974,0,0,0,9.31322574615e-10,3,72006,0
846,9,171106160000,0.000468093901873,5.00222085975e-12,0,84,-10.15625,4.6894810499899995e-09,0.136763812236,-5.625188350680001e-07,0.000977702555247,1.04103237391e-05,5153.74364853,144000,-4.28408384323e-08,2.96342971385,-3.53902578354e-08,0.953515979071,174.28125,1.77270669137,-8.02533428739e-09,-6.971718971510001e-10,1,1974,0,0,0,9.31322574615e-10,84,142776,0
852,9,171106180000,0.000468129757792,5.00222085975e-12,0,170,-6.375,4.71841082646e-09,1.1873753334200001,-4.43309545517e-07,0.000977325020358,1.05164945126e-05,5153.7425499,151200,-2.6077032089200004e-08,2.9633719271200003,-7.264316082e-08,0.9535109627249999,171.6875,1.7722348344499999,-8.012476608949999e-09,-6.989576858219999e-10,1,1974,0,1,0,9.31322574615e-10,170,144006,0
866,9,171106195944,0.00046816514805,5.00222085975e-12,0,8,-2.8125,4.7366258709100004e-09,2.23478249054,-1.95577740669e-07,0.000977127114311,1.03786587715e-05,5153.74330902,158384,9.31322574615e-09,2.9633143481299995,-8.381903171539999e-08,0.953505946379,172.59375,1.77263431496,-8.01533387083e-09,-6.882429537960001e-10,1,1974,0,0,0,9.31322574615e-10,8,151206,0
878,9,171106220000,0.000468201003969,5.00222085975e-12,0,9,-3.53125,4.84234456023e-09,-2.99559704122,-1.63912773132e-07,0.000978447613306,1.0060146450999999e-05,5153.74077225,165600,8.195638656619999e-08,2.9632556661000002,6.51925802231e-08,0.9535013762219999,182.625,1.7723034497,-8.04176354316e-09,-5.52165857067e-10,1,1974,0,0,0,9.31322574615e-10,9,158406,0
995,9,171107155944,0.000468520447612,4.88853402203e-12,0,10,-10.53125,4.8644883397500004e-09,0.171671328537,-5.96046447754e-07,0.0009762775152919998,8.56444239616e-06,5153.73921967,230384,-9.31322574615e-09,2.96273447813,-3.72529029846e-09,0.953464535556,209.84375,1.7707931403900001,-8.13676750046e-09,-5.89310261424e-10,1,1974,0,0,0,9.31322574615e-10,10,229686,0
1000,9,171107175944,0.00046855583787000005,4.88853402203e-12,0,15,-6.625,4.88091759552e-09,1.22221019974,-4.58210706711e-07,0.000975847709924,8.60169529915e-06,5153.73812485,237584,-2.79396772385e-08,2.9626758663099997,-5.21540641785e-08,0.953460458404,208.65625,1.77039805303,-8.10640909305e-09,-5.7109521698e-10,1,1974,0,0,0,9.31322574615e-10,15,230406,0
1016,9,171107200000,0.000468591228127,4.88853402203e-12,0,16,-6.125,4.91591905347e-09,2.27474756919,-3.52039933205e-07,0.0009757931111379999,8.56257975101e-06,5153.73803329,244800,7.45058059692e-09,2.9626173261799997,-6.51925802231e-08,0.953456330049,207.78125,1.7703387112200002,-8.11355224773e-09,-5.585946962830001e-10,1,1974,0,0,0,9.31322574615e-10,16,237606,0
1029,9,171107220000,0.000468626618385,4.88853402203e-12,0,21,-6.46875,4.99699385914e-09,-2.95810322327,-3.07336449623e-07,0.0009765749564389998,8.445233106610001e-06,5153.7365284,252000,5.40167093277e-08,2.96255822722,6.14672899246e-08,0.9534526537360001,213.625,1.7701496393,-8.13069581897e-09,-4.45732852277e-10,1,1974,0,0,0,9.31322574615e-10,21,244806,0
1145,9,171108160000,0.00046894466504500003,4.88853402203e-12,0,172,-0.59375,4.97234997548e-09,0.212819954725,-8.754432201389999e-08,0.0009755119681360001,7.3406845331199996e-06,5153.73693848,316800,1.11758708954e-08,2.9620305512000003,2.9802322387700004e-08,0.953425412738,233.28125,1.76734813801,-8.225342618539999e-09,-3.91087718945e-10,1,1974,0,1,0,9.31322574615e-10,172,315426,0
1147,9,171108180000,0.000468980055302,4.88853402203e-12,0,173,3.4375,4.97556439509e-09,1.26337216921,6.33299350739e-08,0.000975071918219,7.3779374361e-06,5153.73581505,324000,-3.7252902984599996e-08,2.96197128986,-3.53902578354e-08,0.953422921389,232.09375,1.7669419178499999,-8.17534053575e-09,-3.5465763005699996e-10,1,1974,0,1,0,9.31322574615e-10,173,316806,0
1162,9,171108195944,0.0004690159112219999,4.88853402203e-12,0,12,1.53125,5.024852162399999e-09,2.3115499974300002,5.7741999626199995e-08,0.0009751530596989998,7.40028917789e-06,5153.73510361,331184,-1.86264514923e-09,2.9619124454400003,-5.960464477540001e-08,0.953420346653,230.28125,1.7665770792400002,-8.192126949259999e-09,-3.37514058815e-10,1,1974,0,0,0,9.31322574615e-10,12,324006,0
1175,9,171108220000,0.00046905130147900003,4.88853402203e-12,0,13,0.5,5.10128391752e-09,-2.91892209463,5.960464477540001e-08,0.0009759142994880001,7.294118404389999e-06,5153.73360634,338400,2.9802322387700004e-08,2.9618527847099996,4.47034835815e-08,0.9534182064040001,235.84375,1.76634556222,-8.20319883902e-09,-2.45724521127e-10,1,1974,0,0,0,9.31322574615e-10,13,331206,0
1295,9,171109160000,0.00046936841681599996,4.88853402203e-12,0,86,15.53125,4.99485091273e-09,0.253127673658,7.450580596920001e-07,0.000977374264039,6.940215826030001e-06,5153.73680305,403200,1.11758708954e-08,2.96132097742,5.40167093277e-08,0.953404838258,240.8125,1.7624329380700001,-8.26855870437e-09,-1.70364239212e-10,1,1974,0,0,0,9.31322574615e-10,86,401556,0
1299,9,171109180000,0.000469403341413,4.88853402203e-12,0,87,18.9375,4.98592196938e-09,1.30370696237,8.735805749889999e-07,0.0009770165197550001,7.02403485775e-06,5153.73575783,410400,-4.842877388e-08,2.96126141032,-2.9802322387700004e-08,0.953404045357,238.6875,1.76199977973,-8.20319883902e-09,-1.2321941829799999e-10,1,1974,0,1,0,9.31322574615e-10,87,403206,0
1310,9,171109195944,0.00046943873167000006,4.88853402203e-12,0,27,15.6875,5.04735309966e-09,2.35207667862,8.009374141689999e-07,0.0009771750774230001,7.087364792819999e-06,5153.73465919,417584,-7.45058059692e-09,2.96120228502,-7.07805156708e-08,0.953403107626,236.28125,1.76144335592,-8.23284293095e-09,-9.821837690389999e-11,1,1974,0,0,0,9.31322574615e-10,27,410406,0
1325,9,171109220000,0.000469473656267,4.88853402203e-12,0,29,14.46875,5.130213693990001e-09,-2.87833655146,7.86036252975e-07,0.00097819569055,6.886199116710001e-06,5153.73266029,424800,2.23517417908e-08,2.9611423624400004,2.79396772385e-08,0.953402698009,243.71875,1.7611536001199999,-8.24248618978e-09,-1.1786205228499998e-11,1,1974,0,0,0,9.31322574615e-10,29,417606,0
1443,9,171110160000,0.00046978937462000003,4.88853402203e-12,0,98,32.96875,4.94092009487e-09,0.29408215598799997,1.6503036022200001e-06,0.000982246012427,7.294118404389999e-06,5153.73819351,489600,-1.86264514923e-09,2.9606095164700004,5.7741999626199995e-08,0.953403441172,233.875,1.7568714735900002,-8.26141554969e-09,1.42863093678e-11,1,1974,0,0,0,9.31322574615e-10,98,487716,0
1454,9,171110175944,0.00046982523053900005,4.88853402203e-12,0,40,34.75,4.92270505042e-09,1.34229422966,1.7061829567e-06,0.000982070458122,7.4282288551300005e-06,5153.73740578,496784,-5.7741999626199995e-08,2.96055015272,-3.7252902984599996e-08,0.953404023413,230.6875,1.75647037218,-8.189626845119999e-09,6.32169189527e-11,1,1974,0,0,0,9.31322574615e-10,40,489606,0
1466,9,171110200000,0.000469860155135,4.88853402203e-12,0,41,30.96875,4.9934222818e-09,2.39545548978,1.60373747349e-06,0.000982247875072,7.53812491894e-06,5153.73609161,504000,-1.86264514923e-09,2.96049076556,-9.313225746150001e-08,0.953404406698,227.59375,1.75578840219,-8.23141430002e-09,9.821837690389999e-11,1,1974,0,0,0,9.31322574615e-10,41,496806,0
1480,9,171110220000,0.000469895079732,4.88853402203e-12,0,42,30.8125,5.08021161121e-09,-2.8373409655199997,1.6335397958799998e-06,0.000983448466286,7.2717666626e-06,5153.73378181,511200,2.79396772385e-08,2.9604309292799997,2.04890966415e-08,0.9534054673129999,236.3125,1.75554703973,-8.24070040111e-09,1.9500812287099998e-10,1,1974,0,0,0,9.31322574615e-10,42,504006,0
1591,9,171111160000,0.00047020940110100004,4.88853402203e-12,0,93,47.65625,4.83627287875e-09,0.334557971522,2.4139881134e-06,0.000989013235085,8.16956162453e-06,5153.74030685,576000,-2.04890966415e-08,2.9599000363099996,4.6566128730800005e-08,0.953417139937,217.03125,1.7517707185900002,-8.21355641331e-09,1.27862468842e-10,1,1974,0,1,0,9.31322574615e-10,93,573876,0
1599,9,171111175944,0.00047024432569699995,4.88853402203e-12,0,46,47.0625,4.81127183736e-09,1.38265860594,2.35624611378e-06,0.000989078776911,8.331611752510001e-06,5153.7399559,583184,-5.960464477540001e-08,2.95984103244,-4.6566128730800005e-08,0.953418491673,213.25,1.7514787157499998,-8.1435534974e-09,1.71435712414e-10,1,1974,0,0,0,9.31322574615e-10,46,576006,0
1610,9,171111200000,0.00047027925029400003,4.88853402203e-12,0,47,43.15625,4.8891322234099996e-09,2.4359064781299997,2.25007534027e-06,0.000989238498732,8.49552452564e-06,5153.73849297,590400,1.4901161193799999e-08,2.95978190714,-1.11758708954e-07,0.9534196488410001,209.15625,1.7507079598099997,-8.19391273793e-09,2.15008955986e-10,1,1974,0,0,0,9.31322574615e-10,47,583206,0
1625,9,171111220000,0.000470314174891,4.88853402203e-12,0,48,44.84375,4.96806408267e-09,-2.79705557657,2.35997140408e-06,0.000990303931758,8.28318297863e-06,5153.73648453,597600,3.91155481339e-08,2.95972226543,2.421438694e-08,0.953421628169,216.6875,1.7506297975599998,-8.20105589261e-09,3.2822795772599997e-10,1,1974,0,0,0,9.31322574615e-10,48,590406,0
1742,9,171112160000,0.00047062709927599996,4.77484718431e-12,0,72,57.09375,4.71019619858e-09,0.373716645838,2.90386378765e-06,0.000995865091681,9.28342342377e-06,5153.74242973,57600,-3.35276126862e-08,2.83878028527,2.6077032089200004e-08,0.9534389227869999,195.71875,1.74795818145,-8.13998192006e-09,1.5750656078e-10,1,1975,0,1,0,9.31322574615e-10,72,55236,0
1744,9,171112180000,0.00047066202387199997,4.77484718431e-12,0,168,53.84375,4.68162357984e-09,1.42398029388,2.71573662758e-06,0.000996181042865,9.43429768085e-06,5153.74262238,64800,-5.5879354476900004e-08,2.83872169101,-5.5879354476900004e-08,0.953440435444,192.0625,1.7478343264200003,-8.079265105249999e-09,1.92150860997e-10,1,1975,0,1,0,9.31322574615e-10,168,57606,0
1757,9,171112195944,0.000470696482807,4.77484718431e-12,0,54,49.71875,4.76376985871e-09,2.47264286732,2.60584056377e-06,0.000996315735392,9.66154038906e-06,5153.74102783,71984,3.1664967536900005e-08,2.8386632708399997,-1.17346644402e-07,0.9534417549959999,186.8125,1.74697911768,-8.13105297671e-09,2.40724312848e-10,1,1975,0,0,0,9.31322574615e-10,54,64806,0
1771,9,171112220000,0.000470730941743,4.77484718431e-12,0,55,53.125,4.82305804258e-09,-2.7581936113,2.79024243355e-06,0.000996921560727,9.62428748608e-06,5153.73992538,79200,4.47034835815e-08,2.83860391879,3.1664967536900005e-08,0.953443975706,190.65625,1.74710613115,-8.13391023858e-09,3.63586573412e-10,1,1975,0,0,0,9.31322574615e-10,55,72006,0
1894,9,171113160000,0.000471042469144,4.77484718431e-12,0,80,60.21875,4.58947688442e-09,0.411303227425,3.06405127048e-06,0.00100124557503,1.03805214167e-05,5153.74407959,144000,-3.7252902984599996e-08,2.83808247481,9.31322574615e-09,0.953460920686,174.8125,1.74568599903,-8.05819279893e-09,1.10361739867e-10,1,1975,0,0,0,9.31322574615e-10,80,141396,0
1900,9,171113180000,0.00047107739374000005,4.77484718431e-12,0,81,54.53125,4.55983279248e-09,1.4613470968900002,2.75485217571e-06,0.0010017863242000001,1.04829668999e-05,5153.74482918,151200,-4.6566128730800005e-08,2.83802447742,-5.5879354476900004e-08,0.953462006171,172.0,1.7457797633099996,-8.01069082028e-09,1.3536278126e-10,1,1975,0,1,0,9.31322574615e-10,81,144006,0
1912,9,171113195944,0.000471109990031,4.77484718431e-12,0,2,49.84375,4.64412201775e-09,2.51010878596,2.62632966042e-06,0.0010019275359799999,1.07623636723e-05,5153.74305153,158384,4.28408384323e-08,2.8379665722000005,-1.0617077350599999e-07,0.9534629219580001,165.75,1.7448234932599997,-8.0578356412e-09,1.83221917643e-10,1,1975,0,0,0,9.31322574615e-10,2,151206,0
1926,9,171113220000,0.00047114491462699995,4.77484718431e-12,0,3,54.0625,4.67840916023e-09,-2.7208922665499995,2.84053385258e-06,0.0010019248584299998,1.09542161226e-05,5153.74310684,165600,3.91155481339e-08,2.8379077950700005,3.7252902984599996e-08,0.95346472281,164.84375,1.7451124166499998,-8.05533553706e-09,3.0108396992700003e-10,1,1975,0,0,0,9.31322574615e-10,3,158406,0
2045,9,171114160000,0.000471454579383,4.77484718431e-12,0,84,57.28125,4.49340145392e-09,0.447586921003,2.9057264328e-06,0.00100450334139,1.1257827282e-05,5153.74495316,230400,-3.1664967536900005e-08,2.83739160736,-1.86264514923e-09,0.95347596241,158.09375,1.74468997126,-7.98247535928e-09,3.92873507616e-12,1,1975,0,0,0,9.31322574615e-10,84,227556,0
2052,9,171114180000,0.00047148903831800004,4.77484718431e-12,0,97,49.75,4.46554315065e-09,1.49740738679,2.5052577257200003e-06,0.00100520765409,1.1283904314e-05,5153.74619675,237600,-3.91155481339e-08,2.8373341571,-4.842877388e-08,0.953476192088,156.6875,1.74500570409,-7.9503311632e-09,2.10723063176e-11,1,1975,0,1,0,9.31322574615e-10,97,230406,0
2063,9,171114195944,0.000471523497254,4.77484718431e-12,0,8,43.9375,4.55126100686e-09,2.5462827255700002,2.33389437199e-06,0.0010053985752200001,1.15912407637e-05,5153.74420166,244784,4.28408384323e-08,2.8372767302499997,-8.56816768646e-08,0.9534763164360001,149.96875,1.7439343258000002,-7.9889041985e-09,6.32169189527e-11,1,1975,0,0,0,9.31322574615e-10,8,237606,0
2075,9,171114220000,0.00047155795618900005,4.77484718431e-12,0,9,47.84375,4.56519015849e-09,-2.6847883787700004,2.52388417721e-06,0.00100488273893,1.19730830193e-05,5153.74521065,252000,2.6077032089200004e-08,2.8372185734,3.35276126862e-08,0.9534771810200001,145.09375,1.74429145336,-7.98247535928e-09,1.61792453591e-10,1,1975,0,0,0,9.31322574615e-10,9,244806,0
2195,9,171115160000,0.000471866223961,4.77484718431e-12,0,60,49.28125,4.43482758551e-09,0.48315805498099995,2.48290598392e-06,0.0010059918277,1.17849558592e-05,5153.74495506,316800,-2.23517417908e-08,2.8367066661799996,-3.72529029846e-09,0.953478917504,148.03125,1.74438985215,-7.92318717541e-09,-1.378628854e-10,1,1975,0,0,0,9.31322574615e-10,60,313716,0
2203,9,171115180000,0.000471900682896,4.77484718431e-12,0,85,40.75,4.41054085959e-09,1.53278190019,2.03214585781e-06,0.00100678298622,1.17216259241e-05,5153.746574399999,324000,-3.35276126862e-08,2.83664963579,-3.53902578354e-08,0.953478047068,148.28125,1.7449016657499998,-7.905686446430001e-09,-1.25719522437e-10,1,1975,0,1,0,9.31322574615e-10,85,316806,0
2217,9,171115195944,0.0004719337448480001,4.77484718431e-12,0,16,33.4375,4.4994731354e-09,2.58177341076,1.79558992386e-06,0.00100709300023,1.20177865028e-05,5153.74429703,331184,3.1664967536900005e-08,2.83659258491,-6.14672899246e-08,0.9534771137260001,141.9375,1.74371359633,-7.93711632704e-09,-9.143237995420001e-11,1,1975,0,0,0,9.31322574615e-10,16,324006,0
2229,9,171115220000,0.000471967738122,4.77484718431e-12,0,21,36.3125,4.50411618595e-09,-2.64927013806,1.93156301975e-06,0.00100635492709,1.24778598547e-05,5153.74569893,338400,1.11758708954e-08,2.83653495764,2.23517417908e-08,0.9534767553110001,135.40625,1.74404252029,-7.92890169915e-09,-2.07151485834e-11,1,1975,0,0,0,9.31322574615e-10,21,331206,0
2345,9,171116160000,0.00047227460891,4.77484718431e-12,0,172,37.84375,4.41911264521e-09,0.518646199079,1.88127160072e-06,0.00100681569893,1.19023025036e-05,5153.74407387,403200,-1.11758708954e-08,2.83602572317,1.86264514923e-09,0.9534672609729999,145.8125,1.7441694503799998,-7.887471401989999e-09,-2.88940606965e-10,1,1975,0,0,0,9.31322574615e-10,172,399876,0
2349,9,171116180000,0.00047230906784500004,4.77484718431e-12,0,174,29.21875,4.4001832853e-09,1.56812173658,1.42678618431e-06,0.00100761570502,1.17514282465e-05,5153.74592018,410400,-3.35276126862e-08,2.83596894,-2.04890966415e-08,0.953465236294,147.65625,1.7448299754499998,-7.88282835144e-09,-2.8001166361e-10,1,1975,0,1,0,9.31322574615e-10,174,403206,0
2363,9,171116195944,0.000472342129797,4.77484718431e-12,0,12,20.21875,4.49375861166e-09,2.61720242956,1.11758708954e-06,0.00100809929427,1.1995434760999999e-05,5153.74335289,417584,1.67638063431e-08,2.83591207784,-4.28408384323e-08,0.95346320869,142.5625,1.7435530381400002,-7.91032949697e-09,-2.5108188714e-10,1,1975,0,0,0,9.31322574615e-10,12,410406,0
2376,9,171116220000,0.00047237612307099994,4.77484718431e-12,0,13,22.125,4.50304471274e-09,-2.61375102545,1.19768083096e-06,0.00100750185084,1.23921781778e-05,5153.74446678,424800,0.0,2.8358547855799996,7.45058059692e-09,0.9534615877770001,137.21875,1.7437925119799997,-7.903543500030001e-09,-2.07508643568e-10,1,1975,0,0,0,9.31322574615e-10,13,417606,0
2500,9,171117160000,0.000472681596875,4.6611603465900005e-12,0,86,24.84375,4.44375652887e-09,0.5544774852409999,1.20140612125e-06,0.0010082841618,1.16135925055e-05,5153.74240875,489600,-5.58793544769e-09,2.83534633816,9.31322574615e-09,0.953441282474,151.28125,1.74361610893,-7.87675666996e-09,-4.2573201916199996e-10,1,1975,0,0,0,9.31322574615e-10,86,486036,0
2507,9,171117180000,0.000472715590149,4.6611603465900005e-12,0,91,16.9375,4.43125600817e-09,1.6038645761700001,7.80448317528e-07,0.00100902642589,1.13919377327e-05,5153.74432755,496800,-3.7252902984599996e-08,2.8352896193599997,-7.45058059692e-09,0.953438224975,154.5,1.7443663416,-7.88247119371e-09,-4.1823170674400006e-10,1,1975,0,1,0,9.31322574615e-10,91,489606,0
2520,9,171117195944,0.000472748186439,4.6611603465900005e-12,0,27,6.5625,4.53304596242e-09,2.65298233219,4.1164457798e-07,0.00100970850326,1.15465372801e-05,5153.74151421,503984,7.45058059692e-09,2.83523272941,-3.53902578354e-08,0.953435193809,151.40625,1.74305350867,-7.91354391658e-09,-3.89301930274e-10,1,1975,0,0,0,9.31322574615e-10,27,496806,0
2532,9,171117220000,0.00047278217971300006,4.6611603465900005e-12,0,29,8.0625,4.55697553061e-09,-2.5778702458400002,4.7124922275500004e-07,0.00100955192465,1.17719173431e-05,5153.74178886,511200,-5.58793544769e-09,2.8351755015099998,-5.58793544769e-09,0.953432504965,149.40625,1.7431938961400002,-7.9085437083e-09,-3.62872257943e-10,1,1975,0,0,0,9.31322574615e-10,29,504006,0
2653,9,171118160000,0.00047308532521099994,4.6611603465900005e-12,0,87,12.28125,4.50340187048e-09,0.590756677421,5.476176738739999e-07,0.0010113950120299998,1.0984018445e-05,5153.74010277,576000,-5.58793544769e-09,2.83466604614,1.8626451492299998e-08,0.9534036430539999,163.28125,1.74263656532,-7.890328663860001e-09,-5.28950604344e-10,1,1975,0,0,0,9.31322574615e-10,87,572196,0
