,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
10,20,171101020000,0.000491424929351,1.13686837722e-12,0,63,-68.375,5.24093259159e-09,-2.37270124881,-3.49618494511e-06,0.00464316410944,8.42846930027e-06,5153.75219536,266400,2.9802322387700004e-08,1.95026780563,6.51925802231e-08,0.9272238682189999,192.5,1.7047302030000002,-8.38427781025e-09,-3.17156067966e-10,1,1973,0,0,0,-8.38190317154e-09,63,262596,0
20,20,171101040000,0.0004914328455919999,1.13686837722e-12,0,64,-69.09375,5.19057335107e-09,-1.32235993298,-3.4254044294400003e-06,0.00464298808947,8.40052962303e-06,5153.75398636,273600,-8.00937414169e-08,1.95020716474,8.754432201389999e-08,0.927221085749,199.59375,1.7045263292800001,-8.49178228825e-09,-3.23584907182e-10,1,1973,0,0,0,-8.38190317154e-09,64,266406,0
31,20,171101060000,0.000491441227496,1.13686837722e-12,0,65,-81.9375,5.24236122253e-09,-0.272497221049,-4.09223139286e-06,0.00464153161738,8.219853043560001e-06,5153.75032616,280800,-1.8626451492300001e-07,1.95014624445,7.45058059692e-09,0.9272187011920001,205.0625,1.7048012042700003,-8.47749597888e-09,-3.82515933324e-10,1,1973,0,0,0,-8.38190317154e-09,65,273606,0
43,20,171101080000,0.0004914496093989999,1.13686837722e-12,0,66,-92.125,5.34165107264e-09,0.777503872694,-4.83728945255e-06,0.0046427984489099995,8.66129994392e-06,5153.75295067,288000,5.7741999626199995e-08,1.95008607463,-1.37835741043e-07,0.9272148390880001,201.125,1.7049386015399999,-8.576071513519999e-09,-5.99310677981e-10,1,1973,0,0,0,-8.38190317154e-09,66,280806,0
58,20,171101100000,0.000491457525641,1.13686837722e-12,0,67,-93.75,5.43451208353e-09,1.8277609507700001,-4.99747693539e-06,0.004642835585399999,8.49924981594e-06,5153.75198555,295200,1.22934579849e-07,1.9500244214099998,-6.51925802231e-08,0.9272106024779999,196.65625,1.7048203055899998,-8.54214152877e-09,-6.17525722425e-10,1,1973,0,0,0,-8.38190317154e-09,67,288006,0
154,20,171102020000,0.000491521321237,1.13686837722e-12,0,22,-70.65625,5.3802241079300005e-09,-2.33827854941,-3.58931720257e-06,0.00464434828609,7.21961259842e-06,5153.75005341,352800,1.4901161193799999e-08,1.94952975175,7.82310962677e-08,0.927181940987,215.75,1.7056093889700001,-8.49571102332e-09,-4.17517391275e-10,1,1973,0,0,0,-8.38190317154e-09,22,349236,0
167,20,171102040000,0.00049152970314,1.13686837722e-12,0,23,-69.65625,5.33700802209e-09,-1.2879620154200002,-3.4570693969699995e-06,0.00464430660941,7.2289258241699995e-06,5153.75156212,360000,-9.685754776e-08,1.9494682828599998,7.82310962677e-08,0.9271784548530001,222.03125,1.7054328220800001,-8.602501185850001e-09,-4.1823170674400006e-10,1,1973,0,0,0,-8.38190317154e-09,23,359286,0
173,20,171102060000,0.000491537619382,1.13686837722e-12,0,24,-79.59375,5.389867366749999e-09,-0.23802664034200002,-3.97115945816e-06,0.004642958519979999,6.97001814842e-06,5153.74846649,367200,-1.78813934326e-07,1.94940645848,-1.67638063431e-08,0.9271753915019999,229.0625,1.70563731901,-8.60000108171e-09,-4.67162316328e-10,1,1973,0,0,0,-8.38190317154e-09,24,360006,0
183,20,171102080000,0.000491546001285,1.13686837722e-12,0,25,-84.0625,5.5323733027e-09,0.8120352976270001,-4.4591724872599996e-06,0.00464309705421,7.089227437969999e-06,5153.74890709,374400,6.70552253723e-08,1.94934533045,-1.28522515297e-07,0.92717094862,231.40625,1.7057169471,-8.70393398236e-09,-6.71813698023e-10,1,1973,0,0,0,-8.38190317154e-09,25,367206,0
196,20,171102100000,0.000491553917527,1.13686837722e-12,0,26,-86.15625,5.61201947742e-09,1.8622281828599998,-4.61749732494e-06,0.00464320718311,6.80238008499e-06,5153.74853516,381600,1.30385160446e-07,1.94928277753,-5.40167093277e-08,0.927166211691,229.40625,1.7056664837399997,-8.6657181048e-09,-6.89671584733e-10,1,1973,0,0,0,-8.38190317154e-09,26,374406,0
304,20,171103015944,0.000491619575769,1.13686837722e-12,0,32,-62.8125,5.543802350190001e-09,-2.30589960801,-3.14973294735e-06,0.00464274908882,5.7779252529099996e-06,5153.74707794,439184,0.0,1.9487811224400002,7.82310962677e-08,0.927135371915,243.5625,1.70623744165,-8.60785855186e-09,-4.32875173846e-10,1,1973,0,0,0,-8.38190317154e-09,32,434916,0
311,20,171103040000,0.000491627957672,1.13686837722e-12,0,33,-60.53125,5.50880089224e-09,-1.2533039442,-2.97650694847e-06,0.00464282929897,5.8840960264199995e-06,5153.74805641,446400,-1.0617077350599999e-07,1.9487186982599998,6.33299350739e-08,0.9271318038580001,247.78125,1.7061186439200002,-8.709648506110001e-09,-4.2966075423800003e-10,1,1973,0,0,0,-8.38190317154e-09,33,439206,0
323,20,171103060000,0.000491635873914,1.13686837722e-12,0,34,-66.03125,5.55415992448e-09,-0.203269349636,-3.2652169466e-06,0.00464183650911,5.64008951187e-06,5153.74601173,453600,-1.50874257088e-07,1.9486559697999999,-3.1664967536900005e-08,0.9271286761390001,254.59375,1.70622695399,-8.719648922660001e-09,-4.60376319379e-10,1,1973,0,0,0,-8.38190317154e-09,34,446406,0
335,20,171103080000,0.0004916442558169999,1.13686837722e-12,0,35,-64.125,5.72380984823e-09,0.8468749988969999,-3.4607946872699997e-06,0.00464100844692,5.53764402866e-06,5153.74451065,460800,5.7741999626199995e-08,1.9485938031,-1.04308128357e-07,0.927124467324,261.0625,1.70622761669,-8.81000982941e-09,-6.24311719375e-10,1,1973,0,0,0,-8.38190317154e-09,35,453606,0
348,20,171103100000,0.000491652172059,1.13686837722e-12,0,74,-65.65625,5.7870267671800006e-09,1.8970129691099997,-3.5669654607800004e-06,0.00464111682959,5.15021383762e-06,5153.74462891,468000,1.19209289551e-07,1.94853052604,-4.0978193283099994e-08,0.927120128309,261.25,1.70623600506,-8.76215069303e-09,-6.39312344211e-10,1,1973,0,0,0,-8.38190317154e-09,74,460806,0
457,20,171104020000,0.0004917178303,1.13686837722e-12,0,82,-44.8125,5.6916656521499995e-09,-2.2684590739200003,-2.1830201149e-06,0.00463963334914,4.49270009995e-06,5153.74387169,525600,-1.86264514923e-09,1.94802338647,6.51925802231e-08,0.927093715323,268.53125,1.70651275113,-8.68893335752e-09,-3.37871216549e-10,1,1973,0,0,0,-8.38190317154e-09,82,521286,0
459,20,171104040000,0.000491726212204,1.13686837722e-12,0,83,-42.1875,5.66487882208e-09,-1.2182664885899999,-2.0116567611700003e-06,0.00463978259359,4.7292560339e-06,5153.74421692,532800,-9.87201929092e-08,1.94796050879,4.6566128730800005e-08,0.9270908640960001,270.15625,1.7064666297100002,-8.78500878802e-09,-3.3358532373900006e-10,1,1973,0,0,0,-8.38190317154e-09,83,525606,0
472,20,171104060000,0.000491734128445,1.13686837722e-12,0,87,-42.8125,5.69273712535e-09,-0.168128353072,-2.05636024475e-06,0.004639362567100001,4.6081840992e-06,5153.74355507,540000,-1.15483999252e-07,1.9478971571200001,-3.35276126862e-08,0.927088448818,274.4375,1.70647448412,-8.80108088606e-09,-3.4930026404400003e-10,1,1973,0,0,0,-8.38190317154e-09,87,532806,0
484,20,171104080000,0.000491742510349,1.13686837722e-12,0,140,-37.125,5.85952978722e-09,0.8820778885989999,-2.0805746316900003e-06,0.00463819433935,4.48152422905e-06,5153.74128723,547200,2.79396772385e-08,1.9478341770299998,-7.82310962677e-08,0.927085322562,280.96875,1.7064160273700002,-8.862869174079999e-09,-4.57519057505e-10,1,1973,0,0,0,-8.38190317154e-09,140,540006,0
500,20,171104100000,0.00049175042659,1.13686837722e-12,0,141,-37.5,5.90667460813e-09,1.9321991347299998,-2.11037695408e-06,0.00463823811151,4.069879651069999e-06,5153.74154472,554400,9.685754776e-08,1.9477705898299997,-3.35276126862e-08,0.927082281155,281.90625,1.70644408761,-8.79786646645e-09,-4.67876631797e-10,1,1973,0,0,0,-8.38190317154e-09,141,547206,0
608,20,171105020000,0.000491814687848,1.13686837722e-12,0,41,-20.4375,5.77952645476e-09,-2.23301505436,-8.94069671631e-07,0.004637389793060001,3.80538403988e-06,5153.74136353,7200,1.11758708954e-08,1.8268462744099998,5.02914190292e-08,0.927066608914,282.09375,1.70648321481,-8.711077137039999e-09,-1.39291516336e-10,1,1974,0,0,0,-8.38190317154e-09,41,2946,0
617,20,171105040000,0.000491823069751,1.13686837722e-12,0,42,-18.375,5.75952562165e-09,-1.18288428171,-7.67409801483e-07,0.004637541598640001,4.1611492633800005e-06,5153.74116707,14400,-8.00937414169e-08,1.8267832241,3.7252902984599996e-08,0.927065192809,281.375,1.7065012116299998,-8.80500962114e-09,-1.36434254463e-10,1,1974,0,0,0,-8.38190317154e-09,42,7206,0
629,20,171105060000,0.000491830985993,1.13686837722e-12,0,43,-15.34375,5.76309719899e-09,-0.13266973505000001,-6.25848770142e-07,0.004637745441869999,4.23938035965e-06,5153.74182892,21600,-9.313225746150001e-08,1.8267197963599997,-2.6077032089200004e-08,0.9270641965620001,281.6875,1.70643484928,-8.813938564489999e-09,-1.53577825704e-10,1,1974,0,0,0,-8.38190317154e-09,43,14406,0
641,20,171105080000,0.000491839367896,1.13686837722e-12,0,44,-10.75,5.89738850705e-09,0.917538573725,-7.18981027603e-07,0.004637024132529999,4.2673200368900004e-06,5153.74035835,28800,-9.31322574615e-09,1.8266565397799999,-6.70552253723e-08,0.927062721941,284.625,1.7063755264899998,-8.8453684451e-09,-2.16437586923e-10,1,1974,0,0,0,-8.38190317154e-09,44,21606,0
655,20,171105100000,0.000491847284138,1.13686837722e-12,0,45,-10.40625,5.93167564953e-09,1.9676885793599999,-6.910413503649999e-07,0.00463700026739,3.919005393980001e-06,5153.74035454,36000,7.82310962677e-08,1.82659317787,-4.0978193283099994e-08,0.9270615355140001,284.59375,1.70637575324,-8.75786480022e-09,-2.2215211066999998e-10,1,1974,0,0,0,-8.38190317154e-09,45,28806,0
756,20,171106020000,0.000491914339364,1.13686837722e-12,0,2,3.0625,5.77202614234e-09,-2.19745765572,3.40864062309e-07,0.00463806837797,4.03821468353e-06,5153.740577699999,93600,3.7252902984599996e-08,1.8260863923299997,4.47034835815e-08,0.927060179389,277.875,1.7063524489500002,-8.66143221199e-09,1.1607626361400001e-10,1,1974,0,0,0,-8.38190317154e-09,2,88596,0
