,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,104,9,2017-11-01 18:00:00,0.000465967692435,5.00222085975e-12,0,96,76.0,4.48982987658e-09,1.00093589954,3.8519501686099995e-06,0.000953880138695,1.24890357256e-05,5153.75394058,324000,5.58793544769e-09,3.08720092638,-1.67638063431e-08,0.953623115876,133.21875,1.78257821972,-7.99926177279e-09,2.30366738556e-10,1,1973,0,1,0,9.31322574615e-10,96,317106,0
1,108,9,2017-11-01 20:00:00,0.000466003548354,5.00222085975e-12,0,27,80.03125,4.48197240643e-09,2.0500632332700004,4.0698796510699986e-06,0.000953803653829,1.21425837278e-05,5153.75571823,331200,-1.86264514923e-08,3.08714328741,1.67638063431e-08,0.95362468705,139.0625,1.78358210337,-8.01140513575e-09,2.21794952936e-10,1,1973,0,0,0,9.31322574615e-10,27,324006,0
2,121,9,2017-11-01 22:00:00,0.000466039869934,5.00222085975e-12,0,29,71.125,4.60483466699e-09,3.10131438759,3.72715294361e-06,0.000955684459768,1.16620212793e-05,5153.75165558,338400,9.31322574615e-09,3.08708541437,7.45058059692e-09,0.953626332833,151.9375,1.78246305588,-8.02604860285e-09,2.39295681911e-10,1,1973,0,0,0,9.31322574615e-10,29,331206,0
3,242,9,2017-11-02 16:00:00,0.0004663667641580001,5.00222085975e-12,0,168,61.15625,4.34518099423e-09,-0.0121821035935,3.1515955925e-06,0.00096011464484,1.37090682983e-05,5153.75767708,403200,1.86264514923e-09,3.0865713946900004,1.3038516044600002e-08,0.95363771141,109.5,1.78076793906,-7.943188008519999e-09,2.21437795202e-11,1,1973,0,1,0,9.31322574615e-10,168,402966,0
4,243,9,2017-11-02 18:00:00,0.000466403085738,5.00222085975e-12,0,169,68.9375,4.377682348040001e-09,1.03882301716,3.47942113876e-06,0.000959491590038,1.39847397804e-05,5153.75588989,410400,-9.31322574615e-09,3.0865141668,-2.6077032089200004e-08,0.95363794694,104.03125,1.7798913073400002,-7.92247285994e-09,3.1787038343499994e-11,1,1973,0,1,0,9.31322574615e-10,169,403206,0
5,255,9,2017-11-02 19:59:44,0.00046643987298,5.00222085975e-12,0,40,75.15625,4.35839583039e-09,2.08529653558,3.80538403988e-06,0.000959311728366,1.35656446218e-05,5153.75824928,417584,-2.23517417908e-08,3.0864572007700004,-5.58793544769e-09,0.953638103472,111.3125,1.78121327619,-7.93175896103e-09,2.7501145533099998e-11,1,1973,0,0,0,9.31322574615e-10,40,410406,0
6,269,9,2017-11-02 22:00:00,0.000466476194561,5.00222085975e-12,0,41,63.71875,4.51983112625e-09,3.13927364463,3.33227217197e-06,0.00096216367092,1.27386301756e-05,5153.75223351,424800,2.23517417908e-08,3.08639967005,1.86264514923e-09,0.953638396056,131.40625,1.77970014784,-7.95140263641e-09,6.178828801590001e-11,1,1973,0,0,0,9.31322574615e-10,41,417606,0
7,395,9,2017-11-03 16:00:00,0.0004668016918,5.00222085975e-12,0,68,44.09375,4.29625038464e-09,0.0259222924761,2.27428972721e-06,0.000967165804468,1.43107026815e-05,5153.75745964,489600,-4.0978193283099994e-08,3.08589017372,-7.45058059692e-09,0.95363571599,98.0625,1.7778516279599998,-7.88354266691e-09,-2.3679557777200004e-10,1,1973,0,0,0,9.31322574615e-10,68,489426,0
8,403,9,2017-11-03 18:00:00,0.000466838013381,5.00222085975e-12,0,69,51.28125,4.3355377354099996e-09,1.07698502148,2.55927443504e-06,0.000966638326645,1.46515667439e-05,5153.755735399999,496800,-2.421438694e-08,3.08583340811,-4.842877388e-08,0.95363398682,91.09375,1.7769170442099995,-7.87211361942e-09,-2.41795786051e-10,1,1973,0,1,0,9.31322574615e-10,69,489606,0
9,416,9,2017-11-03 19:59:44,0.000466873403639,5.00222085975e-12,0,46,59.1875,4.31339395589e-09,2.1233288536700003,2.9727816581700003e-06,0.000966350547969,1.42175704241e-05,5153.75836182,503984,-2.23517417908e-08,3.08577683707,-4.28408384323e-08,0.953632219615,98.46875,1.77836846082,-7.87889961637e-09,-2.4108147058200003e-10,1,1973,0,0,0,9.31322574615e-10,46,496806,0
