,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,92,3,2017-11-01 16:00:00,-4.81610186398e-05,5.22959453519e-12,0,69,-80.03125,4.6455506486900004e-09,2.75277428394,-4.17046248913e-06,0.00108785030898,9.81613993645e-06,5153.62887955,316800,-9.31322574615e-09,2.05239561477,-2.421438694e-08,0.960071521255,187.65625,0.5709010462399999,-8.10998067039e-09,-5.52165857067e-10,1,1973,0,0,0,2.3283064365400003e-09,69,309726,0
1,98,3,2017-11-01 18:00:00,-4.81233000755e-05,5.22959453519e-12,0,70,-72.65625,4.64733643736e-09,-2.48000155006,-3.78675758839e-06,0.00108688266482,9.842216968539999e-06,5153.63072586,324000,6.14672899246e-08,2.05233678498,-6.89178705215e-08,0.960067499694,187.53125,0.5707004713939999,-8.16033991091e-09,-5.05735351622e-10,1,1973,0,0,0,2.3283064365400003e-09,70,316806,0
2,111,3,2017-11-01 20:00:00,-4.80855815113e-05,5.22959453519e-12,0,71,-64.90625,4.74912639161e-09,-1.43204932576,-3.40864062309e-06,0.00108780548908,9.10088419914e-06,5153.62578583,331200,2.23517417908e-08,2.05227760409,3.53902578354e-08,0.960064253478,204.6875,0.5729584327839999,-8.14641075928e-09,-4.1680307580699993e-10,1,1973,0,0,0,2.3283064365400003e-09,71,324006,0
3,229,3,2017-11-02 14:00:00,-4.77456487715e-05,5.22959453519e-12,0,33,-76.90625,4.778413325810001e-09,1.73717696675,-3.99723649025e-06,0.0010885945521300002,7.815659046169999e-06,5153.62608147,396000,-7.45058059692e-09,2.051750089,-1.67638063431e-08,0.960028498298,227.40625,0.572440701687,-8.227842722679999e-09,-6.39669501945e-10,1,1973,0,0,0,2.3283064365400003e-09,33,395886,0
4,237,3,2017-11-02 16:00:00,-4.77079302073e-05,5.22959453519e-12,0,34,-74.84375,4.8159148879e-09,2.78799424736,-3.9171427488300014e-06,0.00108935730532,8.15093517303e-06,5153.62421227,403200,-1.86264514923e-09,2.05169085837,-2.23517417908e-08,0.960023919364,220.125,0.571835802616,-8.22248535666e-09,-6.38240871008e-10,1,1973,0,0,0,2.3283064365400003e-09,34,396006,0
5,251,3,2017-11-02 18:00:00,-4.7670211643e-05,5.22959453519e-12,0,72,-70.125,4.83305845914e-09,-2.44479438425,-3.6433339119e-06,0.0010887553216900002,8.221715688710001e-06,5153.62538338,410400,7.07805156708e-08,2.0516312269,-5.7741999626199995e-08,0.960019292154,219.125,0.571652377559,-8.269987335310001e-09,-5.9073889236e-10,1,1973,0,0,0,2.3283064365400003e-09,72,403206,0
6,263,3,2017-11-02 20:00:00,-4.76320274174e-05,5.22959453519e-12,0,73,-63.6875,4.8994897977e-09,-1.39611444451,-3.3304095268200003e-06,0.00108928175177,7.78213143349e-06,5153.62208557,417600,1.11758708954e-08,2.05157123263,4.842877388e-08,0.960015478327,229.9375,0.57318661582,-8.248200713519999e-09,-4.93234830925e-10,1,1973,0,0,0,2.3283064365400003e-09,73,410406,0
7,281,3,2017-11-02 22:00:00,-4.75943088531e-05,5.22959453519e-12,0,89,-66.03125,4.8294868818e-09,-0.34519403842,-3.38442623615e-06,0.00109017943032,7.45244324207e-06,5153.62428665,424800,-3.72529029846e-09,2.05151185864,2.421438694e-08,0.960011996582,238.5,0.572480740292,-8.24070040111e-09,-4.84663045304e-10,1,1973,0,0,0,2.3283064365400003e-09,89,423726,0
8,287,3,2017-11-03 00:00:00,-4.75565902889e-05,5.22959453519e-12,0,90,-69.34375,4.7898423733e-09,0.7052908949969999,-3.76626849174e-06,0.00108979409561,7.2717666626e-06,5153.62347221,432000,-2.421438694e-08,2.05145253439,1.3038516044600002e-08,0.960008498744,241.59375,0.57220899887,-8.24034324337e-09,-4.91806199988e-10,1,1973,0,1,0,2.3283064365400003e-09,90,424806,0
9,382,3,2017-11-03 14:00:00,-4.72916290164e-05,5.22959453519e-12,0,74,-60.5,4.96270671665e-09,1.7752372616900003,-3.1664967536900007e-06,0.00109021528624,6.1709433794e-06,5153.62068367,482400,-1.3038516044600002e-08,2.0510364526900005,7.45058059692e-09,0.959977641413,259.125,0.57057941346,-8.325346784110001e-09,-6.02167939855e-10,1,1973,0,0,0,2.3283064365400003e-09,74,482016,0
