,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,45,10,2017-11-01 08:00:00,0.000101470854133,8.18545231596e-12,0,26,-72.90625,4.42589864216e-09,-2.37462066608,-3.78862023354e-06,0.0029040541267,9.536743164060001e-06,5153.67041397,288000,-4.842877388e-08,2.04902784276,1.3038516044600002e-08,0.960219024359,196.15625,-2.88689530248,-7.96926052312e-09,-3.96802242692e-10,1,1973,0,0,0,1.86264514923e-09,26,281256,0
1,56,10,2017-11-01 10:00:00,0.000101529527456,8.18545231596e-12,0,61,-79.375,4.455899891830001e-09,-1.32433627679,-4.1276216507e-06,0.0029044242110100003,9.73045825958e-06,5153.67075539,295200,3.72529029846e-09,2.04897128488,-1.8626451492300001e-07,0.960215669888,194.46875,-2.88699739514,-7.98390399022e-09,-5.585946962830001e-10,1,1973,0,0,0,1.86264514923e-09,61,288006,0
2,69,10,2017-11-01 12:00:00,0.000101588200778,8.18545231596e-12,0,69,-83.78125,4.60376319379e-09,-0.273988784527,-4.53740358353e-06,0.00290438602678,9.78633761406e-06,5153.67136192,302400,7.264316082e-08,2.04891383024,2.23517417908e-08,0.960210539435,190.71875,-2.88716317009,-8.161411384110001e-09,-6.61456123731e-10,1,1973,0,0,0,1.86264514923e-09,69,295206,0
3,78,10,2017-11-01 14:00:00,0.0001016468741,8.18545231596e-12,0,62,-73.1875,4.66126558899e-09,0.775970518035,-3.7718564271900004e-06,0.00290559220593,9.5721334219e-06,5153.67386818,309600,5.40167093277e-08,2.0488547561400003,-2.421438694e-08,0.960205640122,191.59375,-2.88693957038,-8.2092705205e-09,-6.43955394756e-10,1,1973,0,0,0,1.86264514923e-09,62,302406,0
4,189,10,2017-11-02 08:00:00,0.000102174002677,8.07176547823e-12,0,124,-73.0,4.5566183728699986e-09,-2.33829773411,-3.7979334592800003e-06,0.00290724728256,8.38562846184e-06,5153.66839027,374400,-5.5879354476900004e-08,2.04832701137,-3.72529029846e-09,0.960174131792,218.125,-2.88738880473,-8.07533637017e-09,-5.07521140293e-10,1,1973,0,0,0,1.86264514923e-09,124,367386,0
5,199,10,2017-11-02 10:00:00,0.000102232675999,8.07176547823e-12,0,151,-77.625,4.6216210805e-09,-1.28831983055,-4.0512531995800005e-06,0.00290772086009,8.249655365939999e-06,5153.66706848,381600,2.23517417908e-08,2.04826963134,-1.89989805222e-07,0.960169987345,223.15625,-2.88718174769,-8.09890878063e-09,-6.63599070136e-10,1,1973,0,0,0,1.86264514923e-09,151,374406,0
6,213,10,2017-11-02 12:00:00,0.00010229088366,8.07176547823e-12,0,152,-80.375,4.77555606394e-09,-0.238035997166,-4.37535345554e-06,0.00290772493463,8.195638656619999e-06,5153.66744804,388800,7.264316082e-08,2.04821130333,2.23517417908e-08,0.960164102026,221.34375,-2.8872800952900004,-8.2782019632e-09,-7.61103131572e-10,1,1973,0,1,0,1.86264514923e-09,152,381606,0
7,224,10,2017-11-02 13:59:44,0.00010235188528899998,8.18545231596e-12,0,30,-71.84375,4.83841582515e-09,0.809627236453,-3.6917626857800005e-06,0.00290869013406,8.02986323833e-06,5153.669487,395984,6.33299350739e-08,2.04815155044,-1.67638063431e-08,0.960158525382,221.53125,-2.88709047184,-8.31820362943e-09,-7.44316718065e-10,1,1973,0,0,0,1.86264514923e-09,30,388806,0
8,330,10,2017-11-03 06:00:00,0.000102819874883,8.07176547823e-12,0,38,-60.90625,4.7187679842e-09,2.93018134707,-3.12738120556e-06,0.00290971854702,7.09854066372e-06,5153.66560364,453600,-5.40167093277e-08,2.04767550227,-5.58793544769e-09,0.960127139938,241.8125,-2.886998308,-8.16784022333e-09,-5.432369137120001e-10,1,1973,0,0,0,1.86264514923e-09,38,453546,0
9,334,10,2017-11-03 08:00:00,0.000102878548205,8.07176547823e-12,0,39,-63.375,4.71626788006e-09,-2.30291493767,-3.29874455929e-06,0.00290976883844,6.98491930962e-06,5153.66534424,460800,-4.842877388e-08,2.04761658617,-2.79396772385e-08,0.960123204688,244.90625,-2.88690028079,-8.182126532699999e-09,-5.35022285826e-10,1,1973,0,0,0,1.86264514923e-09,39,453606,0
10,346,10,2017-11-03 10:00:00,0.000102936755866,8.07176547823e-12,0,74,-64.875,4.80412868267e-09,-1.25315954249,-3.40491533279e-06,0.00291019596625,6.6254287958099995e-06,5153.66284752,468000,4.0978193283099994e-08,2.04755823768,-1.6205012798299998e-07,0.960118975392,254.46875,-2.88646736237,-8.20962767823e-09,-6.55027284516e-10,1,1973,0,0,0,1.86264514923e-09,74,460806,0
