,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,93,23,2017-11-01 16:00:00,-0.00021846452727900006,-2.27373675443e-13,0,74,74.4375,4.63412160119e-09,-1.64937233982,3.6880373954800003e-06,0.0118613995146,1.1894851923e-05,5153.66409874,316800,1.95577740669e-07,3.08759379303,-1.24797224998e-07,0.944466650176,138.3125,-2.41647014121,-7.95318842508e-09,3.05727020472e-10,1,1973,0,0,0,-2.04890966415e-08,74,313056,0
1,102,23,2017-11-01 18:00:00,-0.000218465924263,-2.27373675443e-13,0,75,76.6875,4.78234206089e-09,-0.599178737765,3.98047268391e-06,0.0118618058041,1.17868185043e-05,5153.66452408,324000,7.82310962677e-08,3.08753625207,2.38418579102e-07,0.944466865225,143.375,-2.41647591828,-8.31748931396e-09,1.7750739389500004e-10,1,1973,0,0,0,-2.04890966415e-08,75,316806,0
2,115,23,2017-11-01 20:00:00,-0.000218467321247,-2.27373675443e-13,0,99,71.875,4.84663045304e-09,0.45103472487,3.90410423279e-06,0.0118612571387,1.16098672152e-05,5153.66350746,331200,-7.450580596919999e-08,3.0874762504900004,1.97440385818e-07,0.94446802093,147.1875,-2.41650087858,-8.33320425426e-09,1.40720147273e-10,1,1973,0,0,0,-2.04890966415e-08,99,324006,0
3,128,23,2017-11-01 21:59:44,-0.000218468718231,-2.27373675443e-13,0,30,64.15625,4.84091592929e-09,1.49880607545,3.4682452678699995e-06,0.0118614287348,1.20606273413e-05,5153.665283199999,338384,-2.44006514549e-07,3.08741639519,1.32247805595e-07,0.944468929402,142.625,-2.41641649747,-8.27713048999e-09,1.5572077210899995e-10,1,1973,0,0,0,-2.04890966415e-08,30,331206,0
4,240,23,2017-11-02 16:00:00,-0.000218481756747,-2.27373675443e-13,0,86,66.34375,4.51447376024e-09,-1.61348837837,3.26707959175e-06,0.011860690196,1.33477151394e-05,5153.66637802,403200,1.9371509552e-07,3.08689755521,-1.30385160446e-07,0.944482543318,110.125,-2.41647848131,-7.8792567741e-09,1.08218793461e-10,1,1973,0,0,0,-2.04890966415e-08,86,399216,0
5,249,23,2017-11-02 18:00:00,-0.000218483153731,-2.27373675443e-13,0,92,70.5,4.66805158594e-09,-0.563310287632,3.6358833313e-06,0.0118611225626,1.32415443659e-05,5153.66658401,410400,5.5879354476900004e-08,3.08684045898,2.1792948246e-07,0.944481348113,115.28125,-2.4164707454,-8.24248618978e-09,-1.14290474943e-11,1,1973,0,0,0,-2.04890966415e-08,92,403206,0
6,260,23,2017-11-02 20:00:00,-0.00021848455071400006,-2.27373675443e-13,0,93,64.78125,4.73912597505e-09,0.486917280459,3.5371631383900008e-06,0.0118604736635,1.29360705614e-05,5153.66536331,417600,-7.63684511185e-08,3.08678104548,1.75088644028e-07,0.9444811711,121.875,-2.4165120582,-8.252129448600001e-09,-4.60733477113e-11,1,1973,0,0,0,-2.04890966415e-08,93,410406,0
7,275,23,2017-11-02 21:59:44,-0.00021848641336,-2.27373675443e-13,0,39,56.53125,4.74912639161e-09,1.53472556387,3.0659139156299997e-06,0.011860178783499998,1.31130218506e-05,5153.66594696,424784,-2.44006514549e-07,3.08672165686,1.13621354103e-07,0.944480822926,122.625,-2.41646576416,-8.19284126472e-09,-1.35719938995e-11,1,1973,0,0,0,-2.04890966415e-08,39,417606,0
8,393,23,2017-11-03 16:00:00,-0.00021849898621400005,-2.27373675443e-13,0,77,48.5,4.46840041253e-09,-1.57756123304,2.34879553318e-06,0.0118592885556,1.4016404748e-05,5153.66639328,489600,1.89989805222e-07,3.08620758306,-1.43423676491e-07,0.944480236296,97.1875,-2.41654435651,-7.833897741859999e-09,-1.66078346401e-10,1,1973,0,0,0,-2.04890966415e-08,77,485376,0
9,399,23,2017-11-03 18:00:00,-0.000218500383198,-2.27373675443e-13,0,78,53.65625,4.62519265784e-09,-0.527392333813,2.74367630482e-06,0.011859687510899998,1.39381736517e-05,5153.6664238,496800,3.72529029846e-08,3.08615073114,1.84401869774e-07,0.944477111503,101.65625,-2.41652761926,-8.18998400285e-09,-2.76082928534e-10,1,1973,0,0,0,-2.04890966415e-08,78,489606,0
