,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,5,12,2017-11-01 02:00:00,0.000366756226867,-1.5916157280999999e-12,0,47,-53.5625,3.87623288923e-09,1.49966750891,-2.87033617496e-06,0.00655596039724,9.832903742789999e-06,5153.69973183,266400,-1.6205012798299998e-07,-1.02891194028,5.5879354476900004e-08,0.988150795738,205.25,0.909100965487,-7.79496754883e-09,-4.49304429619e-10,1,1973,0,0,0,-1.25728547573e-08,47,259206,0
1,14,12,2017-11-01 04:00:00,0.000366744585335,-1.5916157280999999e-12,0,63,-60.875,3.80372986919e-09,2.54966253154,-3.29315662384e-06,0.006555784028020001,9.417533874510001e-06,5153.70168877,273600,-5.960464477540001e-08,-1.02896772866,-8.56816768646e-08,0.988148398016,210.34375,0.909265135617,-7.64603277367e-09,-4.0965992112300006e-10,1,1973,0,0,0,-1.25728547573e-08,63,266406,0
2,26,12,2017-11-01 06:00:00,0.000366732943803,-1.5916157280999999e-12,0,72,-76.0,3.9448071742e-09,-2.68332240027,-3.89292836189e-06,0.0065578452777100005,9.4436109066e-06,5153.69781876,280800,6.70552253723e-08,-1.0290234556,-1.19209289551e-07,0.988145459013,210.21875,0.909225492,-7.71282126996e-09,-3.30370904131e-10,1,1973,0,0,0,-1.25728547573e-08,72,273606,0
3,37,12,2017-11-01 08:00:00,0.00036672130227099987,-1.5916157280999999e-12,0,73,-80.15625,3.94837875154e-09,-1.63303928957,-4.09409403801e-06,0.00655731209554,9.79565083981e-06,5153.69961357,288000,1.52736902237e-07,-1.02907891043,-5.960464477540001e-08,0.988143056902,204.625,0.909103797697,-7.749251358849999e-09,-3.4965742177800006e-10,1,1973,0,0,0,-1.25728547573e-08,73,280806,0
4,143,12,2017-11-02 00:00:00,0.000366627238691,-1.5916157280999999e-12,0,89,-87.53125,3.96480800731e-09,0.485090142592,-4.58769500256e-06,0.00655890372582,9.06176865101e-06,5153.69973564,345600,-1.67638063431e-08,-1.02952795021,8.00937414169e-08,0.988116133357,218.53125,0.909074808512,-7.97068915405e-09,-6.26097508046e-10,1,1973,0,0,0,-1.25728547573e-08,89,345366,0
5,151,12,2017-11-02 02:00:00,0.000366615597159,-1.5916157280999999e-12,0,94,-84.59375,3.98230873629e-09,1.53538726512,-4.50015068054e-06,0.006558076362130001,8.67992639542e-06,5153.69748497,352800,-1.80676579475e-07,-1.02958575596,6.14672899246e-08,0.988112064982,227.28125,0.908940107404,-7.898186134010001e-09,-5.26093342471e-10,1,1973,0,0,0,-1.25728547573e-08,94,345606,0
6,158,12,2017-11-02 04:00:00,0.000366603955626,-1.5916157280999999e-12,0,105,-89.84375,3.89766235328e-09,2.58533895027,-4.80934977531e-06,0.00655747752171,8.03358852863e-06,5153.70028687,360000,-7.82310962677e-08,-1.0296422611700002,-8.381903171539999e-08,0.988109105499,236.875,0.909149680659,-7.75246577846e-09,-4.864488339750002e-10,1,1973,0,0,0,-1.25728547573e-08,105,352806,0
7,170,12,2017-11-02 06:00:00,0.0003665923140940001,-1.5916157280999999e-12,0,136,-104.4375,4.0551689140600015e-09,-2.64769301289,-5.37559390068e-06,0.00655958149582,7.838010787960001e-06,5153.69636536,367200,8.00937414169e-08,-1.02969901507,-1.30385160446e-07,0.988105631069,241.46875,0.909158458168,-7.84282668521e-09,-3.82515933324e-10,1,1973,0,0,0,-1.25728547573e-08,136,360006,0
8,181,12,2017-11-02 08:00:00,0.000366580672562,-1.5916157280999999e-12,0,137,-108.25,4.080884270920001e-09,-1.59747685264,-5.54323196411e-06,0.006559623871,7.8659504652e-06,5153.69686317,374400,1.82539224625e-07,-1.02975535205,-5.5879354476900004e-08,0.988102804711,242.03125,0.909106106181,-7.88997150613e-09,-4.1180286752800003e-10,1,1973,0,1,0,-1.25728547573e-08,137,367206,0
9,293,12,2017-11-03 00:00:00,0.000366488937289,-1.5916157280999999e-12,0,42,-109.6875,4.11124267833e-09,0.520517126473,-5.731359124180001e-06,0.006561383372169999,6.889924407010001e-06,5153.69714165,432000,-2.421438694e-08,-1.03021310643,9.685754776e-08,0.988073230359,260.25,0.909231561647,-8.13605318499e-09,-6.56098757718e-10,1,1973,0,0,0,-1.25728547573e-08,42,431526,0
10,301,12,2017-11-03 02:00:00,0.000366476830095,-1.5916157280999999e-12,0,43,-104.75,4.11731435981e-09,1.57081385255,-5.5562704801599996e-06,0.006560862297189999,6.67385756969e-06,5153.69522667,439200,-2.08616256714e-07,-1.03027214542,6.14672899246e-08,0.988069024469,265.65625,0.909099524513,-8.04962101331e-09,-5.43951229181e-10,1,1973,0,0,0,-1.25728547573e-08,43,432006,0
11,310,12,2017-11-03 04:00:00,0.000366465188563,-1.5916157280999999e-12,0,44,-106.28125,4.02516766439e-09,2.62078263775,-5.66989183426e-06,0.00656001234893,5.95673918724e-06,5153.69810295,446400,-8.94069671631e-08,-1.03032967174,-9.313225746150001e-08,0.988065997692,276.625,0.909294559288,-7.89211445253e-09,-5.03235247482e-10,1,1973,0,0,0,-1.25728547573e-08,44,439206,0
12,324,12,2017-11-03 06:00:00,0.000366453547031,-1.5916157280999999e-12,0,48,-115.3125,4.1773168591600004e-09,-2.61228863402,-5.9474259614900006e-06,0.00656147149857,5.6382268667199995e-06,5153.69537926,453600,1.13621354103e-07,-1.03038769254,-1.37835741043e-07,0.988062439875,283.9375,0.909344361408,-8.00319050787e-09,-3.6858678169e-10,1,1973,0,0,0,-1.25728547573e-08,48,446406,0
