,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,21,29,2017-11-01 03:59:44,0.000543982721865,-4.77484718431e-12,0,20,49.53125,3.91516308226e-09,1.04032695985,2.50712037086e-06,0.0004100472433490001,1.0097399354e-05,5153.54806709,273584,-4.0978193283099994e-08,0.0161917864986,2.421438694e-08,0.982784809298,196.25,0.884233878747,-7.75568019807e-09,2.86797660559e-10,1,1973,0,0,0,-1.02445483208e-08,20,268566,0
1,28,29,2017-11-01 06:00:00,0.00054394826293,-4.77484718431e-12,0,22,43.4375,3.883733201650001e-09,2.09117648025,2.15508043766e-06,0.0004104214021940001,1.02855265141e-05,5153.54941177,280800,-5.40167093277e-08,0.0161357757541,-2.79396772385e-08,0.982787103153,191.78125,0.885970693127,-7.71603568957e-09,3.096557555480001e-10,1,1973,0,0,0,-1.02445483208e-08,22,273606,0
2,40,29,2017-11-01 08:00:00,0.000543913803995,-4.77484718431e-12,0,23,40.8125,3.99838083433e-09,-3.13957368766,2.1345913410200002e-06,0.00041136785876,1.06673687696e-05,5153.54702377,288000,-2.79396772385e-08,0.0160798249893,-1.28522515297e-07,0.982789167331,181.9375,0.883789482271,-7.78139555493e-09,3.4787163310699996e-10,1,1973,0,0,0,-1.02445483208e-08,23,280806,0
3,55,29,2017-11-01 10:00:00,0.0005438793450590001,-4.77484718431e-12,0,24,46.9375,4.0269534530599995e-09,-2.08753171348,2.52388417721e-06,0.000409796368331,1.14534050226e-05,5153.55028152,295200,8.195638656619999e-08,0.0160228033684,3.35276126862e-08,0.982792176553,170.96875,0.882001492091,-7.81853995929e-09,5.05735351622e-10,1,1973,0,0,0,-1.02445483208e-08,24,288006,0
4,166,29,2017-11-02 03:59:44,0.000543568283319,-4.77484718431e-12,0,32,30.875,3.82123059816e-09,1.08164893452,1.51991844177e-06,0.000407636049204,1.19563192129e-05,5153.54811096,359984,-5.21540641785e-08,0.0155254931448,0.0,0.982820715159,160.6875,0.879570938552,-7.64067540766e-09,2.59653672761e-10,1,1973,0,0,0,-1.02445483208e-08,32,355026,0
5,175,29,2017-11-02 06:00:00,0.000543533824384,-4.77484718431e-12,0,34,18.875,3.7719428308399995e-09,2.13030999969,8.754432201389999e-07,0.000407818937674,1.19432806969e-05,5153.55111122,367200,-4.0978193283099994e-08,0.0154703396703,-3.35276126862e-08,0.982822694487,160.21875,0.8834950539149999,-7.61781731267e-09,2.67868300647e-10,1,1973,0,0,0,-1.02445483208e-08,34,360006,0
6,186,29,2017-11-02 08:00:00,0.0005434993654490001,-4.77484718431e-12,0,73,10.75,3.89694803781e-09,-3.10032502048,5.96046447754e-07,0.0004093655152250001,1.23530626297e-05,5153.54771042,374400,-7.45058059692e-09,0.0154151701037,-1.11758708954e-07,0.98282450558,149.9375,0.881196931035,-7.66853371092e-09,3.00726812193e-10,1,1973,0,0,0,-1.02445483208e-08,73,367206,0
7,200,29,2017-11-02 10:00:00,0.0005434649065140001,-4.77484718431e-12,0,74,13.53125,3.89551940688e-09,-2.0467269973900004,8.065253496170002e-07,0.00040740496479,1.34259462357e-05,5153.55221367,381600,7.07805156708e-08,0.0153590701212,5.02914190292e-08,0.982827154925,133.03125,0.8778515533779999,-7.69460622552e-09,4.47875798682e-10,1,1973,0,0,0,-1.02445483208e-08,74,374406,0
8,317,29,2017-11-03 03:59:44,0.0005431529134509999,-4.77484718431e-12,0,42,-5.53125,3.73979863477e-09,0.967814244868,-3.91155481339e-07,0.00046658923383800007,1.32620334625e-05,5153.78643608,446384,-4.842877388e-08,0.014869058396,-1.86264514923e-08,0.982850526504,135.5,1.02914357141,-7.55102881637e-09,1.68578450541e-10,1,1973,0,0,0,-1.02445483208e-08,42,441216,0
9,327,29,2017-11-03 06:00:00,0.000543118454516,-4.77484718431e-12,0,43,-19.5,3.688010763310001e-09,2.01582549353,-1.13807618618e-06,0.000466736615635,1.29677355289e-05,5153.79033852,453600,-2.79396772385e-08,0.014814567623299997,-2.6077032089200004e-08,0.98285172756,140.59375,1.03357090134,-7.5481715545e-09,1.6429255773e-10,1,1973,0,0,0,-1.02445483208e-08,43,446406,0
