,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,72,11,2017-11-01 12:00:00,-0.00072429375723,-1.93267624127e-12,0,27,58.34375,6.364193665640001e-09,1.07831906672,2.78651714325e-06,0.016984822927,5.54136931896e-06,5153.73220825,302400,-2.45869159698e-07,0.5962915299589999,-3.22237610817e-07,0.902799380029,242.78125,1.71435962719,-9.207883545309999e-09,4.810914679619998e-10,1,1973,0,0,0,-1.210719347e-08,27,300666,0
1,91,11,2017-11-01 16:00:00,-0.0007243212312460001,-1.93267624127e-12,0,84,77.28125,6.10882588569e-09,-3.10464467524,3.83891165257e-06,0.0169835056877,5.30108809471e-06,5153.73555374,316800,2.86847352982e-07,0.596164196106,5.7741999626199995e-08,0.902808170704,241.78125,1.7144505285299998,-8.73822112484e-09,5.7109521698e-10,1,1973,0,1,0,-1.210719347e-08,84,309636,0
2,95,11,2017-11-01 17:59:44,-0.000724336132407,-1.93267624127e-12,0,29,73.21875,6.02275087175e-09,-2.05679654195,4.1089951992e-06,0.0169832854299,5.15207648277e-06,5153.73634911,323984,2.25380063057e-07,0.596101510066,2.47731804848e-07,0.902812263949,245.28125,1.71442294521,-8.80286667473e-09,5.796670026000001e-10,1,1973,0,0,0,-1.210719347e-08,29,316806,0
3,107,11,2017-11-01 20:00:00,-0.000724350102246,-1.93267624127e-12,0,55,65.34375,6.19918679244e-09,-1.00438273202,3.6004930734599997e-06,0.016982885194,6.0573220253e-06,5153.73393631,331200,-2.19792127609e-07,0.5960359113570001,1.49011611938e-07,0.902814617784,238.375,1.71449736386,-9.25074247341e-09,6.1288267188e-10,1,1973,0,0,0,-1.210719347e-08,55,324006,0
4,122,11,2017-11-01 22:00:00,-0.0007243640720839999,-1.93267624127e-12,0,63,61.5625,6.1223978795900004e-09,0.0457575057095,3.18698585033e-06,0.016983268084,6.12251460552e-06,5153.73435211,338400,-2.700835466380001e-07,0.595969766979,-8.94069671631e-08,0.902818822211,233.28125,1.71451312534,-9.25252826208e-09,4.864488339750002e-10,1,1973,0,0,0,-1.210719347e-08,63,331206,0
5,216,11,2017-11-02 12:00:00,-0.000724461395293,-1.93267624127e-12,0,112,64.125,6.2381169854699995e-09,1.11353849471,3.12738120556e-06,0.0169817060232,7.361173629760001e-06,5153.73443985,388800,-2.45869159698e-07,0.595516225801,-3.70666384697e-07,0.902844458387,207.84375,1.71463129401,-9.07394939499e-09,5.99310677981e-10,1,1973,0,0,0,-1.210719347e-08,112,386796,0
6,239,11,2017-11-02 16:00:00,-0.0007244888693089997,-1.93267624127e-12,0,118,83.34375,5.9627483724e-09,-3.06938559778,4.166737198830001e-06,0.0169795484981,7.79703259468e-06,5153.73750496,403200,3.1106173992199996e-07,0.595391010254,8.195638656619999e-08,0.902855003101,192.53125,1.7146794474200002,-8.588214876479999e-09,7.07886629177e-10,1,1973,0,1,0,-1.210719347e-08,118,396036,0
7,250,11,2017-11-02 17:59:44,-0.000724502839148,-1.93267624127e-12,0,31,84.78125,5.92203239071e-09,-2.02155913908,4.671514034269999e-06,0.0169799743453,7.60890543461e-06,5153.73698235,410384,2.38418579102e-07,0.59532946529,2.96160578728e-07,0.9028599711700002,197.84375,1.7146718578,-8.67571852136e-09,7.061008405060001e-10,1,1973,0,0,0,-1.210719347e-08,31,403206,0
8,258,11,2017-11-02 20:00:00,-0.0007245168089869999,-1.93267624127e-12,0,32,76.6875,6.07418158547e-09,-0.969098499688,4.1238963604e-06,0.0169794373214,8.19377601147e-06,5153.73608017,417600,-2.1792948246e-07,0.595264621447,1.6763806343099998e-07,0.902863234941,197.6875,1.71469766075,-9.13430905206e-09,7.471739799380002e-10,1,1973,0,0,0,-1.210719347e-08,32,410406,0
9,274,11,2017-11-02 22:00:00,-0.000724530778825,-1.93267624127e-12,0,33,67.125,6.0295368687e-09,0.08100860002480001,3.4701079130199995e-06,0.016979031614000002,8.046627044680001e-06,5153.73470306,424800,-2.92435288429e-07,0.595199640088,-1.11758708954e-07,0.902868282008,197.0625,1.71474502857,-9.12252284684e-09,5.739524788530002e-10,1,1973,0,0,0,-1.210719347e-08,33,417606,0
10,368,11,2017-11-03 12:00:00,-0.000724627636373,-1.93267624127e-12,0,40,51.09375,6.0659669575900014e-09,1.14873492855,2.47918069363e-06,0.0169782402227,9.33185219765e-06,5153.73749542,475200,-2.19792127609e-07,0.594754086444,-4.17232513428e-07,0.902898472248,170.4375,1.71490323146,-8.90608525991e-09,6.57527388655e-10,1,1973,0,0,0,-1.210719347e-08,40,472956,0
11,379,11,2017-11-03 14:00:00,-0.00072464114055,-1.93267624127e-12,0,41,50.59375,5.8570296830799985e-09,2.19897235525,2.56486237049e-06,0.0169780675787,9.59262251854e-06,5153.73487282,482400,2.36555933952e-07,0.594692918913,-1.32247805595e-07,0.902905197283,158.90625,1.71481874502,-8.370705816349999e-09,5.79309844866e-10,1,1973,0,1,0,-1.210719347e-08,41,475206,0
12,390,11,2017-11-03 16:00:00,-0.0007246551103889999,-1.93267624127e-12,0,54,64.125,5.76595446086e-09,-3.0341425027099995,3.20374965668e-06,0.0169754336821,1.0384246707e-05,5153.74032402,489600,3.22237610817e-07,0.594631536333,1.19209289551e-07,0.902909782068,141.6875,1.71489980969,-8.40106422376e-09,7.66103339851e-10,1,1973,0,1,0,-1.210719347e-08,54,482406,0
