,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,7,30,2017-11-01 02:00:00,0.000131043139845,-2.50111042988e-12,0,60,16.5,5.4527271279700015e-09,2.10879682381,8.90344381332e-07,0.0030248932307600004,2.79955565929e-06,5153.60593224,266400,-1.11758708954e-08,-2.08071348534,1.11758708954e-07,0.946225882312,319.6875,-3.05365881882,-8.73072081242e-09,4.0715981698400006e-11,1,1973,0,0,0,3.72529029846e-09,60,259206,0
1,117,30,2017-11-01 20:00:00,0.000130878761411,-2.50111042988e-12,0,93,31.90625,5.30843540336e-09,-1.00500395287,1.5851110219999996e-06,0.0030270499410100004,2.5350600481e-06,5153.60570145,331200,7.45058059692e-09,-2.08127670587,-7.264316082e-08,0.946230497818,322.46875,-3.0541749787400003,-8.728935023749999e-09,2.71439877989e-11,1,1973,0,1,0,3.72529029846e-09,93,324456,0
2,120,30,2017-11-01 22:00:00,0.00013086013495899998,-2.50111042988e-12,0,94,30.4375,5.35236580466e-09,0.0452696225301,1.45472586155e-06,0.0030272598378400005,2.39536166191e-06,5153.60618019,338400,7.45058059692e-09,-2.0813395967200004,-1.86264514923e-08,0.946230429061,323.40625,-3.0542205091400003,-8.77357974053e-09,6.78599694973e-12,1,1973,0,1,0,3.72529029846e-09,94,331206,0
3,132,30,2017-11-01 23:59:44,0.000130843371153,-2.50111042988e-12,0,21,39.65625,5.38665294715e-09,1.09291514021,2.12527811527e-06,0.00302834191825,2.2817403078099997e-06,5153.60866165,345584,6.33299350739e-08,-2.08140294107,-5.21540641785e-08,0.946230423209,324.96875,-3.05397211004,-8.81322424902e-09,4.28589281035e-11,1,1973,0,0,0,3.72529029846e-09,21,338406,0
4,145,30,2017-11-02 02:00:00,0.000130825210363,-2.50111042988e-12,0,22,44.5625,5.44629828876e-09,2.14572695894,2.34507024288e-06,0.00302861677483,2.2836029529599998e-06,5153.60720444,352800,-3.1664967536900005e-08,-2.08146736067,1.34110450745e-07,0.946231416531,329.28125,-3.05422224708,-8.781080052940001e-09,2.1286600958099998e-10,1,1973,0,0,0,3.72529029846e-09,22,345606,0
5,265,30,2017-11-02 20:00:00,0.000130660831928,-2.50111042988e-12,0,68,69.65625,5.28129141556e-09,-0.968389515459,3.53902578354e-06,0.00303089001682,2.33203172684e-06,5153.60687256,417600,2.421438694e-08,-2.08203325835,-9.685754776e-08,0.94624754374,326.5625,-3.05442916953,-8.76143637756e-09,2.09651589973e-10,1,1973,0,0,0,3.72529029846e-09,68,410616,0
6,272,30,2017-11-02 22:00:00,0.000130642671138,-2.50111042988e-12,0,69,66.9375,5.32022160858e-09,0.08191627925039999,3.36021184921e-06,0.0030311573064,2.1941959857900004e-06,5153.60752678,424800,3.35276126862e-08,-2.0820963920400004,-3.1664967536900005e-08,0.946248778443,327.40625,-3.05450799302,-8.80500962114e-09,1.8643633725000001e-10,1,1973,0,1,0,3.72529029846e-09,69,417606,0
7,285,30,2017-11-02 23:59:44,0.000130624044687,-2.50111042988e-12,0,31,74.5,5.3402224416999985e-09,1.12957117131,3.95067036152e-06,0.00303190178238,2.23331153393e-06,5153.60947037,431984,6.70552253723e-08,-2.08215962082,-1.86264514923e-08,0.946250134568,326.125,-3.05426996016,-8.80393814793e-09,1.96436753808e-10,1,1973,0,0,0,3.72529029846e-09,31,424806,0
8,303,30,2017-11-03 02:00:00,0.000130605883896,-2.50111042988e-12,0,32,78.1875,5.36093759028e-09,2.1820733648900004,4.0996819734599995e-06,0.00303217535838,2.5629997253400003e-06,5153.60975266,439200,-5.7741999626199995e-08,-2.08222390729,1.43423676491e-07,0.946252211911,323.65625,-3.05421205786,-8.761079219830001e-09,3.58943522867e-10,1,1973,0,0,0,3.72529029846e-09,32,432036,0
9,408,30,2017-11-03 18:00:00,0.000130459666252,-2.50111042988e-12,0,74,111.625,5.13521390227e-09,-1.98219623116,5.69224357605e-06,0.00303368468303,3.36393713951e-06,5153.61050987,496800,-2.23517417908e-08,-2.0827248514,-7.63684511185e-08,0.946275086098,306.75,-3.054509276,-8.67643283683e-09,3.9323066535e-10,1,1973,0,0,0,3.72529029846e-09,74,496746,0
